<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.01	07:36:00	19768.98	19769.43	19760.38	19761.13	0	0	0
2024.07.01	07:48:00	19761.33	19761.68	19753.18	19758.43	0	0	0
2024.07.01	08:00:00	19758.38	19769.78	19756.08	19769.73	0	0	0
2024.07.01	08:12:00	19769.83	19774.68	19766.38	19774.68	0	0	0
2024.07.01	08:24:00	19774.73	19782.13	19771.68	19778.28	0	0	0
2024.07.01	08:36:00	19778.08	19784.38	19778.08	19778.93	0	0	0
2024.07.01	08:48:00	19778.73	19786.48	19778.38	19785.58	0	0	0
2024.07.01	09:00:00	19785.68	19790.23	19782.53	19786.38	0	0	0
2024.07.01	09:12:00	19786.43	19798.03	19784.13	19791.68	0	0	0
2024.07.01	09:24:00	19791.88	19796.78	19790.63	19792.93	0	0	0
2024.07.01	09:36:00	19792.48	19792.48	19778.48	19784.38	0	0	0
2024.07.01	09:48:00	19784.63	19793.13	19784.63	19785.13	0	0	0
2024.07.01	10:00:00	19785.23	19793.88	19773.73	19786.53	0	0	0
2024.07.01	10:12:00	19786.33	19790.98	19763.48	19764.43	0	0	0
2024.07.01	10:24:00	19764.48	19765.33	19740.93	19742.18	0	0	0
2024.07.01	10:36:00	19741.83	19749.58	19726.38	19747.08	0	0	0
2024.07.01	10:48:00	19747.13	19748.98	19709.73	19723.43	0	0	0
2024.07.01	11:00:00	19724.23	19754.53	19723.48	19747.18	0	0	0
2024.07.01	11:12:00	19746.58	19759.08	19742.38	19754.78	0	0	0
2024.07.01	11:24:00	19754.83	19767.53	19744.88	19744.88	0	0	0
2024.07.01	11:36:00	19744.78	19745.13	19695.03	19726.13	0	0	0
2024.07.01	11:48:00	19726.18	19727.18	19704.58	19704.58	0	0	0
2024.07.01	12:00:00	19705.33	19712.83	19683.78	19685.13	0	0	0
2024.07.01	12:12:00	19685.08	19704.78	19679.88	19690.43	0	0	0
2024.07.01	12:24:00	19690.58	19707.33	19684.96	19704.58	0	0	0
2024.07.01	12:36:00	19704.73	19719.98	19702.83	19704.78	0	0	0
2024.07.01	12:48:00	19705.13	19717.63	19701.83	19713.78	0	0	0
2024.07.01	13:00:00	19711.48	19726.63	19711.48	19722.68	0	0	0
2024.07.01	13:12:00	19723.88	19724.83	19709.48	19720.18	0	0	0
2024.07.01	13:24:00	19719.88	19721.78	19709.13	19710.58	0	0	0
2024.07.01	13:36:00	19710.78	19723.28	19708.58	19722.88	0	0	0
2024.07.01	13:48:00	19723.33	19736.23	19718.63	19731.13	0	0	0
2024.07.01	14:00:00	19729.73	19743.88	19729.48	19740.43	0	0	0
2024.07.01	14:12:00	19740.93	19754.28	19740.93	19746.98	0	0	0
2024.07.01	14:24:00	19747.08	19755.43	19743.63	19750.78	0	0	0
2024.07.01	14:36:00	19751.48	19761.28	19745.23	19751.73	0	0	0
2024.07.01	14:48:00	19751.68	19756.68	19746.43	19754.03	0	0	0
2024.07.01	15:00:00	19753.83	19766.63	19748.83	19748.93	0	0	0
2024.07.01	15:12:00	19749.03	19765.88	19748.98	19764.08	0	0	0
2024.07.01	15:24:00	19764.13	19767.73	19751.98	19760.23	0	0	0
2024.07.01	15:36:00	19759.73	19763.96	19742.13	19751.53	0	0	0
2024.07.01	15:48:00	19751.98	19764.48	19746.68	19754.73	0	0	0
2024.07.01	16:00:00	19755.48	19768.23	19733.03	19736.33	0	0	0
2024.07.01	16:12:00	19735.88	19745.78	19727.28	19744.53	0	0	0
2024.07.01	16:24:00	19744.43	19761.03	19705.98	19730.73	0	0	0
2024.07.01	16:36:00	19731.08	19752.16	19651.23	19653.98	0	0	0
2024.07.01	16:48:00	19653.63	19671.33	19619.23	19664.13	0	0	0
2024.07.01	17:00:00	19676.48	19709.98	19632.23	19632.23	0	0	0
2024.07.01	17:12:00	19631.98	19720.88	19589.73	19718.23	0	0	0
2024.07.01	17:24:00	19718.38	19722.63	19683.96	19697.48	0	0	0
2024.07.01	17:36:00	19697.83	19728.08	19655.23	19692.43	0	0	0
2024.07.01	17:48:00	19692.83	19700.03	19642.23	19685.68	0	0	0
2024.07.01	18:00:00	19685.48	19705.98	19663.23	19704.38	0	0	0
2024.07.01	18:12:00	19704.33	19722.83	19690.73	19694.93	0	0	0
2024.07.01	18:24:00	19694.68	19733.78	19689.13	19727.13	0	0	0
2024.07.01	18:36:00	19727.78	19732.18	19700.73	19724.38	0	0	0
2024.07.01	18:48:00	19724.58	19754.23	19721.48	19753.73	0	0	0
2024.07.01	19:00:00	19753.93	19781.23	19734.78	19773.38	0	0	0
2024.07.01	19:12:00	19773.83	19794.83	19773.83	19781.43	0	0	0
2024.07.01	19:24:00	19781.48	19796.13	19778.73	19789.81	0	0	0
2024.07.01	19:36:00	19789.88	19798.73	19781.98	19793.93	0	0	0
2024.07.01	19:48:00	19794.23	19802.43	19779.18	19790.01	0	0	0
2024.07.01	20:00:00	19789.93	19796.38	19766.88	19784.98	0	0	0
2024.07.01	20:12:00	19783.48	19791.03	19754.03	19758.43	0	0	0
2024.07.01	20:24:00	19758.88	19791.88	19755.58	19778.48	0	0	0
2024.07.01	20:36:00	19778.88	19791.18	19774.73	19779.73	0	0	0
2024.07.01	20:48:00	19780.03	19785.48	19763.98	19775.73	0	0	0
2024.07.01	21:00:00	19775.93	19801.63	19758.93	19799.93	0	0	0
2024.07.01	21:12:00	19800.23	19826.58	19794.08	19803.73	0	0	0
2024.07.01	21:24:00	19802.73	19807.18	19766.73	19782.23	0	0	0
2024.07.01	21:36:00	19782.18	19795.38	19777.28	19785.03	0	0	0
2024.07.01	21:48:00	19784.93	19794.83	19775.73	19790.23	0	0	0
2024.07.01	22:00:00	19790.13	19815.03	19780.28	19810.23	0	0	0
2024.07.01	22:12:00	19810.33	19821.48	19792.23	19795.48	0	0	0
2024.07.01	22:24:00	19795.53	19810.88	19760.23	19806.98	0	0	0
2024.07.01	22:36:00	19807.43	19808.73	19784.58	19787.63	0	0	0
2024.07.01	22:48:00	19787.08	19850.03	19786.23	19826.23	0	0	0
2024.07.01	23:00:00	19824.98	19835.68	19817.73	19828.33	0	0	0
2024.07.01	23:12:00	19828.28	19829.18	19816.98	19817.38	0	0	0
2024.07.01	23:24:00	19822.98	19822.98	19819.93	19820.58	0	0	0
2024.07.01	23:36:00	19820.88	19822.73	19817.88	19820.58	0	0	0
2024.07.01	23:48:00	19820.18	19822.88	19816.78	19818.78	0	0	0
2024.07.02	01:00:00	19828.11	19830.33	19818.28	19825.73	0	0	0
2024.07.02	01:12:00	19825.98	19826.23	19817.68	19818.88	0	0	0
2024.07.02	01:24:00	19818.93	19820.73	19813.73	19814.98	0	0	0
2024.07.02	01:36:00	19814.88	19817.88	19813.03	19813.58	0	0	0
2024.07.02	01:48:00	19813.63	19814.98	19805.53	19806.88	0	0	0
2024.07.02	02:00:00	19807.18	19808.23	19800.18	19800.33	0	0	0
2024.07.02	02:12:00	19800.03	19804.73	19793.28	19803.13	0	0	0
2024.07.02	02:24:00	19803.58	19805.33	19793.38	19799.33	0	0	0
2024.07.02	02:36:00	19799.38	19799.51	19788.33	19789.63	0	0	0
2024.07.02	02:48:00	19789.71	19796.43	19789.71	19795.58	0	0	0
2024.07.02	03:00:00	19796.98	19801.88	19789.68	19796.23	0	0	0
2024.07.02	03:12:00	19796.33	19797.63	19757.83	19763.73	0	0	0
2024.07.02	03:24:00	19764.01	19770.38	19754.93	19760.33	0	0	0
2024.07.02	03:36:00	19759.93	19760.83	19745.63	19758.53	0	0	0
2024.07.02	03:48:00	19758.08	19764.73	19750.18	19762.28	0	0	0
2024.07.02	04:00:00	19762.23	19766.16	19755.23	19760.93	0	0	0
2024.07.02	04:12:00	19760.63	19766.88	19756.33	19761.98	0	0	0
2024.07.02	04:24:00	19761.88	19771.58	19761.23	19770.23	0	0	0
2024.07.02	04:36:00	19770.26	19775.33	19765.03	19774.18	0	0	0
2024.07.02	04:48:00	19774.13	19775.38	19758.28	19764.26	0	0	0
2024.07.02	05:00:00	19764.18	19766.18	19760.58	19764.28	0	0	0
2024.07.02	05:12:00	19764.23	19768.38	19761.23	19765.73	0	0	0
2024.07.02	05:24:00	19765.43	19765.48	19748.18	19750.13	0	0	0
2024.07.02	05:36:00	19750.23	19752.68	19745.26	19746.78	0	0	0
2024.07.02	05:48:00	19746.93	19750.26	19738.38	19750.26	0	0	0
2024.07.02	06:00:00	19750.03	19752.43	19739.93	19741.38	0	0	0
2024.07.02	06:12:00	19742.08	19749.26	19738.86	19744.78	0	0	0
2024.07.02	06:24:00	19745.13	19750.73	19743.58	19750.73	0	0	0
2024.07.02	06:36:00	19751.98	19755.58	19747.98	19747.98	0	0	0
2024.07.02	06:48:00	19748.28	19758.48	19747.73	19757.58	0	0	0
2024.07.02	07:00:00	19757.68	19761.43	19755.83	19759.51	0	0	0
2024.07.02	07:12:00	19759.43	19763.58	19755.33	19760.93	0	0	0
2024.07.02	07:24:00	19760.78	19766.83	19759.18	19766.28	0	0	0
2024.07.02	07:36:00	19766.23	19766.73	19754.78	19757.16	0	0	0
2024.07.02	07:48:00	19757.23	19759.78	19755.43	19758.88	0	0	0
2024.07.02	08:00:00	19758.93	19758.98	19752.63	19753.93	0	0	0
2024.07.02	08:12:00	19754.18	19762.98	19754.18	19761.68	0	0	0
2024.07.02	08:24:00	19761.73	19773.93	19759.48	19771.13	0	0	0
2024.07.02	08:36:00	19770.83	19789.76	19768.78	19783.63	0	0	0
2024.07.02	08:48:00	19783.38	19789.98	19782.58	19786.43	0	0	0
2024.07.02	09:00:00	19786.68	19792.13	19777.38	19780.78	0	0	0
2024.07.02	09:12:00	19780.43	19782.13	19764.43	19775.43	0	0	0
2024.07.02	09:24:00	19775.48	19780.78	19767.23	19767.83	0	0	0
2024.07.02	09:36:00	19766.83	19777.08	19763.18	19770.28	0	0	0
2024.07.02	09:48:00	19769.58	19770.58	19758.83	19765.48	0	0	0
2024.07.02	10:00:00	19765.38	19765.38	19730.53	19747.38	0	0	0
2024.07.02	10:12:00	19747.58	19747.58	19724.48	19745.63	0	0	0
2024.07.02	10:24:00	19745.53	19747.73	19732.98	19735.98	0	0	0
2024.07.02	10:36:00	19735.33	19739.78	19712.33	19728.28	0	0	0
2024.07.02	10:48:00	19728.68	19743.68	19723.98	19741.93	0	0	0
2024.07.02	11:00:00	19741.88	19750.93	19729.23	19734.68	0	0	0
2024.07.02	11:12:00	19736.08	19750.88	19729.68	19730.43	0	0	0
2024.07.02	11:24:00	19729.63	19733.93	19710.48	19729.58	0	0	0
2024.07.02	11:36:00	19730.33	19732.06	19716.68	19721.38	0	0	0
2024.07.02	11:48:00	19721.43	19739.68	19718.58	19734.93	0	0	0
2024.07.02	12:00:00	19735.23	19744.63	19725.83	19739.33	0	0	0
2024.07.02	12:12:00	19739.23	19745.68	19724.23	19726.53	0	0	0
2024.07.02	12:24:00	19725.43	19734.08	19716.53	19727.93	0	0	0
2024.07.02	12:36:00	19727.33	19731.73	19721.23	19731.08	0	0	0
2024.07.02	12:48:00	19730.03	19739.83	19729.03	19732.73	0	0	0
2024.07.02	13:00:00	19733.48	19737.33	19726.83	19732.23	0	0	0
2024.07.02	13:12:00	19732.13	19734.98	19720.93	19728.98	0	0	0
2024.07.02	13:24:00	19728.48	19731.68	19722.08	19727.18	0	0	0
2024.07.02	13:36:00	19726.48	19742.13	19723.93	19737.23	0	0	0
2024.07.02	13:48:00	19736.83	19740.33	19733.68	19738.43	0	0	0
2024.07.02	14:00:00	19739.38	19740.43	19719.08	19722.78	0	0	0
2024.07.02	14:12:00	19721.68	19722.38	19698.98	19711.98	0	0	0
2024.07.02	14:24:00	19711.78	19714.48	19701.43	19706.38	0	0	0
2024.07.02	14:36:00	19707.23	19714.63	19696.38	19700.78	0	0	0
2024.07.02	14:48:00	19700.98	19709.71	19685.73	19709.23	0	0	0
2024.07.02	15:00:00	19709.68	19720.93	19703.93	19717.28	0	0	0
2024.07.02	15:12:00	19717.23	19731.38	19714.58	19727.48	0	0	0
2024.07.02	15:24:00	19727.63	19736.33	19726.18	19729.38	0	0	0
2024.07.02	15:36:00	19729.58	19729.83	19709.83	19714.48	0	0	0
2024.07.02	15:48:00	19714.63	19725.83	19708.58	19722.23	0	0	0
2024.07.02	16:00:00	19721.83	19750.18	19719.68	19743.68	0	0	0
2024.07.02	16:12:00	19743.63	19760.13	19739.68	19759.08	0	0	0
2024.07.02	16:24:00	19758.98	19812.53	19747.18	19788.88	0	0	0
2024.07.02	16:36:00	19788.98	19870.83	19777.93	19847.98	0	0	0
2024.07.02	16:48:00	19848.23	19862.18	19814.48	19837.98	0	0	0
2024.07.02	17:00:00	19847.23	19864.23	19799.23	19806.03	0	0	0
2024.07.02	17:12:00	19806.98	19839.53	19793.23	19806.38	0	0	0
2024.07.02	17:24:00	19807.33	19866.03	19794.73	19858.43	0	0	0
2024.07.02	17:36:00	19858.18	19881.53	19838.83	19846.18	0	0	0
2024.07.02	17:48:00	19846.43	19898.43	19835.73	19885.18	0	0	0
2024.07.02	18:00:00	19885.43	19905.03	19882.58	19895.68	0	0	0
2024.07.02	18:12:00	19897.13	19897.68	19859.38	19866.53	0	0	0
2024.07.02	18:24:00	19866.48	19919.48	19866.48	19907.13	0	0	0
2024.07.02	18:36:00	19907.38	19930.63	19903.33	19915.23	0	0	0
2024.07.02	18:48:00	19914.68	19916.93	19864.03	19869.58	0	0	0
2024.07.02	19:00:00	19869.28	19872.58	19839.78	19851.68	0	0	0
2024.07.02	19:12:00	19851.83	19865.98	19847.98	19859.43	0	0	0
2024.07.02	19:24:00	19859.78	19885.23	19855.23	19877.18	0	0	0
2024.07.02	19:36:00	19876.93	19892.03	19876.73	19891.38	0	0	0
2024.07.02	19:48:00	19891.23	19902.03	19886.58	19901.33	0	0	0
2024.07.02	20:00:00	19901.28	19945.93	19894.48	19944.98	0	0	0
2024.07.02	20:12:00	19945.28	19962.88	19944.18	19959.08	0	0	0
2024.07.02	20:24:00	19959.23	19960.28	19943.83	19950.68	0	0	0
2024.07.02	20:36:00	19950.61	19966.73	19937.53	19961.38	0	0	0
2024.07.02	20:48:00	19961.53	19991.08	19957.78	19984.48	0	0	0
2024.07.02	21:00:00	19984.78	19995.38	19979.63	19994.88	0	0	0
2024.07.02	21:12:00	19994.78	20005.13	19985.58	19997.93	0	0	0
2024.07.02	21:24:00	19998.73	20004.63	19985.98	19992.78	0	0	0
2024.07.02	21:36:00	19992.83	20003.98	19990.28	20003.98	0	0	0
2024.07.02	21:48:00	20003.73	20015.18	19996.98	19998.03	0	0	0
2024.07.02	22:00:00	19996.23	20009.38	19990.38	19993.98	0	0	0
2024.07.02	22:12:00	19994.43	20000.83	19987.48	19998.48	0	0	0
2024.07.02	22:24:00	19998.88	20007.73	19994.73	20005.23	0	0	0
2024.07.02	22:36:00	20005.38	20007.63	19990.33	19997.28	0	0	0
2024.07.02	22:48:00	19996.93	20034.33	19987.73	20031.58	0	0	0
2024.07.02	23:00:00	20031.98	20031.98	20015.43	20020.43	0	0	0
2024.07.02	23:12:00	20020.51	20035.43	20020.51	20032.08	0	0	0
2024.07.02	23:24:00	20022.28	20024.01	20021.73	20023.83	0	0	0
2024.07.02	23:36:00	20023.53	20023.53	20007.43	20014.58	0	0	0
2024.07.02	23:48:00	20014.33	20019.03	20012.13	20018.73	0	0	0
2024.07.03	01:00:00	20019.69	20020.69	20008.63	20016.98	0	0	0
2024.07.03	01:12:00	20017.03	20022.68	20012.88	20022.48	0	0	0
2024.07.03	01:24:00	20022.23	20029.23	20020.83	20027.78	0	0	0
2024.07.03	01:36:00	20028.08	20029.83	20025.33	20025.33	0	0	0
2024.07.03	01:48:00	20024.73	20028.28	20024.73	20026.28	0	0	0
2024.07.03	02:00:00	20034.76	20034.76	20025.83	20028.13	0	0	0
2024.07.03	02:12:00	20028.08	20028.08	20019.78	20020.73	0	0	0
2024.07.03	02:24:00	20020.93	20020.93	20012.83	20018.48	0	0	0
2024.07.03	02:36:00	20018.43	20018.48	20013.73	20013.73	0	0	0
2024.07.03	02:48:00	20013.68	20017.08	20012.18	20016.08	0	0	0
2024.07.03	03:00:00	20018.83	20027.68	20015.28	20023.38	0	0	0
2024.07.03	03:12:00	20023.43	20029.78	20023.43	20029.58	0	0	0
2024.07.03	03:24:00	20029.63	20030.58	20023.68	20025.53	0	0	0
2024.07.03	03:36:00	20025.48	20031.08	20024.68	20029.28	0	0	0
2024.07.03	03:48:00	20029.63	20029.88	20022.88	20023.23	0	0	0
2024.07.03	04:00:00	20023.08	20024.23	20017.93	20021.13	0	0	0
2024.07.03	04:12:00	20020.43	20024.18	20018.88	20021.93	0	0	0
2024.07.03	04:24:00	20021.88	20025.08	20020.68	20022.73	0	0	0
2024.07.03	04:36:00	20022.53	20022.53	20012.18	20013.63	0	0	0
2024.07.03	04:48:00	20013.28	20018.08	20011.13	20018.03	0	0	0
2024.07.03	05:00:00	20017.93	20022.28	20016.98	20022.13	0	0	0
2024.07.03	05:12:00	20022.08	20022.08	20017.68	20019.48	0	0	0
2024.07.03	05:24:00	20019.53	20024.78	20019.53	20021.28	0	0	0
2024.07.03	05:36:00	20021.38	20021.88	20011.18	20015.83	0	0	0
2024.07.03	05:48:00	20015.78	20019.33	20013.53	20019.08	0	0	0
2024.07.03	06:00:00	20019.03	20025.38	20018.78	20022.78	0	0	0
2024.07.03	06:12:00	20022.83	20024.88	20010.23	20012.53	0	0	0
2024.07.03	06:24:00	20012.58	20017.78	20010.78	20016.23	0	0	0
2024.07.03	06:36:00	20016.18	20017.38	20012.48	20016.93	0	0	0
2024.07.03	06:48:00	20017.03	20017.63	20013.63	20014.28	0	0	0
2024.07.03	07:00:00	20014.33	20017.58	20013.53	20016.98	0	0	0
2024.07.03	07:12:00	20016.93	20019.43	20016.13	20017.68	0	0	0
2024.07.03	07:24:00	20017.73	20022.43	20017.73	20021.33	0	0	0
2024.07.03	07:36:00	20021.28	20024.58	20019.98	20021.83	0	0	0
2024.07.03	07:48:00	20021.78	20024.18	20019.88	20023.08	0	0	0
2024.07.03	08:00:00	20023.28	20025.53	20021.08	20023.53	0	0	0
2024.07.03	08:12:00	20023.73	20025.53	20021.63	20024.78	0	0	0
2024.07.03	08:24:00	20025.43	20027.63	20021.48	20025.78	0	0	0
2024.07.03	08:36:00	20025.53	20026.83	20022.33	20023.43	0	0	0
2024.07.03	08:48:00	20023.73	20026.68	20020.73	20026.68	0	0	0
2024.07.03	09:00:00	20026.73	20033.83	20024.58	20030.73	0	0	0
2024.07.03	09:12:00	20030.63	20040.43	20025.43	20030.98	0	0	0
2024.07.03	09:24:00	20030.58	20032.28	20021.83	20025.33	0	0	0
2024.07.03	09:36:00	20025.43	20027.33	20019.83	20021.83	0	0	0
2024.07.03	09:48:00	20021.23	20030.68	20019.38	20022.48	0	0	0
2024.07.03	10:00:00	20022.23	20024.18	20014.28	20021.38	0	0	0
2024.07.03	10:12:00	20021.83	20032.13	20017.48	20019.48	0	0	0
2024.07.03	10:24:00	20019.38	20031.33	20019.08	20025.73	0	0	0
2024.07.03	10:36:00	20025.98	20033.93	20013.28	20013.38	0	0	0
2024.07.03	10:48:00	20013.28	20020.28	20013.28	20019.73	0	0	0
2024.07.03	11:00:00	20019.78	20026.08	20013.18	20022.03	0	0	0
2024.07.03	11:12:00	20022.58	20036.58	20021.38	20036.58	0	0	0
2024.07.03	11:24:00	20036.48	20039.58	20033.23	20038.73	0	0	0
2024.07.03	11:36:00	20038.63	20055.83	20037.03	20054.63	0	0	0
2024.07.03	11:48:00	20054.68	20059.93	20044.73	20045.33	0	0	0
2024.07.03	12:00:00	20045.26	20047.93	20040.18	20040.18	0	0	0
2024.07.03	12:12:00	20040.13	20043.73	20036.43	20042.93	0	0	0
2024.07.03	12:24:00	20042.68	20046.58	20034.73	20040.58	0	0	0
2024.07.03	12:36:00	20041.08	20056.68	20040.93	20052.88	0	0	0
2024.07.03	12:48:00	20052.93	20053.33	20043.48	20050.03	0	0	0
2024.07.03	13:00:00	20049.33	20049.93	20039.83	20039.88	0	0	0
2024.07.03	13:12:00	20039.31	20044.78	20038.23	20044.18	0	0	0
2024.07.03	13:24:00	20044.48	20049.03	20043.13	20043.88	0	0	0
2024.07.03	13:36:00	20044.53	20047.58	20040.28	20042.88	0	0	0
2024.07.03	13:48:00	20042.73	20044.38	20035.93	20036.23	0	0	0
2024.07.03	14:00:00	20035.63	20043.03	20032.23	20034.13	0	0	0
2024.07.03	14:12:00	20034.03	20034.63	20026.33	20032.98	0	0	0
2024.07.03	14:24:00	20032.88	20033.13	20018.98	20026.53	0	0	0
2024.07.03	14:36:00	20026.03	20026.08	20019.68	20024.33	0	0	0
2024.07.03	14:48:00	20024.13	20030.88	20017.43	20029.53	0	0	0
2024.07.03	15:00:00	20029.18	20035.86	20016.53	20019.93	0	0	0
2024.07.03	15:12:00	20019.88	20025.18	20009.58	20016.08	0	0	0
2024.07.03	15:24:00	20016.13	20019.58	19996.28	20000.03	0	0	0
2024.07.03	15:36:00	19999.78	20002.53	19984.66	19993.68	0	0	0
2024.07.03	15:48:00	19993.38	20000.43	19987.38	19998.18	0	0	0
2024.07.03	16:00:00	19997.78	20002.68	19989.98	19996.63	0	0	0
2024.07.03	16:12:00	19996.83	20007.43	19987.08	19991.93	0	0	0
2024.07.03	16:24:00	19991.68	20045.83	19986.48	20020.81	0	0	0
2024.07.03	16:36:00	20020.93	20043.98	20013.83	20039.03	0	0	0
2024.07.03	16:48:00	20040.63	20062.83	20031.73	20054.38	0	0	0
2024.07.03	17:00:00	20053.88	20070.98	20015.23	20036.23	0	0	0
2024.07.03	17:12:00	20035.98	20075.88	20031.73	20049.08	0	0	0
2024.07.03	17:24:00	20048.53	20052.28	20019.23	20037.38	0	0	0
2024.07.03	17:36:00	20037.68	20096.68	20036.03	20093.23	0	0	0
2024.07.03	17:48:00	20093.28	20101.43	20072.33	20090.73	0	0	0
2024.07.03	18:00:00	20091.23	20106.18	20070.23	20105.33	0	0	0
2024.07.03	18:12:00	20105.78	20132.73	20102.63	20125.13	0	0	0
2024.07.03	18:24:00	20125.68	20128.73	20106.73	20112.23	0	0	0
2024.07.03	18:36:00	20112.33	20127.48	20105.38	20123.43	0	0	0
2024.07.03	18:48:00	20123.48	20159.28	20120.53	20156.88	0	0	0
2024.07.03	19:00:00	20157.08	20179.58	20153.63	20174.63	0	0	0
2024.07.03	19:12:00	20174.48	20199.78	20172.43	20193.18	0	0	0
2024.07.03	19:24:00	20193.48	20205.38	20178.03	20184.33	0	0	0
2024.07.03	19:36:00	20184.38	20195.68	20153.28	20157.88	0	0	0
2024.07.03	19:48:00	20157.78	20198.93	20152.43	20193.73	0	0	0
2024.07.03	20:00:00	20195.98	20217.03	20187.98	20199.53	0	0	0
2024.07.04	01:00:00	20187.82	20194.88	20174.78	20180.73	0	0	0
2024.07.04	01:12:00	20180.88	20193.63	20179.53	20191.88	0	0	0
2024.07.04	01:24:00	20191.83	20196.83	20189.48	20195.38	0	0	0
2024.07.04	01:36:00	20195.13	20196.58	20191.03	20192.33	0	0	0
2024.07.04	01:48:00	20192.38	20192.38	20179.83	20184.68	0	0	0
2024.07.04	02:00:00	20167.60	20189.03	20167.60	20187.03	0	0	0
2024.07.04	02:12:00	20186.83	20190.28	20186.83	20189.18	0	0	0
2024.07.04	02:24:00	20189.53	20193.78	20189.48	20191.48	0	0	0
2024.07.04	02:36:00	20191.43	20192.13	20189.18	20192.13	0	0	0
2024.07.04	02:48:00	20192.18	20196.38	20186.38	20187.56	0	0	0
2024.07.04	03:00:00	20189.48	20192.63	20184.23	20188.43	0	0	0
2024.07.04	03:12:00	20188.68	20190.83	20184.18	20188.58	0	0	0
2024.07.04	03:24:00	20188.53	20189.93	20182.38	20188.83	0	0	0
2024.07.04	03:36:00	20188.93	20194.01	20187.68	20191.68	0	0	0
2024.07.04	03:48:00	20191.63	20194.03	20188.53	20189.98	0	0	0
2024.07.04	04:00:00	20189.78	20192.03	20184.48	20186.58	0	0	0
2024.07.04	04:12:00	20186.28	20190.88	20184.88	20185.53	0	0	0
2024.07.04	04:24:00	20185.68	20192.43	20184.88	20190.18	0	0	0
2024.07.04	04:36:00	20190.13	20202.38	20188.08	20199.33	0	0	0
2024.07.04	04:48:00	20199.28	20201.78	20189.38	20191.68	0	0	0
2024.07.04	05:00:00	20191.78	20193.78	20187.23	20190.08	0	0	0
2024.07.04	05:12:00	20189.98	20193.33	20187.78	20190.18	0	0	0
2024.07.04	05:24:00	20190.13	20194.78	20185.93	20192.48	0	0	0
2024.07.04	05:36:00	20192.63	20192.68	20188.78	20190.93	0	0	0
2024.07.04	05:48:00	20190.98	20192.73	20187.83	20189.93	0	0	0
2024.07.04	06:00:00	20189.83	20191.23	20184.63	20185.68	0	0	0
2024.07.04	06:12:00	20185.73	20188.28	20184.63	20186.18	0	0	0
2024.07.04	06:24:00	20186.23	20192.48	20184.78	20192.23	0	0	0
2024.07.04	06:36:00	20192.03	20193.28	20185.88	20187.88	0	0	0
