<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.20	18:00:00	2707.02	2710.87	2703.42	2707.42	15796	0	0
2025.01.20	20:00:00	2707.49	2711.11	2705.03	2708.33	4333	0	0
2025.01.21	00:00:00	2706.24	2711.28	2705.45	2710.46	2826	0	0
2025.01.21	02:00:00	2710.48	2719.25	2702.84	2717.95	23063	0	0
2025.01.21	04:00:00	2717.91	2727.01	2717.80	2724.17	21896	0	0
2025.01.21	06:00:00	2724.22	2729.15	2722.99	2726.15	14520	0	0
2025.01.21	08:00:00	2726.16	2732.92	2722.66	2729.83	18546	0	0
2025.01.21	10:00:00	2729.80	2729.80	2717.99	2721.28	25519	0	0
2025.01.21	12:00:00	2721.24	2724.60	2716.59	2724.01	18997	0	0
2025.01.21	14:00:00	2724.01	2730.01	2721.84	2726.31	27932	0	0
2025.01.21	16:00:00	2726.28	2740.49	2725.38	2738.81	34026	0	0
2025.01.21	18:00:00	2738.89	2745.62	2737.69	2740.28	21558	0	0
2025.01.21	20:00:00	2740.26	2745.93	2739.99	2742.74	14310	0	0
2025.01.21	22:00:00	2742.73	2745.58	2739.99	2744.79	7097	0	0
2025.01.22	00:00:00	2744.25	2745.46	2741.91	2744.29	3882	0	0
2025.01.22	02:00:00	2744.30	2749.92	2742.58	2747.97	15751	0	0
2025.01.22	04:00:00	2747.96	2751.21	2746.35	2750.35	16839	0	0
2025.01.22	06:00:00	2750.34	2758.60	2749.27	2758.04	13898	0	0
2025.01.22	08:00:00	2758.07	2758.14	2745.57	2748.71	21701	0	0
2025.01.22	10:00:00	2748.76	2762.33	2746.89	2758.43	20554	0	0
2025.01.22	12:00:00	2758.44	2763.38	2756.28	2756.43	14350	0	0
2025.01.22	14:00:00	2756.50	2761.64	2751.08	2757.79	24522	0	0
2025.01.22	16:00:00	2757.78	2760.25	2750.37	2759.37	32506	0	0
2025.01.22	18:00:00	2759.36	2760.18	2755.96	2756.57	18869	0	0
2025.01.22	20:00:00	2756.57	2759.39	2754.92	2755.35	14803	0	0
2025.01.22	22:00:00	2755.36	2757.16	2754.80	2756.18	7632	0	0
2025.01.23	00:00:00	2756.04	2756.52	2753.81	2755.30	1850	0	0
2025.01.23	02:00:00	2755.34	2756.21	2750.62	2752.63	13952	0	0
2025.01.23	04:00:00	2752.62	2754.87	2749.49	2750.07	15426	0	0
2025.01.23	06:00:00	2750.08	2753.62	2749.94	2752.11	10973	0	0
2025.01.23	08:00:00	2752.06	2755.53	2751.12	2752.84	14788	0	0
2025.01.23	10:00:00	2752.83	2754.94	2740.96	2745.97	19879	0	0
2025.01.23	12:00:00	2745.86	2754.36	2745.37	2751.89	17894	0	0
2025.01.23	14:00:00	2751.92	2753.34	2735.97	2741.61	32519	0	0
2025.01.23	16:00:00	2741.62	2749.51	2740.39	2746.46	30750	0	0
2025.01.23	18:00:00	2746.45	2758.84	2744.17	2757.74	26567	0	0
2025.01.23	20:00:00	2757.75	2758.22	2753.77	2754.16	18363	0	0
2025.01.23	22:00:00	2754.12	2755.01	2751.42	2754.59	13488	0	0
2025.01.24	00:00:00	2753.00	2755.55	2753.00	2754.53	1490	0	0
2025.01.24	02:00:00	2754.53	2762.53	2754.31	2762.31	14026	0	0
2025.01.24	04:00:00	2762.33	2777.32	2762.33	2772.48	25341	0	0
2025.01.24	06:00:00	2772.48	2776.61	2770.55	2775.24	16855	0	0
2025.01.24	08:00:00	2775.21	2778.29	2772.06	2772.62	19577	0	0
2025.01.24	10:00:00	2772.65	2777.88	2770.08	2772.87	17143	0	0
2025.01.24	12:00:00	2772.88	2780.05	2771.54	2776.81	16328	0	0
2025.01.24	14:00:00	2776.82	2784.64	2776.15	2782.46	22109	0	0
2025.01.24	16:00:00	2782.41	2786.01	2773.89	2775.82	33172	0	0
2025.01.24	18:00:00	2775.78	2777.59	2770.00	2773.30	22537	0	0
2025.01.24	20:00:00	2773.35	2775.33	2771.35	2774.68	13202	0	0
2025.01.24	22:00:00	2774.67	2774.87	2770.56	2770.59	9002	0	0
2025.01.27	00:00:00	2770.00	2770.89	2764.02	2767.52	3973	0	0
2025.01.27	02:00:00	2767.49	2772.61	2762.93	2763.01	16199	0	0
2025.01.27	04:00:00	2763.00	2763.66	2753.87	2761.16	19862	0	0
2025.01.27	06:00:00	2761.13	2761.14	2752.84	2753.23	14990	0	0
2025.01.27	08:00:00	2753.22	2755.13	2747.39	2749.40	20697	0	0
2025.01.27	10:00:00	2749.39	2765.01	2749.25	2763.43	26419	0	0
2025.01.27	12:00:00	2763.44	2772.02	2762.86	2771.42	24735	0	0
2025.01.27	14:00:00	2771.48	2771.76	2752.34	2757.27	25610	0	0
2025.01.27	16:00:00	2757.10	2757.94	2739.54	2742.22	31383	0	0
2025.01.27	18:00:00	2742.20	2743.20	2730.58	2733.79	24696	0	0
2025.01.27	20:00:00	2733.76	2740.48	2733.15	2739.31	16073	0	0
2025.01.27	22:00:00	2739.30	2743.91	2738.09	2740.21	7785	0	0
2025.01.28	00:00:00	2738.80	2745.13	2738.71	2741.67	4126	0	0
2025.01.28	02:00:00	2741.67	2745.12	2739.46	2741.48	9649	0	0
2025.01.28	04:00:00	2741.47	2741.84	2737.87	2738.78	14657	0	0
2025.01.28	06:00:00	2738.80	2744.93	2738.53	2741.77	10369	0	0
2025.01.28	08:00:00	2741.72	2743.12	2738.41	2738.88	10970	0	0
2025.01.28	10:00:00	2739.00	2745.06	2734.78	2743.48	18596	0	0
2025.01.28	12:00:00	2743.49	2745.30	2741.10	2742.77	13461	0	0
2025.01.28	14:00:00	2742.74	2749.54	2741.18	2748.86	17989	0	0
2025.01.28	16:00:00	2748.87	2757.32	2748.87	2755.31	27358	0	0
2025.01.28	18:00:00	2755.30	2760.18	2755.29	2759.80	21310	0	0
2025.01.28	20:00:00	2759.89	2764.98	2759.40	2764.89	14550	0	0
2025.01.28	22:00:00	2764.89	2764.95	2762.35	2763.31	9850	0	0
2025.01.29	00:00:00	2762.87	2764.38	2762.62	2762.64	1661	0	0
2025.01.29	02:00:00	2762.67	2766.19	2762.16	2763.74	9302	0	0
2025.01.29	04:00:00	2763.70	2765.61	2762.34	2762.74	11870	0	0
2025.01.29	06:00:00	2762.63	2764.19	2760.18	2760.66	12338	0	0
2025.01.29	08:00:00	2760.76	2762.35	2757.42	2759.04	14393	0	0
2025.01.29	10:00:00	2759.05	2766.14	2759.05	2762.76	19570	0	0
2025.01.29	12:00:00	2762.70	2763.37	2757.10	2759.11	18306	0	0
2025.01.29	14:00:00	2759.10	2759.52	2752.24	2758.71	28361	0	0
2025.01.29	16:00:00	2758.66	2761.12	2748.55	2754.20	32672	0	0
2025.01.29	18:00:00	2754.30	2756.19	2748.32	2752.88	20095	0	0
2025.01.29	20:00:00	2752.89	2757.74	2744.80	2755.24	26824	0	0
2025.01.29	22:00:00	2755.22	2759.63	2752.71	2759.38	15521	0	0
2025.01.30	00:00:00	2756.54	2760.63	2756.54	2760.24	2334	0	0
2025.01.30	02:00:00	2760.22	2762.66	2758.95	2760.13	8920	0	0
2025.01.30	04:00:00	2760.11	2762.54	2759.26	2761.84	10138	0	0
2025.01.30	06:00:00	2761.81	2763.37	2758.75	2760.63	9372	0	0
2025.01.30	08:00:00	2760.62	2769.47	2760.29	2769.15	14562	0	0
2025.01.30	10:00:00	2769.26	2776.57	2768.50	2774.29	18295	0	0
2025.01.30	12:00:00	2774.21	2779.48	2773.87	2777.63	13112	0	0
2025.01.30	14:00:00	2777.65	2786.02	2776.15	2785.81	24402	0	0
2025.01.30	16:00:00	2785.80	2796.75	2780.16	2795.38	38996	0	0
2025.01.30	18:00:00	2795.37	2798.44	2788.82	2795.63	32807	0	0
2025.01.30	20:00:00	2795.64	2797.10	2790.70	2793.45	19294	0	0
2025.01.30	22:00:00	2793.45	2798.35	2787.26	2793.13	18096	0	0
2025.01.31	00:00:00	2794.48	2796.77	2791.14	2796.24	3624	0	0
2025.01.31	02:00:00	2796.28	2799.42	2794.51	2796.35	11796	0	0
2025.01.31	04:00:00	2796.34	2798.21	2794.78	2796.32	13386	0	0
2025.01.31	06:00:00	2796.31	2796.52	2794.01	2795.59	12432	0	0
2025.01.31	08:00:00	2795.57	2800.98	2792.12	2798.45	13074	0	0
2025.01.31	10:00:00	2798.30	2799.49	2791.74	2793.74	19049	0	0
2025.01.31	12:00:00	2793.78	2800.85	2791.08	2800.30	18524	0	0
2025.01.31	14:00:00	2800.32	2808.34	2800.09	2806.38	23444	0	0
2025.01.31	16:00:00	2806.42	2817.17	2804.55	2809.30	33424	0	0
2025.01.31	18:00:00	2809.28	2816.14	2803.07	2808.67	31649	0	0
2025.01.31	20:00:00	2808.64	2808.89	2795.44	2796.15	32296	0	0
2025.01.31	22:00:00	2796.20	2802.65	2794.31	2797.40	20184	0	0
2025.02.03	00:00:00	2800.58	2803.80	2783.43	2793.61	9081	0	0
2025.02.03	02:00:00	2793.55	2796.70	2778.38	2782.23	23611	0	0
2025.02.03	04:00:00	2782.22	2782.71	2772.19	2774.49	25090	0	0
2025.02.03	06:00:00	2774.46	2785.21	2774.23	2783.17	19732	0	0
2025.02.03	08:00:00	2783.15	2789.95	2782.98	2789.35	20772	0	0
2025.02.03	10:00:00	2789.40	2800.84	2786.96	2796.45	26099	0	0
2025.02.03	12:00:00	2796.44	2804.21	2793.11	2801.28	21730	0	0
2025.02.03	14:00:00	2801.22	2811.93	2800.51	2811.09	24648	0	0
2025.02.03	16:00:00	2811.11	2830.70	2810.26	2817.52	42488	0	0
2025.02.03	18:00:00	2817.51	2825.19	2812.85	2817.18	29152	0	0
2025.02.03	20:00:00	2817.17	2823.05	2816.08	2818.28	24131	0	0
2025.02.03	22:00:00	2818.25	2819.51	2812.35	2813.52	18106	0	0
2025.02.04	00:00:00	2813.38	2815.21	2812.26	2813.71	3291	0	0
2025.02.04	02:00:00	2813.67	2824.25	2812.71	2823.43	11116	0	0
2025.02.04	04:00:00	2823.46	2824.60	2817.04	2821.42	17314	0	0
2025.02.04	06:00:00	2821.41	2821.59	2813.49	2815.82	19715	0	0
2025.02.04	08:00:00	2815.77	2816.08	2807.35	2812.68	20618	0	0
2025.02.04	10:00:00	2812.66	2821.76	2810.14	2820.53	28447	0	0
2025.02.04	12:00:00	2820.53	2820.53	2812.67	2815.43	22257	0	0
2025.02.04	14:00:00	2815.42	2837.06	2814.53	2831.66	29078	0	0
2025.02.04	16:00:00	2831.67	2845.37	2828.96	2835.96	39387	0	0
2025.02.04	18:00:00	2835.92	2844.75	2832.66	2843.95	27099	0	0
2025.02.04	20:00:00	2843.99	2845.00	2841.78	2843.10	19906	0	0
2025.02.04	22:00:00	2843.11	2844.85	2840.94	2843.44	11952	0	0
2025.02.05	00:00:00	2842.10	2842.52	2840.53	2841.51	2235	0	0
2025.02.05	02:00:00	2841.37	2849.20	2839.77	2844.59	19663	0	0
2025.02.05	04:00:00	2844.61	2854.69	2844.11	2852.37	16225	0	0
2025.02.05	06:00:00	2852.31	2860.73	2851.89	2859.29	10111	0	0
2025.02.05	08:00:00	2859.27	2864.23	2855.01	2864.15	15341	0	0
2025.02.05	10:00:00	2864.13	2872.15	2863.69	2870.34	19041	0	0
2025.02.05	12:00:00	2870.42	2877.06	2864.78	2868.74	19435	0	0
2025.02.05	14:00:00	2868.76	2870.92	2858.62	2861.87	26641	0	0
2025.02.05	16:00:00	2861.84	2882.25	2860.72	2880.17	37531	0	0
2025.02.05	18:00:00	2880.16	2881.06	2863.15	2873.10	28442	0	0
2025.02.05	20:00:00	2873.09	2873.53	2862.85	2863.58	20684	0	0
2025.02.05	22:00:00	2863.60	2867.39	2859.98	2863.34	13823	0	0
2025.02.06	00:00:00	2864.75	2870.95	2864.03	2869.20	2541	0	0
2025.02.06	02:00:00	2869.26	2871.78	2863.67	2871.61	12432	0	0
2025.02.06	04:00:00	2871.62	2873.35	2864.45	2869.35	16106	0	0
2025.02.06	06:00:00	2869.37	2872.32	2865.49	2868.36	10826	0	0
2025.02.06	08:00:00	2868.35	2871.27	2855.02	2855.75	20242	0	0
2025.02.06	10:00:00	2856.04	2860.04	2848.80	2859.36	21172	0	0
2025.02.06	12:00:00	2859.51	2867.45	2855.74	2865.99	19029	0	0
2025.02.06	14:00:00	2865.97	2870.40	2855.64	2856.81	28056	0	0
2025.02.06	16:00:00	2856.81	2859.81	2834.26	2850.67	38155	0	0
2025.02.06	18:00:00	2850.67	2854.67	2848.13	2852.34	21916	0	0
2025.02.06	20:00:00	2852.33	2854.26	2849.86	2853.92	19199	0	0
2025.02.06	22:00:00	2853.91	2857.33	2853.80	2855.87	13717	0	0
2025.02.07	00:00:00	2855.58	2858.69	2855.58	2858.03	2400	0	0
2025.02.07	02:00:00	2857.94	2868.02	2857.76	2866.21	12302	0	0
2025.02.07	04:00:00	2866.17	2870.50	2865.41	2867.27	14236	0	0
2025.02.07	06:00:00	2867.27	2869.74	2862.15	2862.22	12227	0	0
2025.02.07	08:00:00	2862.23	2866.13	2858.96	2864.09	15651	0	0
2025.02.07	10:00:00	2864.19	2870.81	2863.20	2868.95	18038	0	0
2025.02.07	12:00:00	2868.97	2869.22	2863.40	2867.74	18102	0	0
2025.02.07	14:00:00	2867.73	2871.16	2852.46	2862.55	27904	0	0
2025.02.07	16:00:00	2862.67	2886.86	2856.14	2880.43	37990	0	0
2025.02.07	18:00:00	2880.46	2881.55	2853.40	2860.03	31856	0	0
2025.02.07	20:00:00	2860.01	2865.20	2859.05	2860.31	14138	0	0
2025.02.07	22:00:00	2860.21	2863.85	2859.40	2859.80	13040	0	0
2025.02.10	00:00:00	2856.91	2870.45	2853.75	2867.48	4967	0	0
2025.02.10	02:00:00	2867.72	2876.60	2865.75	2871.96	16123	0	0
2025.02.10	04:00:00	2871.79	2875.81	2871.33	2875.60	13982	0	0
2025.02.10	06:00:00	2875.62	2880.02	2874.41	2879.24	12635	0	0
2025.02.10	08:00:00	2879.27	2896.65	2878.89	2895.66	19110	0	0
2025.02.10	10:00:00	2895.63	2903.25	2892.23	2903.00	20294	0	0
2025.02.10	12:00:00	2902.99	2906.26	2898.24	2904.68	19266	0	0
2025.02.10	14:00:00	2904.67	2911.00	2899.81	2901.14	28982	0	0
2025.02.10	16:00:00	2901.13	2911.69	2896.38	2909.01	30058	0	0
2025.02.10	18:00:00	2909.09	2910.32	2896.68	2903.28	21586	0	0
2025.02.10	20:00:00	2903.29	2906.92	2900.87	2904.36	16512	0	0
2025.02.10	22:00:00	2904.32	2908.30	2902.94	2907.77	10592	0	0
2025.02.11	00:00:00	2907.46	2921.59	2907.31	2917.73	4524	0	0
2025.02.11	02:00:00	2917.79	2936.17	2916.43	2933.97	17261	0	0
2025.02.11	04:00:00	2934.00	2942.71	2905.99	2919.73	26213	0	0
2025.02.11	06:00:00	2919.71	2923.80	2914.97	2922.92	15812	0	0
2025.02.11	08:00:00	2922.93	2929.47	2907.26	2913.40	23314	0	0
2025.02.11	10:00:00	2913.23	2915.33	2903.01	2903.19	23102	0	0
2025.02.11	12:00:00	2903.19	2907.10	2901.89	2903.88	21562	0	0
2025.02.11	14:00:00	2903.85	2904.24	2881.69	2896.57	37422	0	0
2025.02.11	16:00:00	2896.56	2906.59	2890.83	2904.74	36649	0	0
2025.02.11	18:00:00	2904.71	2908.67	2899.74	2905.63	24571	0	0
2025.02.11	20:00:00	2905.62	2907.25	2899.73	2900.19	19041	0	0
2025.02.11	22:00:00	2900.18	2900.50	2894.12	2897.35	13924	0	0
2025.02.12	00:00:00	2897.62	2900.75	2897.45	2898.52	2064	0	0
2025.02.12	02:00:00	2898.52	2898.86	2883.57	2893.27	15779	0	0
2025.02.12	04:00:00	2893.21	2897.81	2886.83	2888.96	17350	0	0
2025.02.12	06:00:00	2888.80	2890.46	2883.83	2886.39	12852	0	0
2025.02.12	08:00:00	2886.37	2895.82	2885.71	2892.95	17800	0	0
2025.02.12	10:00:00	2893.07	2894.11	2886.39	2886.85	19048	0	0
2025.02.12	12:00:00	2886.81	2889.90	2879.37	2879.70	16768	0	0
2025.02.12	14:00:00	2879.76	2886.02	2864.00	2884.79	29404	0	0
2025.02.12	16:00:00	2884.81	2898.09	2882.00	2894.73	33875	0	0
2025.02.12	18:00:00	2894.74	2909.17	2892.14	2902.91	26314	0	0
2025.02.12	20:00:00	2902.90	2903.84	2893.58	2897.93	18994	0	0
2025.02.12	22:00:00	2897.87	2904.18	2895.54	2904.01	13589	0	0
2025.02.13	00:00:00	2903.98	2906.36	2900.62	2905.68	2310	0	0
2025.02.13	02:00:00	2905.69	2909.15	2901.49	2906.03	11506	0	0
2025.02.13	04:00:00	2906.08	2918.08	2905.33	2916.57	13488	0	0
2025.02.13	06:00:00	2916.55	2922.84	2916.27	2918.15	10837	0	0
2025.02.13	08:00:00	2917.99	2920.84	2912.59	2914.64	17344	0	0
2025.02.13	10:00:00	2914.67	2918.34	2909.39	2915.28	17872	0	0
2025.02.13	12:00:00	2915.25	2919.48	2913.98	2918.09	13881	0	0
2025.02.13	14:00:00	2918.04	2921.37	2905.97	2908.43	25647	0	0
2025.02.13	16:00:00	2908.42	2921.00	2906.56	2920.29	30899	0	0
2025.02.13	18:00:00	2920.28	2920.86	2913.04	2918.94	20903	0	0
2025.02.13	20:00:00	2918.95	2927.34	2914.35	2926.83	19252	0	0
2025.02.13	22:00:00	2926.86	2929.29	2924.92	2927.65	13334	0	0
2025.02.14	00:00:00	2929.76	2932.34	2927.45	2931.13	2799	0	0
2025.02.14	02:00:00	2931.20	2933.86	2927.50	2929.95	12060	0	0
2025.02.14	04:00:00	2929.95	2930.54	2923.32	2924.46	12516	0	0
2025.02.14	06:00:00	2924.45	2932.42	2923.92	2930.94	10807	0	0
2025.02.14	08:00:00	2930.95	2936.82	2929.84	2931.85	17109	0	0
2025.02.14	10:00:00	2931.75	2938.77	2930.82	2935.29	17561	0	0
2025.02.14	12:00:00	2935.31	2940.05	2929.34	2931.03	17170	0	0
2025.02.14	14:00:00	2931.02	2933.13	2917.74	2920.60	30327	0	0
2025.02.14	16:00:00	2920.62	2928.45	2893.02	2901.94	44812	0	0
2025.02.14	18:00:00	2901.90	2903.89	2885.51	2887.04	33572	0	0
2025.02.14	20:00:00	2887.07	2888.01	2878.85	2880.66	21042	0	0
2025.02.14	22:00:00	2880.65	2886.32	2877.00	2882.72	16239	0	0
2025.02.17	00:00:00	2880.86	2893.91	2878.86	2879.27	6560	0	0
2025.02.17	02:00:00	2879.28	2896.79	2879.28	2895.74	15390	0	0
2025.02.17	04:00:00	2895.68	2904.68	2893.91	2903.65	13538	0	0
2025.02.17	06:00:00	2903.61	2905.24	2896.02	2896.16	12565	0	0
2025.02.17	08:00:00	2896.02	2903.66	2888.25	2902.49	15791	0	0
2025.02.17	10:00:00	2902.61	2906.44	2895.11	2902.59	15871	0	0
2025.02.17	12:00:00	2902.58	2903.89	2895.49	2901.07	16317	0	0
2025.02.17	14:00:00	2901.10	2901.64	2895.46	2896.81	20862	0	0
2025.02.17	16:00:00	2896.80	2904.05	2896.47	2899.23	21689	0	0
2025.02.17	18:00:00	2899.22	2901.24	2896.62	2898.43	12511	0	0
2025.02.17	20:00:00	2898.44	2899.14	2897.14	2897.92	4528	0	0
2025.02.18	00:00:00	2898.74	2899.44	2897.10	2899.32	1006	0	0
2025.02.18	02:00:00	2899.27	2900.26	2892.00	2895.83	8684	0	0
2025.02.18	04:00:00	2895.79	2910.73	2895.31	2909.02	13679	0	0
2025.02.18	06:00:00	2908.99	2915.70	2907.25	2910.78	10176	0	0
2025.02.18	08:00:00	2910.67	2915.43	2908.51	2911.63	11181	0	0
2025.02.18	10:00:00	2911.62	2913.42	2908.20	2912.76	13462	0	0
2025.02.18	12:00:00	2912.78	2914.91	2907.17	2914.22	12680	0	0
2025.02.18	14:00:00	2914.20	2921.29	2912.22	2918.82	22398	0	0
2025.02.18	16:00:00	2918.80	2929.73	2917.85	2927.23	28519	0	0
2025.02.18	18:00:00	2927.10	2933.69	2924.21	2931.27	22645	0	0
2025.02.18	20:00:00	2931.22	2936.94	2928.41	2935.73	16277	0	0
2025.02.18	22:00:00	2935.73	2936.71	2932.52	2935.68	10243	0	0
2025.02.19	00:00:00	2935.34	2935.63	2933.13	2934.06	1269	0	0
2025.02.19	02:00:00	2933.93	2939.73	2928.27	2938.58	10161	0	0
2025.02.19	04:00:00	2938.59	2939.69	2924.07	2928.91	14331	0	0
2025.02.19	06:00:00	2928.89	2934.35	2926.56	2932.89	9067	0	0
2025.02.19	08:00:00	2932.87	2935.90	2930.52	2934.16	12445	0	0
2025.02.19	10:00:00	2934.17	2946.54	2933.72	2945.55	17826	0	0
2025.02.19	12:00:00	2945.56	2946.93	2934.17	2935.14	15943	0	0
2025.02.19	14:00:00	2935.14	2941.68	2931.34	2936.33	24945	0	0
2025.02.19	16:00:00	2936.31	2940.63	2925.49	2925.67	34634	0	0
2025.02.19	18:00:00	2925.74	2931.06	2921.47	2923.82	28745	0	0
2025.02.19	20:00:00	2923.80	2932.34	2918.57	2931.77	25846	0	0
2025.02.19	22:00:00	2931.73	2937.30	2931.41	2933.23	15971	0	0
2025.02.20	00:00:00	2933.03	2936.27	2933.03	2935.47	1234	0	0
2025.02.20	02:00:00	2935.58	2942.39	2934.75	2936.98	14100	0	0
2025.02.20	04:00:00	2937.01	2944.05	2933.95	2941.86	14986	0	0
2025.02.20	06:00:00	2941.87	2946.95	2939.35	2946.87	9593	0	0
2025.02.20	08:00:00	2946.94	2954.56	2944.00	2948.95	12936	0	0
2025.02.20	10:00:00	2949.04	2955.00	2949.02	2951.57	14727	0	0
2025.02.20	12:00:00	2951.54	2954.86	2947.30	2948.80	16296	0	0
2025.02.20	14:00:00	2948.79	2950.87	2933.84	2934.05	27555	0	0
2025.02.20	16:00:00	2934.01	2939.98	2924.16	2938.48	37116	0	0
2025.02.20	18:00:00	2938.50	2947.04	2935.97	2940.56	23475	0	0
2025.02.20	20:00:00	2940.49	2942.49	2933.68	2937.97	19965	0	0
2025.02.20	22:00:00	2937.94	2940.49	2935.55	2940.49	12301	0	0
2025.02.21	00:00:00	2938.03	2943.29	2937.94	2941.57	1761	0	0
2025.02.21	02:00:00	2941.59	2949.79	2926.84	2928.85	14906	0	0
2025.02.21	04:00:00	2928.80	2941.09	2926.47	2931.17	18123	0	0
2025.02.21	06:00:00	2931.16	2934.13	2924.25	2930.22	13753	0	0
2025.02.21	08:00:00	2930.20	2933.08	2925.65	2930.03	13078	0	0
2025.02.21	10:00:00	2930.02	2931.27	2916.78	2929.34	18611	0	0
2025.02.21	12:00:00	2929.33	2936.09	2928.07	2928.45	12266	0	0
2025.02.21	14:00:00	2928.46	2935.20	2927.01	2930.99	22294	0	0
2025.02.21	16:00:00	2931.07	2939.13	2921.69	2928.75	33997	0	0
2025.02.21	18:00:00	2928.69	2941.71	2927.36	2939.76	22167	0	0
2025.02.21	20:00:00	2939.76	2942.89	2932.96	2933.51	20768	0	0
2025.02.21	22:00:00	2933.47	2938.00	2932.01	2936.59	14898	0	0
2025.02.24	00:00:00	2934.28	2940.42	2933.68	2936.78	4633	0	0
2025.02.24	02:00:00	2936.68	2938.02	2921.32	2928.07	19546	0	0
2025.02.24	04:00:00	2928.12	2944.69	2925.07	2941.21	21520	0	0
2025.02.24	06:00:00	2941.22	2943.10	2935.54	2936.27	14306	0	0
2025.02.24	08:00:00	2936.28	2944.98	2935.23	2944.00	11834	0	0
2025.02.24	10:00:00	2943.99	2948.89	2938.15	2944.36	17794	0	0
2025.02.24	12:00:00	2944.29	2948.18	2935.01	2947.70	14749	0	0
2025.02.24	14:00:00	2947.71	2954.54	2945.45	2954.40	22297	0	0
2025.02.24	16:00:00	2954.39	2956.27	2930.86	2936.50	37199	0	0
2025.02.24	18:00:00	2936.53	2944.86	2936.51	2943.41	26052	0	0
2025.02.24	20:00:00	2943.39	2949.94	2942.86	2949.23	17788	0	0
2025.02.24	22:00:00	2949.24	2953.01	2947.03	2952.57	10244	0	0
2025.02.25	00:00:00	2948.66	2953.65	2948.24	2949.92	3241	0	0
2025.02.25	02:00:00	2950.10	2952.48	2945.28	2949.62	14317	0	0
2025.02.25	04:00:00	2949.63	2952.19	2937.54	2939.51	17459	0	0
2025.02.25	06:00:00	2939.50	2940.89	2935.14	2938.02	12733	0	0
2025.02.25	08:00:00	2937.91	2940.57	2930.63	2931.60	17529	0	0
2025.02.25	10:00:00	2931.68	2942.36	2929.57	2938.91	20800	0	0
2025.02.25	12:00:00	2938.88	2941.62	2937.11	2938.69	16947	0	0
2025.02.25	14:00:00	2938.71	2941.36	2924.05	2937.44	34887	0	0
2025.02.25	16:00:00	2937.45	2944.79	2900.60	2905.91	43069	0	0
2025.02.25	18:00:00	2905.96	2908.94	2888.23	2907.65	35626	0	0
2025.02.25	20:00:00	2907.67	2913.87	2905.41	2912.11	20006	0	0
2025.02.25	22:00:00	2912.10	2917.28	2910.89	2914.63	15425	0	0
2025.02.26	00:00:00	2912.65	2918.94	2912.65	2918.58	3218	0	0
2025.02.26	02:00:00	2918.55	2930.18	2915.28	2917.97	16465	0	0
2025.02.26	04:00:00	2917.95	2923.18	2914.81	2917.12	12509	0	0
2025.02.26	06:00:00	2917.09	2921.12	2912.59	2915.45	9638	0	0
2025.02.26	08:00:00	2915.48	2917.63	2905.86	2915.43	15942	0	0
2025.02.26	10:00:00	2915.41	2919.07	2909.65	2913.10	16668	0	0
2025.02.26	12:00:00	2913.21	2916.84	2911.00	2913.82	11969	0	0
2025.02.26	14:00:00	2913.80	2915.56	2905.59	2905.96	21016	0	0
2025.02.26	16:00:00	2905.94	2914.35	2890.91	2913.30	38972	0	0
2025.02.26	18:00:00	2913.43	2916.73	2909.94	2913.85	24488	0	0
2025.02.26	20:00:00	2913.88	2916.27	2912.42	2913.93	14678	0	0
2025.02.26	22:00:00	2913.96	2918.80	2912.05	2916.29	12779	0	0
2025.02.27	00:00:00	2915.86	2920.76	2915.51	2919.25	1870	0	0
2025.02.27	02:00:00	2919.19	2919.19	2911.01	2912.63	13288	0	0
2025.02.27	04:00:00	2912.64	2914.88	2904.35	2905.67	14132	0	0
2025.02.27	06:00:00	2905.77	2906.42	2888.65	2890.93	19051	0	0
2025.02.27	08:00:00	2890.86	2898.36	2888.00	2891.97	19676	0	0
2025.02.27	10:00:00	2891.92	2893.53	2877.18	2887.36	26530	0	0
2025.02.27	12:00:00	2887.35	2895.09	2883.54	2884.09	17879	0	0
2025.02.27	14:00:00	2884.12	2892.19	2881.19	2889.03	30335	0	0
2025.02.27	16:00:00	2889.04	2892.39	2867.87	2872.27	42635	0	0
2025.02.27	18:00:00	2872.30	2883.80	2871.93	2883.27	26905	0	0
2025.02.27	20:00:00	2883.21	2887.68	2877.29	2879.24	19099	0	0
2025.02.27	22:00:00	2879.29	2879.34	2871.30	2877.08	16369	0	0
2025.02.28	00:00:00	2876.97	2878.37	2874.83	2875.97	2043	0	0
2025.02.28	02:00:00	2875.90	2885.13	2873.87	2874.85	18747	0	0
2025.02.28	04:00:00	2874.78	2877.84	2863.54	2865.76	23097	0	0
2025.02.28	06:00:00	2865.76	2867.02	2856.94	2864.16	19320	0	0
2025.02.28	08:00:00	2864.27	2866.56	2857.51	2858.62	19300	0	0
2025.02.28	10:00:00	2858.60	2864.33	2851.08	2862.45	22095	0	0
2025.02.28	12:00:00	2862.41	2864.97	2859.10	2862.32	14769	0	0
2025.02.28	14:00:00	2862.39	2864.95	2848.38	2848.56	29604	0	0
2025.02.28	16:00:00	2848.63	2851.75	2832.69	2850.21	44472	0	0
2025.02.28	18:00:00	2850.24	2853.98	2844.60	2845.14	28533	0	0
2025.02.28	20:00:00	2845.13	2850.95	2838.10	2849.64	23643	0	0
