<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.01	00:00:00	19470.89	19593.73	19382.93	19401.28	0	0	0
2024.08.01	12:00:00	19402.08	19561.73	18748.73	18848.33	0	0	0
2024.08.02	00:00:00	18827.81	18861.53	18524.38	18612.48	0	0	0
2024.08.02	12:00:00	18610.48	18646.38	18272.38	18450.38	0	0	0
2024.08.05	00:00:00	18204.73	18266.98	17251.91	17700.56	0	0	0
2024.08.05	12:00:00	17701.19	18159.31	17235.69	18015.06	0	0	0
2024.08.06	00:00:00	18082.88	18309.27	18003.25	18043.75	0	0	0
2024.08.06	12:00:00	18043.62	18356.99	17841.74	17975.42	0	0	0
2024.08.07	00:00:00	17966.59	18314.36	17923.36	18274.58	0	0	0
2024.08.07	12:00:00	18274.46	18434.93	17713.86	17733.36	0	0	0
2024.08.08	00:00:00	17807.50	17959.03	17628.53	17877.38	0	0	0
2024.08.08	12:00:00	17878.13	18484.45	17792.00	18438.65	0	0	0
2024.08.09	00:00:00	18455.15	18545.35	18313.53	18519.51	0	0	0
2024.08.09	12:00:00	18519.13	18555.98	18266.01	18493.91	0	0	0
2024.08.12	00:00:00	18476.40	18579.88	18407.15	18523.50	0	0	0
2024.08.12	12:00:00	18523.38	18654.85	18414.73	18516.03	0	0	0
2024.08.13	00:00:00	18534.16	18710.76	18522.66	18640.26	0	0	0
2024.08.13	12:00:00	18640.01	19014.28	18542.13	18993.66	0	0	0
2024.08.14	00:00:00	19009.66	19049.91	18960.89	18985.01	0	0	0
2024.08.14	12:00:00	18985.51	19100.24	18823.36	19043.54	0	0	0
2024.08.15	00:00:00	19035.34	19119.09	18997.09	19048.19	0	0	0
2024.08.15	12:00:00	19048.06	19499.54	19001.19	19464.84	0	0	0
2024.08.16	00:00:00	19463.49	19578.72	19460.74	19521.47	0	0	0
2024.08.16	12:00:00	19521.72	19556.69	19344.97	19514.99	0	0	0
2024.08.19	00:00:00	19524.81	19591.81	19432.16	19478.53	0	0	0
2024.08.19	12:00:00	19478.41	19777.68	19435.63	19759.18	0	0	0
2024.08.20	00:00:00	19781.12	19840.10	19754.87	19784.72	0	0	0
2024.08.20	12:00:00	19784.60	19833.82	19652.82	19713.75	0	0	0
2024.08.21	00:00:00	19714.00	19768.00	19699.25	19714.98	0	0	0
2024.08.21	12:00:00	19715.23	19894.33	19684.70	19830.38	0	0	0
2024.08.22	00:00:00	19838.36	19859.36	19782.99	19832.96	0	0	0
2024.08.22	12:00:00	19833.09	19940.21	19458.31	19527.36	0	0	0
2024.08.23	00:00:00	19541.49	19631.97	19535.87	19631.84	0	0	0
2024.08.23	12:00:00	19631.97	19821.32	19511.57	19700.62	0	0	0
2024.08.26	00:00:00	19713.13	19774.23	19645.63	19771.98	0	0	0
2024.08.26	12:00:00	19771.86	19773.36	19436.08	19478.26	0	0	0
2024.08.27	00:00:00	19491.12	19578.34	19455.12	19551.09	0	0	0
2024.08.27	12:00:00	19551.22	19626.69	19374.57	19567.99	0	0	0
2024.08.28	00:00:00	19574.54	19625.77	19496.29	19617.77	0	0	0
2024.08.28	12:00:00	19617.89	19625.77	19210.79	19246.54	0	0	0
2024.08.29	00:00:00	19142.66	19364.01	19080.04	19351.89	0	0	0
2024.08.29	12:00:00	19351.64	19630.74	19276.49	19385.91	0	0	0
2024.08.30	00:00:00	19391.58	19479.56	19335.21	19459.18	0	0	0
2024.08.30	12:00:00	19459.43	19573.28	19311.41	19537.08	0	0	0
2024.09.02	00:00:00	19557.53	19577.65	19463.13	19520.75	0	0	0
2024.09.02	12:00:00	19520.88	19619.98	19516.13	19586.23	0	0	0
2024.09.03	00:00:00	19612.30	19636.05	19454.27	19454.27	0	0	0
2024.09.03	12:00:00	19451.65	19475.15	18865.12	18948.67	0	0	0
2024.09.04	00:00:00	18946.34	18961.47	18781.84	18863.44	0	0	0
2024.09.04	12:00:00	18864.07	19070.42	18795.29	18919.84	0	0	0
2024.09.05	00:00:00	18929.95	18963.70	18842.45	18928.18	0	0	0
2024.09.05	12:00:00	18927.93	19108.40	18787.55	18882.83	0	0	0
2024.09.06	00:00:00	18887.08	18892.33	18666.55	18685.43	0	0	0
2024.09.06	12:00:00	18684.55	18930.68	18388.70	18402.08	0	0	0
2024.09.09	00:00:00	18390.73	18590.33	18356.10	18578.45	0	0	0
2024.09.09	12:00:00	18578.58	18703.35	18466.68	18691.48	0	0	0
2024.09.10	00:00:00	18702.50	18713.13	18577.23	18615.85	0	0	0
2024.09.10	12:00:00	18615.73	18848.45	18555.35	18807.25	0	0	0
2024.09.11	00:00:00	18817.19	18832.44	18681.31	18751.41	0	0	0
2024.09.11	12:00:00	18752.04	19269.26	18524.14	19223.69	0	0	0
2024.09.12	00:00:00	19218.65	19321.50	19208.03	19277.75	0	0	0
2024.09.12	12:00:00	19277.88	19461.35	19165.23	19392.28	0	0	0
2024.09.13	00:00:00	19397.59	19467.84	19394.84	19432.94	0	0	0
2024.09.13	12:00:00	19433.06	19556.66	19378.19	19493.46	0	0	0
2024.09.16	00:00:00	19509.94	19536.94	19469.69	19517.92	0	0	0
2024.09.16	12:00:00	19518.04	19529.29	19290.27	19409.69	0	0	0
2024.09.17	00:00:00	19421.02	19512.25	19396.40	19502.00	0	0	0
2024.09.17	12:00:00	19501.87	19608.72	19334.85	19443.77	0	0	0
2024.09.18	00:00:00	19446.38	19486.98	19418.61	19446.48	0	0	0
2024.09.18	12:00:00	19446.36	19659.21	19322.83	19392.63	0	0	0
2024.09.19	00:00:00	19401.26	19702.98	19396.88	19695.86	0	0	0
2024.09.19	12:00:00	19696.73	19962.83	19685.61	19822.88	0	0	0
2024.09.20	00:00:00	19829.29	19836.79	19770.64	19784.51	0	0	0
2024.09.20	12:00:00	19784.64	19847.11	19623.49	19771.91	0	0	0
2024.09.23	00:00:00	19805.89	19936.26	19728.61	19819.24	0	0	0
2024.09.23	12:00:00	19821.36	19898.71	19792.09	19836.39	0	0	0
2024.09.24	00:00:00	19841.62	19954.72	19799.24	19939.97	0	0	0
2024.09.24	12:00:00	19940.22	19990.32	19730.19	19960.99	0	0	0
2024.09.25	00:00:00	19964.99	19970.37	19843.59	19875.47	0	0	0
2024.09.25	12:00:00	19875.34	20049.69	19858.97	20020.49	0	0	0
2024.09.26	00:00:00	20025.98	20281.46	20014.36	20249.08	0	0	0
2024.09.26	12:00:00	20248.58	20319.33	19970.06	20127.61	0	0	0
2024.09.27	00:00:00	20133.19	20165.81	20023.29	20077.16	0	0	0
2024.09.27	12:00:00	20076.79	20179.54	19958.51	19990.81	0	0	0
2024.09.30	00:00:00	19987.50	20078.63	19939.35	19989.85	0	0	0
2024.09.30	12:00:00	19989.48	20079.20	19850.83	20036.75	0	0	0
2024.10.01	00:00:00	20034.87	20125.99	20009.24	20065.97	0	0	0
2024.10.01	12:00:00	20064.34	20120.09	19614.19	19760.37	0	0	0
2024.10.02	00:00:00	19771.96	19790.59	19675.71	19739.81	0	0	0
2024.10.02	12:00:00	19739.69	19884.16	19628.79	19861.34	0	0	0
2024.10.03	00:00:00	19849.91	19865.29	19649.64	19707.39	0	0	0
2024.10.03	12:00:00	19707.64	19911.11	19677.49	19766.91	0	0	0
2024.10.04	00:00:00	19754.85	19870.10	19742.35	19803.82	0	0	0
2024.10.04	12:00:00	19803.95	20063.70	19797.82	20003.22	0	0	0
2024.10.07	00:00:00	20043.82	20074.19	19921.92	19922.54	0	0	0
2024.10.07	12:00:00	19923.29	19996.52	19758.39	19825.82	0	0	0
2024.10.08	00:00:00	19838.47	19842.84	19716.97	19830.57	0	0	0
2024.10.08	12:00:00	19830.69	20142.04	19830.69	20097.34	0	0	0
2024.10.09	00:00:00	20102.58	20112.33	20011.68	20058.68	0	0	0
2024.10.09	12:00:00	20059.06	20298.03	20055.53	20259.58	0	0	0
2024.10.10	00:00:00	20266.44	20292.19	20225.42	20236.79	0	0	0
2024.10.10	12:00:00	20237.17	20325.89	20120.89	20256.57	0	0	0
2024.10.11	00:00:00	20255.63	20289.26	20176.36	20180.86	0	0	0
2024.10.11	12:00:00	20181.11	20315.33	20136.21	20237.38	0	0	0
2024.10.14	00:00:00	20261.93	20313.91	20213.93	20294.66	0	0	0
2024.10.14	12:00:00	20296.53	20509.63	20295.91	20466.06	0	0	0
2024.10.15	00:00:00	20464.06	20473.93	20397.03	20414.53	0	0	0
2024.10.15	12:00:00	20414.66	20492.13	20088.13	20165.68	0	0	0
2024.10.16	00:00:00	20168.68	20232.93	20143.06	20196.16	0	0	0
2024.10.16	12:00:00	20195.16	20221.91	20042.88	20163.56	0	0	0
2024.10.17	00:00:00	20164.79	20334.76	20116.29	20331.51	0	0	0
2024.10.17	12:00:00	20331.89	20433.14	20193.36	20226.16	0	0	0
2024.10.18	00:00:00	20235.27	20309.87	20163.27	20291.37	0	0	0
2024.10.18	12:00:00	20291.62	20371.84	20260.74	20326.39	0	0	0
2024.10.21	00:00:00	20350.82	20376.82	20276.67	20305.42	0	0	0
2024.10.21	12:00:00	20305.54	20405.64	20195.54	20396.07	0	0	0
2024.10.22	00:00:00	20389.70	20396.58	20284.80	20285.18	0	0	0
2024.10.22	12:00:00	20284.93	20456.15	20215.05	20378.95	0	0	0
2024.10.23	00:00:00	20369.85	20399.70	20341.57	20346.45	0	0	0
2024.10.23	12:00:00	20346.32	20362.57	19936.55	20134.22	0	0	0
2024.10.24	00:00:00	20154.47	20261.70	20128.85	20233.57	0	0	0
2024.10.24	12:00:00	20233.45	20287.07	20122.42	20243.97	0	0	0
2024.10.25	00:00:00	20256.55	20306.77	20226.92	20282.90	0	0	0
2024.10.25	12:00:00	20283.40	20570.37	20273.15	20338.30	0	0	0
2024.10.28	00:00:00	20406.85	20539.32	20405.85	20532.95	0	0	0
2024.10.28	12:00:00	20533.20	20548.57	20358.30	20380.72	0	0	0
2024.10.29	00:00:00	20388.90	20429.62	20326.40	20401.00	0	0	0
2024.10.29	12:00:00	20400.62	20634.77	20307.75	20583.27	0	0	0
2024.10.30	00:00:00	20612.66	20666.16	20581.66	20600.76	0	0	0
2024.10.30	12:00:00	20598.13	20632.38	20351.78	20376.41	0	0	0
2024.10.31	00:00:00	20358.18	20375.06	20166.41	20197.16	0	0	0
2024.10.31	12:00:00	20195.91	20293.78	19888.88	19905.18	0	0	0
2024.11.01	00:00:00	19960.28	20008.28	19899.41	19978.01	0	0	0
2024.11.01	12:00:00	19977.76	20168.98	19939.63	20049.16	0	0	0
2024.11.04	00:00:00	20014.67	20138.67	19962.05	20055.65	0	0	0
2024.11.04	12:00:00	20055.40	20116.87	19904.00	19994.80	0	0	0
2024.11.05	00:00:00	20017.82	20060.42	19935.57	20043.29	0	0	0
2024.11.05	12:00:00	20042.67	20278.44	20000.79	20246.44	0	0	0
2024.11.06	00:00:00	20258.85	20626.32	20220.22	20624.57	0	0	0
2024.11.06	12:00:00	20624.07	20830.47	20477.02	20830.22	0	0	0
2024.11.07	00:00:00	20813.13	20864.25	20760.38	20839.60	0	0	0
2024.11.07	12:00:00	20839.73	21152.08	20823.85	21124.88	0	0	0
2024.11.08	00:00:00	21120.66	21161.66	21102.16	21124.14	0	0	0
2024.11.08	12:00:00	21124.26	21163.36	21020.76	21132.04	0	0	0
2024.11.11	00:00:00	21183.17	21231.02	21166.05	21200.15	0	0	0
2024.11.11	12:00:00	21199.65	21247.90	21006.12	21120.92	0	0	0
2024.11.12	00:00:00	21116.30	21160.17	21090.52	21094.90	0	0	0
2024.11.12	12:00:00	21094.77	21161.87	20965.87	21091.67	0	0	0
2024.11.13	00:00:00	21092.47	21096.57	21014.97	21090.19	0	0	0
2024.11.13	12:00:00	21090.44	21182.04	20972.42	21076.72	0	0	0
2024.11.14	00:00:00	21072.99	21106.59	21006.72	21070.84	0	0	0
2024.11.14	12:00:00	21070.72	21098.97	20866.99	20897.37	0	0	0
2024.11.15	00:00:00	20889.97	20889.97	20710.95	20737.07	0	0	0
2024.11.15	12:00:00	20736.95	20782.95	20322.17	20418.22	0	0	0
2024.11.18	00:00:00	20412.81	20580.18	20400.43	20481.66	0	0	0
2024.11.18	12:00:00	20481.53	20647.63	20405.41	20553.68	0	0	0
2024.11.19	00:00:00	20563.74	20622.87	20419.09	20467.34	0	0	0
2024.11.19	12:00:00	20467.47	20718.69	20309.22	20685.74	0	0	0
2024.11.20	00:00:00	20685.49	20772.47	20683.12	20724.59	0	0	0
2024.11.20	12:00:00	20724.34	20758.72	20406.94	20662.87	0	0	0
2024.11.21	00:00:00	20662.56	20690.68	20524.78	20575.66	0	0	0
2024.11.21	12:00:00	20574.78	20833.91	20443.13	20729.18	0	0	0
2024.11.22	00:00:00	20708.62	20775.37	20625.35	20688.47	0	0	0
2024.11.22	12:00:00	20688.72	20811.32	20625.10	20808.62	0	0	0
2024.11.25	00:00:00	20874.96	20911.83	20869.58	20907.68	0	0	0
2024.11.25	12:00:00	20907.81	21020.91	20720.91	20842.58	0	0	0
2024.11.26	00:00:00	20845.07	20875.95	20698.45	20829.30	0	0	0
2024.11.26	12:00:00	20829.05	20967.77	20805.05	20946.45	0	0	0
2024.11.27	00:00:00	20934.78	20962.15	20849.25	20866.38	0	0	0
2024.11.27	12:00:00	20866.13	20915.63	20620.23	20750.53	0	0	0
2024.11.28	00:00:00	20758.53	20817.50	20758.53	20805.13	0	0	0
2024.11.28	12:00:00	20805.25	20857.10	20796.50	20838.85	0	0	0
2024.11.29	00:00:00	20831.95	20887.08	20772.58	20847.18	0	0	0
2024.11.29	12:00:00	20847.30	20967.03	20755.80	20936.65	0	0	0
2024.12.02	00:00:00	20961.82	20961.82	20899.07	20911.42	0	0	0
2024.12.02	12:00:00	20911.55	21218.52	20899.17	21175.95	0	0	0
2024.12.03	00:00:00	21170.81	21204.28	21164.81	21178.03	0	0	0
2024.12.03	12:00:00	21178.28	21289.31	21096.16	21286.81	0	0	0
2024.12.04	00:00:00	21277.57	21366.67	21269.82	21363.05	0	0	0
2024.12.04	12:00:00	21363.67	21512.27	21350.30	21481.45	0	0	0
2024.12.05	00:00:00	21472.35	21488.48	21454.45	21472.45	0	0	0
2024.12.05	12:00:00	21472.33	21532.30	21402.73	21419.98	0	0	0
2024.12.06	00:00:00	21415.91	21459.88	21389.78	21436.13	0	0	0
2024.12.06	12:00:00	21436.63	21633.98	21409.63	21598.03	0	0	0
2024.12.09	00:00:00	21608.60	21678.83	21598.98	21606.83	0	0	0
2024.12.09	12:00:00	21606.33	21621.30	21410.05	21452.85	0	0	0
2024.12.10	00:00:00	21456.16	21460.16	21424.39	21437.14	0	0	0
2024.12.10	12:00:00	21436.76	21581.99	21328.49	21408.91	0	0	0
2024.12.11	00:00:00	21413.63	21434.23	21383.85	21427.10	0	0	0
2024.12.11	12:00:00	21426.85	21797.70	21409.60	21733.25	0	0	0
2024.12.12	00:00:00	21736.86	21753.23	21712.21	21715.08	0	0	0
2024.12.12	12:00:00	21715.46	21729.33	21585.61	21618.86	0	0	0
2024.12.13	00:00:00	21723.57	21768.80	21679.82	21767.80	0	0	0
2024.12.13	12:00:00	21767.92	21889.77	21649.15	21744.07	0	0	0
2024.12.16	00:00:00	21771.32	21838.17	21752.57	21837.04	0	0	0
2024.12.16	12:00:00	21837.17	22142.39	21828.29	22101.94	0	0	0
2024.12.17	00:00:00	22101.71	22117.71	22022.18	22081.43	0	0	0
2024.12.17	12:00:00	22082.31	22114.06	21936.16	21997.21	0	0	0
2024.12.18	00:00:00	21995.14	22057.11	21904.26	22047.86	0	0	0
2024.12.18	12:00:00	22047.99	22085.11	21009.01	21166.14	0	0	0
2024.12.19	00:00:00	21197.97	21298.45	21129.72	21269.95	0	0	0
2024.12.19	12:00:00	21269.70	21398.57	21047.22	21107.60	0	0	0
2024.12.20	00:00:00	21120.39	21128.27	20809.99	20826.12	0	0	0
2024.12.20	12:00:00	20825.99	21515.09	20710.12	21248.64	0	0	0
2024.12.23	00:00:00	21331.83	21452.33	21305.70	21377.05	0	0	0
2024.12.23	12:00:00	21375.80	21487.78	21188.40	21450.58	0	0	0
2024.12.24	00:00:00	21465.16	21517.89	21423.91	21512.64	0	0	0
2024.12.24	12:00:00	21512.51	21763.61	21480.26	21753.86	0	0	0
2024.12.26	00:00:00	21771.69	21832.69	21644.54	21655.54	0	0	0
2024.12.26	12:00:00	21655.41	21797.01	21592.76	21705.44	0	0	0
2024.12.27	00:00:00	21712.34	21733.46	21624.19	21638.56	0	0	0
2024.12.27	12:00:00	21638.44	21681.06	21226.41	21445.84	0	0	0
2024.12.30	00:00:00	21466.51	21478.14	21352.36	21380.49	0	0	0
2024.12.30	12:00:00	21379.49	21403.74	20990.84	21122.14	0	0	0
2024.12.31	00:00:00	21123.05	21249.90	21083.67	21228.40	0	0	0
2024.12.31	12:00:00	21228.15	21264.02	20921.75	20977.05	0	0	0
2025.01.02	00:00:00	21009.39	21171.12	20868.77	21149.37	0	0	0
2025.01.02	12:00:00	21149.24	21237.12	20731.34	20927.89	0	0	0
2025.01.03	00:00:00	20926.74	21035.59	20892.24	21019.34	0	0	0
2025.01.03	12:00:00	21018.96	21307.06	20957.09	21235.99	0	0	0
2025.01.06	00:00:00	21296.45	21429.55	21238.45	21428.30	0	0	0
2025.01.06	12:00:00	21428.17	21655.02	21401.55	21536.32	0	0	0
2025.01.07	00:00:00	21546.83	21558.58	21423.21	21490.43	0	0	0
2025.01.07	12:00:00	21490.81	21567.93	21042.66	21135.08	0	0	0
2025.01.08	00:00:00	21141.61	21201.61	21109.48	21194.83	0	0	0
2025.01.08	12:00:00	21194.71	21212.83	20931.31	21094.48	0	0	0
2025.01.09	00:00:00	21092.94	21115.44	20986.29	21079.17	0	0	0
2025.01.09	12:00:00	21079.29	21103.29	21033.54	21060.92	0	0	0
2025.01.10	00:00:00	21068.93	21099.68	20951.31	21049.28	0	0	0
2025.01.10	12:00:00	21049.91	21143.78	20647.51	20766.93	0	0	0
2025.01.13	00:00:00	20765.15	20819.28	20477.75	20504.38	0	0	0
2025.01.13	12:00:00	20504.63	20776.03	20485.98	20769.15	0	0	0
2025.01.14	00:00:00	20808.59	20930.07	20783.84	20887.57	0	0	0
2025.01.14	12:00:00	20887.32	20924.57	20560.92	20764.22	0	0	0
2025.01.15	00:00:00	20758.30	20761.90	20699.53	20750.15	0	0	0
2025.01.15	12:00:00	20751.28	21243.00	20722.78	21165.18	0	0	0
2025.01.16	00:00:00	21179.40	21359.75	21147.02	21268.87	0	0	0
2025.01.16	12:00:00	21268.37	21312.25	20966.52	21007.02	0	0	0
2025.01.17	00:00:00	21017.23	21154.33	21006.86	21140.83	0	0	0
2025.01.17	12:00:00	21140.71	21476.71	21104.83	21381.11	0	0	0
2025.01.20	00:00:00	21422.96	21446.69	21336.59	21431.44	0	0	0
2025.01.20	12:00:00	21431.94	21586.29	21349.19	21510.41	0	0	0
2025.01.21	00:00:00	21525.55	21558.05	21192.42	21520.52	0	0	0
2025.01.21	12:00:00	21520.65	21595.92	21339.12	21584.42	0	0	0
2025.01.22	00:00:00	21612.87	21723.60	21587.37	21699.60	0	0	0
2025.01.22	12:00:00	21699.47	21909.57	21685.60	21794.62	0	0	0
2025.01.23	00:00:00	21794.21	21804.21	21676.06	21714.31	0	0	0
2025.01.23	12:00:00	21714.18	21869.66	21686.43	21843.08	0	0	0
2025.01.24	00:00:00	21833.78	21882.28	21796.01	21828.88	0	0	0
2025.01.24	12:00:00	21828.01	21901.98	21668.11	21730.66	0	0	0
2025.01.27	00:00:00	21566.82	21570.57	20990.29	20999.04	0	0	0
2025.01.27	12:00:00	20998.67	21252.52	20599.67	21135.32	0	0	0
2025.01.28	00:00:00	21176.16	21243.26	21058.79	21234.51	0	0	0
2025.01.28	12:00:00	21234.39	21464.36	21000.24	21394.79	0	0	0
2025.01.29	00:00:00	21384.25	21539.22	21373.75	21509.85	0	0	0
2025.01.29	12:00:00	21510.10	21532.10	21211.32	21422.62	0	0	0
2025.01.30	00:00:00	21401.07	21555.30	21352.20	21481.05	0	0	0
2025.01.30	12:00:00	21480.92	21594.90	21266.27	21448.20	0	0	0
2025.01.31	00:00:00	21521.30	21654.90	21508.43	21629.90	0	0	0
2025.01.31	12:00:00	21630.40	21813.25	21382.55	21402.18	0	0	0
2025.02.03	00:00:00	20867.94	21109.29	20810.69	21041.29	0	0	0
2025.02.03	12:00:00	21041.41	21435.19	20972.89	21410.19	0	0	0
2025.02.04	00:00:00	21457.38	21457.38	21106.00	21232.85	0	0	0
2025.02.04	12:00:00	21233.23	21556.83	21220.73	21444.50	0	0	0
2025.02.05	00:00:00	21424.86	21489.98	21303.46	21307.33	0	0	0
2025.02.05	12:00:00	21307.96	21661.61	21296.96	21632.48	0	0	0
2025.02.06	00:00:00	21628.21	21702.46	21620.46	21664.69	0	0	0
2025.02.06	12:00:00	21664.94	21751.91	21576.81	21708.96	0	0	0
2025.02.07	00:00:00	21693.39	21771.89	21685.76	21727.99	0	0	0
2025.02.07	12:00:00	21726.99	21840.21	21427.84	21449.01	0	0	0
2025.02.10	00:00:00	21348.43	21612.18	21344.68	21590.53	0	0	0
2025.02.10	12:00:00	21590.40	21775.00	21576.78	21716.68	0	0	0
2025.02.11	00:00:00	21702.15	21709.52	21604.62	21633.25	0	0	0
2025.02.11	12:00:00	21633.00	21755.72	21554.37	21679.77	0	0	0
2025.02.12	00:00:00	21693.25	21718.88	21623.85	21657.23	0	0	0
2025.02.12	12:00:00	21656.60	21750.25	21398.98	21745.25	0	0	0
2025.02.13	00:00:00	21749.09	21818.09	21645.19	21720.19	0	0	0
2025.02.13	12:00:00	21720.06	22015.41	21680.44	21973.46	0	0	0
2025.02.14	00:00:00	21974.34	22054.32	21963.84	22017.44	0	0	0
2025.02.14	12:00:00	22017.32	22113.79	21935.44	22094.34	0	0	0
2025.02.17	00:00:00	22123.63	22185.38	22100.51	22150.98	0	0	0
2025.02.17	12:00:00	22151.11	22173.61	22096.83	22137.83	0	0	0
2025.02.18	00:00:00	22138.63	22226.61	22105.76	22180.86	0	0	0
2025.02.18	12:00:00	22180.11	22225.61	22011.08	22128.63	0	0	0
2025.02.19	00:00:00	22154.20	22201.82	22144.45	22158.17	0	0	0
2025.02.19	12:00:00	22158.05	22210.52	22029.52	22135.95	0	0	0
2025.02.20	00:00:00	22131.58	22145.46	22051.68	22116.43	0	0	0
2025.02.20	12:00:00	22116.31	22134.68	21862.16	22048.21	0	0	0
2025.02.21	00:00:00	22040.36	22087.23	22018.33	22081.71	0	0	0
2025.02.21	12:00:00	22081.58	22159.08	21566.36	21572.86	0	0	0
2025.02.24	00:00:00	21623.86	21736.58	21601.36	21706.83	0	0	0
2025.02.24	12:00:00	21706.71	21728.96	21331.93	21350.73	0	0	0
2025.02.25	00:00:00	21370.93	21379.80	21230.15	21231.78	0	0	0
2025.02.25	12:00:00	21232.28	21379.03	20919.00	21117.80	0	0	0
2025.02.26	00:00:00	21164.06	21259.16	21131.81	21236.66	0	0	0
2025.02.26	12:00:00	21236.91	21340.38	20996.26	21201.18	0	0	0
2025.02.27	00:00:00	21172.03	21268.88	21042.53	21258.88	0	0	0
2025.02.27	12:00:00	21259.00	21321.00	20518.15	20564.28	0	0	0
2025.02.28	00:00:00	20589.06	20623.31	20452.56	20594.28	0	0	0
2025.02.28	12:00:00	20594.03	20880.13	20396.38	20846.56	0	0	0
2025.03.03	00:00:00	20929.87	20982.75	20787.37	20961.10	0	0	0
2025.03.03	12:00:00	20960.97	21067.72	20265.45	20472.25	0	0	0
2025.03.04	00:00:00	20456.01	20540.26	20416.11	20446.23	0	0	0
2025.03.04	12:00:00	20445.73	20682.71	20026.46	20487.26	0	0	0
2025.03.05	00:00:00	20498.00	20582.60	20395.50	20562.35	0	0	0
2025.03.05	12:00:00	20563.60	20678.07	20170.82	20565.87	0	0	0
2025.03.06	00:00:00	20564.15	20602.65	20332.13	20364.38	0	0	0
2025.03.06	12:00:00	20364.25	20468.48	19958.73	20137.65	0	0	0
2025.03.07	00:00:00	20169.55	20183.03	20069.68	20153.03	0	0	0
