symbol,tf,direction,detector,zone,trigger,rr,trades,winrate,avg_r,sum_r,pf,gross_win,gross_loss,h1_sum_r,h2_sum_r,h1_trades,h2_trades
US100,M30,short,hidden,SR,self,1.5,191,0.3507853403141361,-0.12303664921465969,-23.5,0.8104838709677419,100.5,124.0,-6.5,-17.0,94,97
US100,M30,short,hidden,SR,self,2.5,188,0.2765957446808511,-0.031914893617021274,-6.0,0.9558823529411765,130.0,136.0,-1.0,-5.0,92,96
US100,M30,short,hidden,SR,candle,1.5,171,0.36257309941520466,-0.10300825593395242,-17.614411764705864,0.8407584374975073,93.0,110.61441176470586,-7.114411764705865,-10.5,83,88
US100,M30,short,hidden,SR,candle,2.5,161,0.3167701863354037,0.09866824990865922,15.885588235294135,1.142325601005563,127.5,111.61441176470586,9.385588235294135,6.5,80,81
US100,M30,short,hidden,BB,self,1.5,18,0.6111111111111112,0.5277777777777778,9.5,2.357142857142857,16.5,7.0,3.0,6.5,12,6
US100,M30,short,hidden,BB,self,2.5,18,0.3888888888888889,0.3611111111111111,6.5,1.5909090909090908,17.5,11.0,2.0,4.5,12,6
US100,M30,short,hidden,BB,candle,1.5,16,0.4375,0.09375,1.5,1.1666666666666667,10.5,9.0,-2.5,4.0,10,6
US100,M30,short,hidden,BB,candle,2.5,16,0.3125,0.09375,1.5,1.1363636363636365,12.5,11.0,0.5,1.0,10,6
US100,M30,short,hidden,SR+BB,self,1.5,17,0.6470588235294118,0.6176470588235294,10.5,2.75,16.5,6.0,4.0,6.5,11,6
US100,M30,short,hidden,SR+BB,self,2.5,17,0.4117647058823529,0.4411764705882353,7.5,1.75,17.5,10.0,3.0,4.5,11,6
US100,M30,short,hidden,SR+BB,candle,1.5,15,0.4666666666666667,0.16666666666666666,2.5,1.3125,10.5,8.0,-1.5,4.0,9,6
US100,M30,short,hidden,SR+BB,candle,2.5,15,0.3333333333333333,0.16666666666666666,2.5,1.25,12.5,10.0,1.5,1.0,9,6
US100,M30,short,spring,none,self,1.5,1081,0.3792784458834413,-0.05378850187128844,-58.145370522862805,0.9136213764974739,615.0,673.1453705228628,-17.800008410999464,-40.34536211186334,506,575
US100,M30,short,spring,none,self,2.5,971,0.28527291452111225,-0.0059064485763531205,-5.73516156763888,0.9917862034407396,692.5,698.2351615676389,18.610200544224455,-24.345362111863334,464,507
US100,M30,short,spring,none,candle,1.5,768,0.3958333333333333,-0.010704764597895697,-8.221259211183895,0.9822902138838845,456.0,464.2212592111839,14.502313454631214,-22.72357266581511,357,411
US100,M30,short,spring,none,candle,2.5,674,0.28041543026706234,-0.021744390943537136,-14.65571949594403,0.9699157396507462,472.5,487.155719495944,3.5678531698710803,-18.22357266581511,312,362
US100,M30,short,spring,SR,self,1.5,1023,0.37438905180840665,-0.0655075133381036,-67.01418614487999,0.8955374836718802,574.5,641.51418614488,-21.170609747302336,-45.84357639757765,480,543
US100,M30,short,spring,SR,self,2.5,940,0.28297872340425534,-0.011185304409446787,-10.51418614487998,0.9844352844684375,665.0,675.51418614488,10.329390252697667,-20.843576397577646,447,493
US100,M30,short,spring,SR,candle,1.5,719,0.39221140472878996,-0.019779220043371203,-14.221259211183895,0.9674735413441667,423.0,437.2212592111839,15.502313454631214,-29.72357266581511,336,383
US100,M30,short,spring,SR,candle,2.5,641,0.2839313572542902,-0.009603306545934519,-6.155719495944027,0.9866515382208153,455.0,461.155719495944,15.06785316987108,-21.22357266581511,297,344
US100,M30,short,spring,BB,self,1.5,432,0.375,-0.06436281319850856,-27.8047353017557,0.8973255202839303,243.0,270.8047353017557,-2.8029495874700103,-25.00178571428569,217,215
US100,M30,short,spring,BB,self,2.5,409,0.28117359413202936,-0.022969502069759864,-9.394526346531784,0.9683573609047726,287.5,296.8945263465318,3.6072593677539047,-13.001785714285688,207,202
US100,M30,short,spring,BB,candle,1.5,329,0.3890577507598784,-0.025688703715252302,-8.451583522318007,0.9578372823311869,192.0,200.451583522318,1.6711183162111718,-10.122701838529178,168,161
US100,M30,short,spring,BB,candle,2.5,307,0.2703583061889251,-0.058260729013283837,-17.88604380707814,0.9206426293972847,207.5,225.38604380707812,-9.763341968548962,-8.122701838529178,158,149
US100,M30,short,spring,SR+BB,self,1.5,380,0.3631578947368421,-0.09256197611519179,-35.17355092377288,0.8547589082721746,207.0,242.1735509237729,-4.673550923772881,-30.5,192,188
US100,M30,short,spring,SR+BB,self,2.5,361,0.2770083102493075,-0.030951664608789137,-11.17355092377288,0.9572179078461355,250.0,261.1735509237729,1.3264490762271208,-12.5,184,177
US100,M30,short,spring,SR+BB,candle,1.5,297,0.38047138047138046,-0.046975028694673425,-13.951583522318007,0.9239495061615497,169.5,183.451583522318,1.6711183162111718,-15.622701838529178,153,144
US100,M30,short,spring,SR+BB,candle,2.5,281,0.2704626334519573,-0.058313323156861704,-16.38604380707814,0.9206048843961795,190.0,206.38604380707812,-3.7633419685489624,-12.622701838529178,145,136
US100,M30,short,pinbar,none,self,1.5,1478,0.38294993234100133,-0.047244128438617916,-69.82682183227728,0.9240043714733619,849.0,918.8268218322772,3.892118911165298,-73.71894074344257,728,750
US100,M30,short,pinbar,none,self,2.5,1393,0.2727925340990668,-0.05828071495734073,-81.18503593557564,0.9212701570461427,950.0,1031.1850359355756,22.19763615254462,-103.38267208812026,691,702
US100,M30,short,pinbar,none,candle,1.5,1046,0.372848948374761,-0.07551150346513848,-78.98503262453485,0.881043956198334,585.0,663.9850326245348,2.4570440490136,-81.44207667354846,512,534
US100,M30,short,pinbar,none,candle,2.5,939,0.2673056443024494,-0.07831776184661308,-73.54037837396969,0.8950982273738024,627.5,701.0403783739697,3.0230819473770607,-76.56346032134675,452,487
US100,M30,short,pinbar,SR,self,1.5,1168,0.3784246575342466,-0.05953324353719967,-69.53482845144921,0.9050764199178856,663.0,732.5348284514491,-11.81767342229233,-57.71715502915688,579,589
US100,M30,short,pinbar,SR,self,2.5,1114,0.2764811490125673,-0.04422949632580724,-49.27165890694927,0.9398591927704588,770.0,819.2716589069493,23.487843819087004,-72.75950272603627,557,557
US100,M30,short,pinbar,SR,candle,1.5,841,0.36741973840665876,-0.08421290023051548,-70.82304909386352,0.8674527531350754,463.5,534.3230490938636,4.4570440490136,-75.28009314287712,410,431
US100,M30,short,pinbar,SR,candle,2.5,766,0.2650130548302872,-0.0760067849112424,-58.22119724201167,0.8970849995972398,507.5,565.7211972420116,6.058895900865451,-64.28009314287712,372,394
US100,M30,short,pinbar,BB,self,1.5,318,0.33962264150943394,-0.15210060811581216,-48.36799338082827,0.7700791237131406,162.0,210.36799338082827,-12.866207666542582,-35.50178571428569,170,148
US100,M30,short,pinbar,BB,self,2.5,316,0.23734177215189872,-0.17741289917547132,-56.06247613944894,0.7698230161391897,187.5,243.56247613944893,-10.560690425163251,-45.50178571428569,169,147
US100,M30,short,pinbar,BB,candle,1.5,243,0.35390946502057613,-0.11857444338925816,-28.81358974358973,0.8174200980384194,129.0,157.81358974358972,-18.81358974358973,-10.0,128,115
US100,M30,short,pinbar,BB,candle,2.5,234,0.24786324786324787,-0.14503929376860772,-33.93919474185421,0.8103311306904202,145.0,178.9391947418542,-24.93919474185421,-9.0,120,114
US100,M30,short,pinbar,SR+BB,self,1.5,218,0.3302752293577982,-0.1743119266055046,-38.0,0.7397260273972602,108.0,146.0,-12.0,-26.0,117,101
US100,M30,short,pinbar,SR+BB,self,2.5,217,0.22580645161290322,-0.21979024312728418,-47.694482758620666,0.7197648126686712,122.5,170.19448275862067,-17.69448275862067,-30.0,117,100
US100,M30,short,pinbar,SR+BB,candle,1.5,164,0.3475609756097561,-0.13605847404627885,-22.31358974358973,0.7930354624434863,85.5,107.81358974358973,-21.31358974358973,-1.0,88,76
US100,M30,short,pinbar,SR+BB,candle,2.5,162,0.24691358024691357,-0.15372457276769022,-24.903380788365816,0.8006188412901194,100.0,124.90338078836581,-16.403380788365816,-8.5,87,75
US100,M30,short,wbottom,none,self,1.5,437,0.3295194508009153,-0.18572997948635797,-81.16400103553843,0.7268713546973953,216.0,297.16400103553843,-41.787978966751396,-39.37602206878704,218,219
US100,M30,short,wbottom,none,self,2.5,437,0.2517162471395881,-0.12852174150008794,-56.16400103553843,0.8304042683989941,275.0,331.16400103553843,-30.287978966751396,-25.876022068787034,218,219
US100,M30,short,wbottom,none,candle,1.5,410,0.34146341463414637,-0.1588984301539334,-65.1483563631127,0.7632246209854273,210.0,275.1483563631127,-19.668804861579957,-45.47955150153275,209,201
US100,M30,short,wbottom,none,candle,2.5,408,0.24019607843137256,-0.17193224598802131,-70.1483563631127,0.7774116382117886,245.0,315.1483563631127,-26.668804861579957,-43.47955150153275,208,200
US100,M30,short,wbottom,SR,self,1.5,343,0.3177842565597668,-0.2153944793231159,-73.88030640782875,0.6887681732076819,163.5,237.38030640782875,-34.787978966751396,-39.09232744107736,171,172
US100,M30,short,wbottom,SR,self,2.5,343,0.2536443148688047,-0.12210001868171648,-41.880306407828755,0.8385370617074547,217.5,259.38030640782875,-21.787978966751396,-20.092327441077362,171,172
US100,M30,short,wbottom,SR,candle,1.5,319,0.3573667711598746,-0.10867963906451397,-34.66880486157996,0.8314338196066589,171.0,205.66880486157996,-9.668804861579957,-25.0,164,155
US100,M30,short,wbottom,SR,candle,2.5,318,0.24528301886792453,-0.14361259390433948,-45.66880486157996,0.8102421089104329,195.0,240.66880486157996,-20.168804861579957,-25.5,163,155
US100,M30,short,wbottom,BB,self,1.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
US100,M30,short,wbottom,BB,self,2.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
US100,M30,short,wbottom,BB,candle,1.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
US100,M30,short,wbottom,BB,candle,2.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
US100,M30,short,wbottom,SR+BB,self,1.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
US100,M30,short,wbottom,SR+BB,self,2.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
US100,M30,short,wbottom,SR+BB,candle,1.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
US100,M30,short,wbottom,SR+BB,candle,2.5,0,,,0.0,,0.0,0.0,0.0,0.0,0,0
US100,M30,short,failswing,none,self,1.5,532,0.3082706766917293,-0.24940968017726325,-132.68594985430406,0.6496148063973493,246.0,378.685949854304,-52.61133412555212,-80.07461572875192,266,266
US100,M30,short,failswing,none,self,2.5,524,0.2366412213740458,-0.192148759263939,-100.68594985430404,0.7548346859929744,310.0,410.685949854304,-28.61133412555212,-72.07461572875192,259,265
US100,M30,short,failswing,none,candle,1.5,455,0.378021978021978,-0.059467831894888135,-27.0578635121741,0.9050793997443312,258.0,285.0578635121741,-3.823999999999982,-23.23386351217412,223,232
US100,M30,short,failswing,none,candle,2.5,441,0.25170068027210885,-0.12941666593378123,-57.07274967679753,0.8294160246704768,277.5,334.57274967679757,-29.323999999999984,-27.74874967679754,214,227
US100,M30,short,failswing,SR,self,1.5,385,0.3038961038961039,-0.2629086316817033,-101.21982319745578,0.6342154962811266,175.5,276.71982319745575,-39.61133412555212,-61.608489071903655,188,197
US100,M30,short,failswing,SR,self,2.5,380,0.23684210526315788,-0.1939995347301468,-73.71982319745578,0.7532141576398615,225.0,298.71982319745575,-22.61133412555212,-51.108489071903655,183,197
US100,M30,short,failswing,SR,candle,1.5,336,0.36904761904761907,-0.07520159778370791,-25.267736855325857,0.8803994531705096,186.0,211.26773685532586,-11.0,-14.267736855325857,166,170
US100,M30,short,failswing,SR,candle,2.5,329,0.22796352583586627,-0.20875614336807732,-68.68077116809744,0.7319050494893259,187.5,256.1807711680974,-37.89814814814815,-30.782623019949277,160,169
US100,M30,short,failswing,BB,self,1.5,98,0.29591836734693877,-0.27741235867169395,-27.186411149826007,0.6153940947404724,43.5,70.686411149826,-9.5,-17.686411149826007,52,46
US100,M30,short,failswing,BB,self,2.5,98,0.23469387755102042,-0.19577970561046945,-19.186411149826007,0.7498068971784249,57.5,76.686411149826,-6.5,-12.686411149826005,52,46
US100,M30,short,failswing,BB,candle,1.5,88,0.4318181818181818,0.0792957042957043,6.978021978021978,1.1394991212653778,57.0,50.02197802197802,-2.0,8.978021978021978,47,41
US100,M30,short,failswing,BB,candle,2.5,87,0.2988505747126437,0.04572439055197676,3.978021978021978,1.0651899873942012,65.0,61.02197802197802,-7.5,11.478021978021978,46,41
US100,M30,short,failswing,SR+BB,self,1.5,59,0.288135593220339,-0.30824425677671197,-18.186411149826007,0.5837055351730709,25.5,43.68641114982601,-9.0,-9.186411149826005,29,30
US100,M30,short,failswing,SR+BB,self,2.5,59,0.23728813559322035,-0.19807476525128823,-11.686411149826005,0.7496828121501569,35.0,46.68641114982601,-4.5,-7.1864111498260055,29,30
US100,M30,short,failswing,SR+BB,candle,1.5,52,0.38461538461538464,-0.03888419273034657,-2.021978021978022,0.9368565545641729,30.0,32.02197802197802,-3.0,0.9780219780219781,28,24
US100,M30,short,failswing,SR+BB,candle,2.5,51,0.23529411764705882,-0.17690152984270632,-9.021978021978022,0.7687975218248381,30.0,39.02197802197802,-9.5,0.4780219780219781,27,24
US100,M30,short,keyrev,none,self,1.5,209,0.4354066985645933,0.08438117795535473,17.635666192669138,1.1483680228356394,136.5,118.86433380733087,0.6576442146471608,16.978021978021978,91,118
US100,M30,short,keyrev,none,self,2.5,198,0.31313131313131315,0.08103977347420736,16.045875147893057,1.1154760620814328,155.0,138.95412485210693,-5.932146830128921,21.978021978021978,87,111
US100,M30,short,keyrev,none,candle,1.5,209,0.4354066985645933,0.08438117795535473,17.635666192669138,1.1483680228356394,136.5,118.86433380733087,0.6576442146471608,16.978021978021978,91,118
US100,M30,short,keyrev,none,candle,2.5,198,0.31313131313131315,0.08103977347420736,16.045875147893057,1.1154760620814328,155.0,138.95412485210693,-5.932146830128921,21.978021978021978,87,111
US100,M30,short,keyrev,SR,self,1.5,155,0.4258064516129032,0.059081575578368774,9.15764421464716,1.101930143467366,99.0,89.84235578535284,5.157644214647161,4.0,64,91
US100,M30,short,keyrev,SR,self,2.5,152,0.2894736842105263,0.00435171716144932,0.6614610085402965,1.0060496602080258,110.0,109.3385389914597,1.6576442146471608,-0.9961832061068634,64,88
US100,M30,short,keyrev,SR,candle,1.5,155,0.4258064516129032,0.059081575578368774,9.15764421464716,1.101930143467366,99.0,89.84235578535284,5.157644214647161,4.0,64,91
US100,M30,short,keyrev,SR,candle,2.5,152,0.2894736842105263,0.00435171716144932,0.6614610085402965,1.0060496602080258,110.0,109.3385389914597,1.6576442146471608,-0.9961832061068634,64,88
US100,M30,short,keyrev,BB,self,1.5,113,0.4424778761061947,0.09854571851919591,11.135666192669138,1.1743643991693984,75.0,63.86433380733086,10.15764421464716,0.9780219780219781,54,59
US100,M30,short,keyrev,BB,self,2.5,110,0.33636363636363636,0.1504170467990278,16.545875147893057,1.2178403764128694,92.5,75.95412485210694,3.5678531698710803,12.978021978021978,53,57
US100,M30,short,keyrev,BB,candle,1.5,113,0.4424778761061947,0.09854571851919591,11.135666192669138,1.1743643991693984,75.0,63.86433380733086,10.15764421464716,0.9780219780219781,54,59
US100,M30,short,keyrev,BB,candle,2.5,110,0.33636363636363636,0.1504170467990278,16.545875147893057,1.2178403764128694,92.5,75.95412485210694,3.5678531698710803,12.978021978021978,53,57
US100,M30,short,keyrev,SR+BB,self,1.5,78,0.41025641025641024,0.014841592495476421,1.1576442146471608,1.0247136207229173,48.0,46.84235578535284,9.15764421464716,-8.0,35,43
US100,M30,short,keyrev,SR+BB,self,2.5,78,0.3076923076923077,0.06612364377752772,5.157644214647162,1.0940449063645923,60.0,54.84235578535284,9.65764421464716,-4.5,35,43
US100,M30,short,keyrev,SR+BB,candle,1.5,78,0.41025641025641024,0.014841592495476421,1.1576442146471608,1.0247136207229173,48.0,46.84235578535284,9.15764421464716,-8.0,35,43
US100,M30,short,keyrev,SR+BB,candle,2.5,78,0.3076923076923077,0.06612364377752772,5.157644214647162,1.0940449063645923,60.0,54.84235578535284,9.65764421464716,-4.5,35,43
US100,M30,short,exhaust,none,self,1.5,221,0.3936651583710407,-0.019665672595357137,-4.346113643573927,0.967769826462618,130.5,134.84611364357391,6.175864378404095,-10.521978021978022,113,108
US100,M30,short,exhaust,none,self,2.5,217,0.2626728110599078,-0.09417467598317976,-20.435904688350007,0.8745770324383809,142.5,162.93590468834998,3.086073333628015,-23.521978021978022,113,104
US100,M30,short,exhaust,none,candle,1.5,221,0.3936651583710407,-0.019665672595357137,-4.346113643573927,0.967769826462618,130.5,134.84611364357391,6.175864378404095,-10.521978021978022,113,108
US100,M30,short,exhaust,none,candle,2.5,217,0.2626728110599078,-0.09417467598317976,-20.435904688350007,0.8745770324383809,142.5,162.93590468834998,3.086073333628015,-23.521978021978022,113,104
US100,M30,short,exhaust,SR,self,1.5,171,0.391812865497076,-0.025287342816350325,-4.3241356215959055,0.958748664170191,100.5,104.8241356215959,0.17586437840409452,-4.5,89,82
US100,M30,short,exhaust,SR,self,2.5,170,0.2529411764705882,-0.11955373895056413,-20.324135621595904,0.8409992328697419,107.5,127.8241356215959,-2.3241356215959037,-18.0,89,81
US100,M30,short,exhaust,SR,candle,1.5,171,0.391812865497076,-0.025287342816350325,-4.3241356215959055,0.958748664170191,100.5,104.8241356215959,0.17586437840409452,-4.5,89,82
US100,M30,short,exhaust,SR,candle,2.5,170,0.2529411764705882,-0.11955373895056413,-20.324135621595904,0.8409992328697419,107.5,127.8241356215959,-2.3241356215959037,-18.0,89,81
US100,M30,short,exhaust,BB,self,1.5,71,0.4788732394366197,0.18745376220340873,13.30921711644202,1.3531159635914052,51.0,37.69078288355798,11.831195138420043,1.478021978021978,40,31
US100,M30,short,exhaust,BB,self,2.5,71,0.39436619718309857,0.34111867706571747,24.21942607166594,1.5290328188016948,70.0,45.78057392833406,20.24140409364396,3.978021978021978,40,31
US100,M30,short,exhaust,BB,candle,1.5,71,0.4788732394366197,0.18745376220340873,13.30921711644202,1.3531159635914052,51.0,37.69078288355798,11.831195138420043,1.478021978021978,40,31
US100,M30,short,exhaust,BB,candle,2.5,71,0.39436619718309857,0.34111867706571747,24.21942607166594,1.5290328188016948,70.0,45.78057392833406,20.24140409364396,3.978021978021978,40,31
US100,M30,short,exhaust,SR+BB,self,1.5,49,0.42857142857142855,0.05777949262081718,2.831195138420042,1.0987552551314834,31.5,28.668804861579957,4.331195138420042,-1.5,30,19
US100,M30,short,exhaust,SR+BB,self,2.5,49,0.3673469387755102,0.27206520690653146,13.331195138420043,1.4209566858202856,45.0,31.668804861579957,11.331195138420043,2.0,30,19
US100,M30,short,exhaust,SR+BB,candle,1.5,49,0.42857142857142855,0.05777949262081718,2.831195138420042,1.0987552551314834,31.5,28.668804861579957,4.331195138420042,-1.5,30,19
US100,M30,short,exhaust,SR+BB,candle,2.5,49,0.3673469387755102,0.27206520690653146,13.331195138420043,1.4209566858202856,45.0,31.668804861579957,11.331195138420043,2.0,30,19
US100,H1,long,div,none,self,1.5,125,0.248,-0.38,-47.5,0.4946808510638298,46.5,94.0,-22.5,-25.0,65,60
US100,H1,long,div,none,self,2.5,121,0.17355371900826447,-0.3925619834710744,-47.5,0.525,52.5,100.0,-24.5,-23.0,63,58
US100,H1,long,div,none,candle,1.5,123,0.3333333333333333,-0.16666666666666666,-20.5,0.75,61.5,82.0,-19.0,-1.5,64,59
US100,H1,long,div,none,candle,2.5,120,0.225,-0.2125,-25.5,0.7258064516129032,67.5,93.0,-27.0,1.5,62,58
US100,H1,long,div,SR,self,1.5,97,0.26804123711340205,-0.32989690721649484,-32.0,0.5492957746478874,39.0,71.0,-15.5,-16.5,48,49
US100,H1,long,div,SR,self,2.5,96,0.17708333333333334,-0.3802083333333333,-36.5,0.5379746835443038,42.5,79.0,-19.0,-17.5,47,49
US100,H1,long,div,SR,candle,1.5,95,0.30526315789473685,-0.23684210526315788,-22.5,0.6590909090909091,43.5,66.0,-19.5,-3.0,47,48
US100,H1,long,div,SR,candle,2.5,95,0.22105263157894736,-0.22631578947368422,-21.5,0.7094594594594594,52.5,74.0,-26.0,4.5,47,48
US100,H1,long,div,BB,self,1.5,78,0.23076923076923078,-0.4230769230769231,-33.0,0.45,27.0,60.0,-11.5,-21.5,39,39
US100,H1,long,div,BB,self,2.5,76,0.14473684210526316,-0.4934210526315789,-37.5,0.4230769230769231,27.5,65.0,-14.5,-23.0,39,37
US100,H1,long,div,BB,candle,1.5,78,0.28205128205128205,-0.2948717948717949,-23.0,0.5892857142857143,33.0,56.0,-16.5,-6.5,39,39
US100,H1,long,div,BB,candle,2.5,76,0.17105263157894737,-0.40131578947368424,-30.5,0.5158730158730159,32.5,63.0,-20.5,-10.0,38,38
US100,H1,long,div,SR+BB,self,1.5,59,0.2542372881355932,-0.3644067796610169,-21.5,0.5113636363636364,22.5,44.0,-7.5,-14.0,30,29
US100,H1,long,div,SR+BB,self,2.5,59,0.13559322033898305,-0.5254237288135594,-31.0,0.39215686274509803,20.0,51.0,-12.5,-18.5,30,29
US100,H1,long,div,SR+BB,candle,1.5,59,0.2542372881355932,-0.3644067796610169,-21.5,0.5113636363636364,22.5,44.0,-15.0,-6.5,30,29
US100,H1,long,div,SR+BB,candle,2.5,59,0.15254237288135594,-0.4661016949152542,-27.5,0.45,22.5,50.0,-23.0,-4.5,30,29
US100,H1,long,hidden,none,self,1.5,154,0.4025974025974026,0.006493506493506494,1.0,1.0108695652173914,93.0,92.0,-2.5,3.5,75,79
US100,H1,long,hidden,none,self,2.5,153,0.3006535947712418,0.05228758169934641,8.0,1.074766355140187,115.0,107.0,2.0,6.0,75,78
US100,H1,long,hidden,none,candle,1.5,144,0.4236111111111111,0.059027777777777776,8.5,1.1024096385542168,91.5,83.0,5.0,3.5,70,74
US100,H1,long,hidden,none,candle,2.5,143,0.32867132867132864,0.15034965034965034,21.5,1.2239583333333333,117.5,96.0,3.5,18.0,70,73
US100,H1,long,hidden,SR,self,1.5,124,0.4112903225806452,0.028225806451612902,3.5,1.047945205479452,76.5,73.0,0.0,3.5,60,64
US100,H1,long,hidden,SR,self,2.5,123,0.3089430894308943,0.08130081300813008,10.0,1.1176470588235294,95.0,85.0,3.0,7.0,60,63
US100,H1,long,hidden,SR,candle,1.5,118,0.4322033898305085,0.08050847457627118,9.5,1.1417910447761195,76.5,67.0,5.5,4.0,57,61
US100,H1,long,hidden,SR,candle,2.5,117,0.3333333333333333,0.16666666666666666,19.5,1.25,97.5,78.0,6.0,13.5,57,60
US100,H1,long,hidden,BB,self,1.5,36,0.3333333333333333,-0.16666666666666666,-6.0,0.75,18.0,24.0,0.5,-6.5,22,14
US100,H1,long,hidden,BB,self,2.5,36,0.25,-0.125,-4.5,0.8333333333333334,22.5,27.0,-1.0,-3.5,22,14
US100,H1,long,hidden,BB,candle,1.5,32,0.4375,0.09375,3.0,1.1666666666666667,21.0,18.0,2.5,0.5,20,12
US100,H1,long,hidden,BB,candle,2.5,32,0.34375,0.203125,6.5,1.3095238095238095,27.5,21.0,1.0,5.5,20,12
US100,H1,long,hidden,SR+BB,self,1.5,30,0.26666666666666666,-0.3333333333333333,-10.0,0.5454545454545454,12.0,22.0,-5.5,-4.5,18,12
US100,H1,long,hidden,SR+BB,self,2.5,30,0.2,-0.3,-9.0,0.625,15.0,24.0,-7.5,-1.5,18,12
US100,H1,long,hidden,SR+BB,candle,1.5,27,0.4074074074074074,0.018518518518518517,0.5,1.03125,16.5,16.0,-1.0,1.5,16,11
US100,H1,long,hidden,SR+BB,candle,2.5,27,0.3333333333333333,0.16666666666666666,4.5,1.25,22.5,18.0,-2.0,6.5,16,11
US100,H1,long,spring,none,self,1.5,480,0.36666666666666664,-0.09057471013988883,-43.475860867146636,0.8586039868478275,264.0,307.47586086714665,-5.894687791239505,-37.58117307590713,238,242
US100,H1,long,spring,none,self,2.5,431,0.2505800464037123,-0.13667574319644227,-58.90724531766662,0.8196803245189541,267.77504911591353,326.6822944335802,-30.60112135767305,-28.306123959993574,212,219
US100,H1,long,spring,none,candle,1.5,364,0.38186813186813184,-0.0557869158937163,-20.306437385312734,0.9112505853534337,208.5,228.80643738531273,-7.560770140945294,-12.745667244367441,185,179
US100,H1,long,spring,none,candle,2.5,336,0.30654761904761907,0.06158798397228353,20.693562614687266,1.0873859800568526,257.5,236.80643738531273,-3.0607701409452943,23.75433275563256,172,164
US100,H1,long,spring,SR,self,1.5,448,0.3638392857142857,-0.09816040372130945,-43.975860867146636,0.8475579178966413,244.5,288.47586086714665,0.605312208760493,-44.58117307590713,219,229
US100,H1,long,spring,SR,self,2.5,411,0.24574209245742093,-0.15427553605271685,-63.40724531766662,0.7978615738189436,250.27504911591356,313.6822944335802,-21.60112135767305,-41.80612395999357,203,208
US100,H1,long,spring,SR,candle,1.5,338,0.3816568047337278,-0.057119637234653055,-19.306437385312734,0.9092770048569724,193.5,212.80643738531273,-5.560770140945294,-13.74566724436744,168,170
US100,H1,long,spring,SR,candle,2.5,310,0.3096774193548387,0.07159213746673311,22.193562614687266,1.1018958065753839,240.0,217.80643738531273,-1.0607701409452943,23.25433275563256,156,154
US100,H1,long,spring,BB,self,1.5,245,0.4,-0.0011893891781001025,-0.29140034863452513,0.9980216065028591,147.0,147.2914003486345,3.5,-3.791400348634526,119,126
US100,H1,long,spring,BB,self,2.5,228,0.2719298245614035,-0.060187652627870666,-13.722784799154512,0.9175797998299808,152.77504911591356,166.49783391506807,-9.706433566433544,-4.016351232720968,111,117
US100,H1,long,spring,BB,candle,1.5,210,0.3904761904761905,-0.023809523809523808,-5.0,0.9609375,123.0,128.0,-1.0,-4.0,101,109
US100,H1,long,spring,BB,candle,2.5,200,0.295,0.0325,6.5,1.0460992907801419,147.5,141.0,-9.5,16.0,97,103
US100,H1,long,spring,SR+BB,self,1.5,219,0.3972602739726027,-0.008179910267737558,-1.7914003486345251,0.9864586787658643,130.5,132.2914003486345,4.5,-6.291400348634525,108,111
US100,H1,long,spring,SR+BB,self,2.5,203,0.27586206896551724,-0.0478954916214508,-9.722784799154512,0.9340818468917105,137.77504911591356,147.49783391506807,-5.706433566433544,-4.016351232720968,100,103
US100,H1,long,spring,SR+BB,candle,1.5,183,0.37158469945355194,-0.07103825136612021,-13.0,0.8869565217391304,102.0,115.0,-4.0,-9.0,89,94
US100,H1,long,spring,SR+BB,candle,2.5,174,0.2988505747126437,0.04597701149425287,8.0,1.0655737704918034,130.0,122.0,-9.0,17.0,86,88
US100,H1,long,pinbar,none,self,1.5,832,0.42427884615384615,0.049495619799610736,41.18035567327613,1.0843307373596531,529.5,488.31964432672385,50.70428169014086,-9.523926016864728,430,402
US100,H1,long,pinbar,none,self,2.5,726,0.3181818181818182,0.10327282917787227,74.97607398313527,1.149199013422933,577.5,502.5239260168647,65.0,9.976073983135269,362,364
US100,H1,long,pinbar,none,candle,1.5,668,0.4116766467065868,0.02965307356308656,19.808253140141822,1.0504422445812462,412.5,392.6917468598582,-10.5,30.308253140141822,338,330
US100,H1,long,pinbar,none,candle,2.5,573,0.31413612565445026,0.10001440338593687,57.30825314014182,1.1459369940886324,450.0,392.6917468598582,13.0,44.30825314014182,288,285
US100,H1,long,pinbar,SR,self,1.5,677,0.40620384047267355,0.0017502944059853574,1.184949312852087,1.002880880023409,412.5,411.3150506871479,29.704281690140856,-28.519332377288773,341,336
US100,H1,long,pinbar,SR,self,2.5,609,0.2988505747126437,0.03362999609640596,20.48066762271123,1.0471340768905721,455.0,434.5193323772888,29.5,-9.019332377288771,296,313
US100,H1,long,pinbar,SR,candle,1.5,561,0.39572192513368987,-0.010145716327732937,-5.691746859858178,0.9831949053597303,333.0,338.6917468598582,-13.5,7.808253140141822,281,280
