symbol,tf,direction,level,closeback,div,entry,rr,trades,winrate,avg_r,sum_r,pf,gross_win,gross_loss,risk_pct,h1_sum_r,h2_sum_r,h1_trades,h2_trades
US100,M30,long,PW,1,False,next_open,2.5,26,0.15384615384615385,-0.46153846153846156,-12.0,0.45454545454545453,10.0,22.0,0.0024173305586748703,-3.5,-8.5,14,12
US100,M30,long,PW,1,False,next_open,3.5,26,0.15384615384615385,-0.3076923076923077,-8.0,0.6363636363636364,14.0,22.0,0.0024173305586748703,-0.5,-7.5,14,12
US100,M30,long,PW,1,False,break,1.5,9,0.3333333333333333,-0.16666666666666666,-1.5,0.75,4.5,6.0,0.0050054883790823165,0.0,-1.5,5,4
US100,M30,long,PW,1,False,break,2.5,9,0.2222222222222222,-0.2222222222222222,-2.0,0.7142857142857143,5.0,7.0,0.0050054883790823165,2.0,-4.0,5,4
US100,M30,long,PW,1,False,break,3.5,9,0.2222222222222222,0.0,0.0,1.0,7.0,7.0,0.0050054883790823165,4.0,-4.0,5,4
US100,M30,long,PW,2,False,next_open,1.5,34,0.23529411764705882,-0.4117647058823529,-14.0,0.46153846153846156,12.0,26.0,0.0027511950917537263,-7.0,-7.0,17,17
US100,M30,long,PW,2,False,next_open,2.5,34,0.17647058823529413,-0.38235294117647056,-13.0,0.5357142857142857,15.0,28.0,0.0027511950917537263,-6.5,-6.5,17,17
US100,M30,long,PW,2,False,next_open,3.5,34,0.14705882352941177,-0.3382352941176471,-11.5,0.603448275862069,17.5,29.0,0.0027511950917537263,-3.5,-8.0,17,17
US100,M30,long,PW,2,False,break,1.5,17,0.29411764705882354,-0.2647058823529412,-4.5,0.625,7.5,12.0,0.004607547259074336,-3.0,-1.5,8,9
US100,M30,long,PW,2,False,break,2.5,17,0.17647058823529413,-0.38235294117647056,-6.5,0.5357142857142857,7.5,14.0,0.004607547259074336,-1.0,-5.5,8,9
US100,M30,long,PW,2,False,break,3.5,17,0.17647058823529413,-0.20588235294117646,-3.5,0.75,10.5,14.0,0.004607547259074336,1.0,-4.5,8,9
US100,M30,long,PW,1,True,next_open,1.5,11,0.36363636363636365,-0.09090909090909091,-1.0,0.8571428571428571,6.0,7.0,0.0034779766116316484,1.0,-2.0,9,2
US100,M30,long,PW,1,True,next_open,2.5,11,0.2727272727272727,-0.045454545454545456,-0.5,0.9375,7.5,8.0,0.0034779766116316484,1.5,-2.0,9,2
US100,M30,long,PW,1,True,next_open,3.5,11,0.2727272727272727,0.22727272727272727,2.5,1.3125,10.5,8.0,0.0034779766116316484,4.5,-2.0,9,2
US100,M30,long,PW,1,True,break,1.5,3,0.6666666666666666,0.6666666666666666,2.0,3.0,3.0,1.0,0.00705910507165249,2.0,0.0,3,0
US100,M30,long,PW,1,True,break,2.5,3,0.6666666666666666,1.3333333333333333,4.0,5.0,5.0,1.0,0.00705910507165249,4.0,0.0,3,0
US100,M30,long,PW,1,True,break,3.5,3,0.6666666666666666,2.0,6.0,7.0,7.0,1.0,0.00705910507165249,6.0,0.0,3,0
US100,M30,long,PW,2,True,next_open,1.5,13,0.38461538461538464,-0.038461538461538464,-0.5,0.9375,7.5,8.0,0.0036797216186049025,1.0,-1.5,9,4
US100,M30,long,PW,2,True,next_open,2.5,13,0.3076923076923077,0.07692307692307693,1.0,1.1111111111111112,10.0,9.0,0.0036797216186049025,1.5,-0.5,9,4
US100,M30,long,PW,2,True,next_open,3.5,13,0.3076923076923077,0.38461538461538464,5.0,1.5555555555555556,14.0,9.0,0.0036797216186049025,4.5,0.5,9,4
US100,M30,long,PW,2,True,break,1.5,5,0.6,0.5,2.5,2.25,4.5,2.0,0.006506541344338856,2.0,0.5,3,2
US100,M30,long,PW,2,True,break,2.5,5,0.6,1.1,5.5,3.75,7.5,2.0,0.006506541344338856,4.0,1.5,3,2
US100,M30,long,PW,2,True,break,3.5,5,0.6,1.7,8.5,5.25,10.5,2.0,0.006506541344338856,6.0,2.5,3,2
US100,M30,short,PW,1,False,next_open,1.5,27,0.2962962962962963,-0.25925925925925924,-7.0,0.631578947368421,12.0,19.0,0.0016941831897590188,-4.5,-2.5,17,10
US100,M30,short,PW,1,False,next_open,2.5,27,0.25925925925925924,-0.09259259259259259,-2.5,0.875,17.5,20.0,0.0016941831897590188,0.5,-3.0,17,10
US100,M30,short,PW,1,False,next_open,3.5,27,0.1111111111111111,-0.5,-13.5,0.4375,10.5,24.0,0.0016941831897590188,-8.0,-5.5,17,10
US100,M30,short,PW,1,False,break,1.5,15,0.26666666666666666,-0.3333333333333333,-5.0,0.5454545454545454,6.0,11.0,0.0031700040624740074,-1.5,-3.5,9,6
US100,M30,short,PW,1,False,break,2.5,15,0.2,-0.3,-4.5,0.625,7.5,12.0,0.0031700040624740074,-2.0,-2.5,9,6
US100,M30,short,PW,1,False,break,3.5,15,0.2,-0.1,-1.5,0.875,10.5,12.0,0.0031700040624740074,0.0,-1.5,9,6
US100,M30,short,PW,2,False,next_open,1.5,34,0.29411764705882354,-0.2647058823529412,-9.0,0.625,15.0,24.0,0.0018001866252038018,-5.5,-3.5,18,16
US100,M30,short,PW,2,False,next_open,2.5,34,0.2647058823529412,-0.07352941176470588,-2.5,0.9,22.5,25.0,0.0018001866252038018,-0.5,-2.0,18,16
US100,M30,short,PW,2,False,next_open,3.5,34,0.14705882352941177,-0.3382352941176471,-11.5,0.603448275862069,17.5,29.0,0.0018001866252038018,-9.0,-2.5,18,16
US100,M30,short,PW,2,False,break,1.5,22,0.3181818181818182,-0.20454545454545456,-4.5,0.7,10.5,15.0,0.0029933715449392486,-2.5,-2.0,10,12
US100,M30,short,PW,2,False,break,2.5,22,0.2727272727272727,-0.045454545454545456,-1.0,0.9375,15.0,16.0,0.0029933715449392486,-3.0,2.0,10,12
US100,M30,short,PW,2,False,break,3.5,22,0.18181818181818182,-0.18181818181818182,-4.0,0.7777777777777778,14.0,18.0,0.0029933715449392486,-1.0,-3.0,10,12
US100,M30,short,PW,1,True,next_open,1.5,15,0.2,-0.5,-7.5,0.375,4.5,12.0,0.002404691607357111,-7.5,0.0,10,5
US100,M30,short,PW,1,True,next_open,2.5,15,0.13333333333333333,-0.5333333333333333,-8.0,0.38461538461538464,5.0,13.0,0.002404691607357111,-6.5,-1.5,10,5
US100,M30,short,PW,1,True,next_open,3.5,15,0.13333333333333333,-0.4,-6.0,0.5384615384615384,7.0,13.0,0.002404691607357111,-5.5,-0.5,10,5
US100,M30,short,PW,1,True,break,1.5,10,0.2,-0.5,-5.0,0.375,3.0,8.0,0.003800333510113303,-2.5,-2.5,5,5
US100,M30,short,PW,1,True,break,2.5,10,0.2,-0.3,-3.0,0.625,5.0,8.0,0.003800333510113303,-1.5,-1.5,5,5
US100,M30,short,PW,1,True,break,3.5,10,0.2,-0.1,-1.0,0.875,7.0,8.0,0.003800333510113303,-0.5,-0.5,5,5
US100,M30,short,PW,2,True,next_open,1.5,18,0.16666666666666666,-0.5833333333333334,-10.5,0.3,4.5,15.0,0.0022817829764239747,-8.5,-2.0,11,7
US100,M30,short,PW,2,True,next_open,2.5,18,0.1111111111111111,-0.6111111111111112,-11.0,0.3125,5.0,16.0,0.0022817829764239747,-7.5,-3.5,11,7
US100,M30,short,PW,2,True,next_open,3.5,18,0.1111111111111111,-0.5,-9.0,0.4375,7.0,16.0,0.0022817829764239747,-6.5,-2.5,11,7
US100,M30,short,PW,2,True,break,1.5,13,0.23076923076923078,-0.4230769230769231,-5.5,0.45,4.5,10.0,0.0033996513578579413,-3.5,-2.0,6,7
US100,M30,short,PW,2,True,break,2.5,13,0.23076923076923078,-0.19230769230769232,-2.5,0.75,7.5,10.0,0.0033996513578579413,-2.5,0.0,6,7
US100,M30,short,PW,2,True,break,3.5,13,0.23076923076923078,0.038461538461538464,0.5,1.05,10.5,10.0,0.0033996513578579413,-1.5,2.0,6,7
US100,H1,long,PD,1,False,next_open,1.5,111,0.32432432432432434,-0.1891891891891892,-21.0,0.72,54.0,75.0,0.0034043853424471286,-10.5,-10.5,58,53
US100,H1,long,PD,1,False,next_open,2.5,111,0.25225225225225223,-0.15534596179757668,-17.24340175953101,0.8023529411764686,70.0,87.24340175953101,0.0034043853424471286,-13.24340175953101,-4.0,58,53
US100,H1,long,PD,1,False,next_open,3.5,109,0.22018348623853212,-0.04810460329844963,-5.243401759531009,0.9412460567823321,84.0,89.24340175953101,0.003428951566003063,-2.743401759531009,-2.5,57,52
US100,H1,long,PD,1,False,break,1.5,60,0.4166666666666667,5.756560844011697e-05,0.003453936506407018,1.0000921134576117,37.5,37.4965460634936,0.005577101622020559,2.0041379310344656,-2.0006839945280586,31,29
US100,H1,long,PD,1,False,break,2.5,60,0.35,0.18339089894177346,11.003453936506407,1.2651655373840052,52.5,41.4965460634936,0.005577101622020559,9.004137931034466,1.9993160054719414,31,29
US100,H1,long,PD,1,False,break,3.5,57,0.3157894736842105,0.37725357783344576,21.503453936506407,1.5181986448608062,63.0,41.4965460634936,0.005547225671614607,14.004137931034466,7.499316005471941,29,28
US100,H1,long,PD,2,False,next_open,1.5,138,0.34057971014492755,-0.14855072463768115,-20.5,0.7747252747252747,70.5,91.0,0.0037177829910363695,-8.5,-12.0,71,67
US100,H1,long,PD,2,False,next_open,2.5,137,0.27007299270072993,-0.07098504294953607,-9.724950884086443,0.9027504911591356,90.27504911591356,100.0,0.0037368879275104525,-7.0,-2.724950884086442,70,67
US100,H1,long,PD,2,False,next_open,3.5,131,0.22137404580152673,-0.028434739573178946,-3.724950884086442,0.9634808736854271,98.27504911591356,102.0,0.003784673207593162,5.0,-8.724950884086443,67,64
US100,H1,long,PD,2,False,break,1.5,81,0.41975308641975306,0.018561159709955644,1.503453936506407,1.0303749262540014,51.0,49.4965460634936,0.005747551383629627,3.5041379310344656,-2.0006839945280586,42,39
US100,H1,long,PD,2,False,break,2.5,78,0.34615384615384615,0.17634147633856548,13.754635154408108,1.267076747094651,65.25531914893617,51.50068399452806,0.005813360294111168,10.0,3.754635154408109,39,39
US100,H1,long,PD,2,False,break,3.5,75,0.29333333333333333,0.2700618020587747,20.254635154408106,1.3785864710903455,73.75531914893617,53.50068399452806,0.005800104918686269,17.0,3.254635154408109,37,38
US100,H1,long,PD,1,True,next_open,1.5,45,0.3111111111111111,-0.2222222222222222,-10.0,0.6774193548387096,21.0,31.0,0.0038014466842099157,-1.5,-8.5,24,21
US100,H1,long,PD,1,True,next_open,2.5,45,0.2222222222222222,-0.2222222222222222,-10.0,0.7142857142857143,25.0,35.0,0.0038014466842099157,-3.0,-7.0,24,21
US100,H1,long,PD,1,True,next_open,3.5,45,0.17777777777777778,-0.2,-9.0,0.7567567567567568,28.0,37.0,0.0038014466842099157,-1.5,-7.5,24,21
US100,H1,long,PD,1,True,break,1.5,27,0.4444444444444444,0.09256725946192376,2.4993160054719414,1.1612390786338354,18.0,15.500683994528059,0.005878804177444947,6.0,-3.5006839945280586,14,13
US100,H1,long,PD,1,True,break,2.5,27,0.37037037037037035,0.27775244464710896,7.499316005471941,1.4285155944657222,25.0,17.50068399452806,0.005878804177444947,7.0,0.49931600547194144,14,13
US100,H1,long,PD,1,True,break,3.5,27,0.2962962962962963,0.314789481684146,8.499316005471941,1.4358470712030855,28.0,19.50068399452806,0.005878804177444947,8.5,-0.0006839945280585624,14,13
US100,H1,long,PD,2,True,next_open,1.5,50,0.3,-0.25,-12.5,0.6428571428571429,22.5,35.0,0.003964162511659533,-3.5,-9.0,26,24
US100,H1,long,PD,2,True,next_open,2.5,50,0.22,-0.27449901768172885,-13.724950884086443,0.648078182459322,25.275049115913557,39.0,0.003964162511659533,-5.0,-8.724950884086443,26,24
US100,H1,long,PD,2,True,next_open,3.5,50,0.18,-0.25449901768172883,-12.724950884086443,0.6896353442905746,28.275049115913557,41.0,0.003964162511659533,-3.5,-9.224950884086443,26,24
US100,H1,long,PD,2,True,break,1.5,31,0.41935483870967744,0.03223600017651424,0.9993160054719414,1.0540150842945863,19.5,18.50068399452806,0.005949552297670289,5.0,-4.000683994528059,15,16
US100,H1,long,PD,2,True,break,2.5,31,0.3548387096774194,0.1533753275615519,4.754635154408109,1.2319256838297292,25.255319148936167,20.50068399452806,0.005949552297670289,6.0,-1.245364845591891,15,16
US100,H1,long,PD,2,True,break,3.5,31,0.2903225806451613,0.18563339207768093,5.754635154408109,1.2557537875651947,28.255319148936167,22.50068399452806,0.005949552297670289,7.5,-1.745364845591891,15,16
US100,H1,short,PD,1,False,next_open,1.5,145,0.30344827586206896,-0.2413793103448276,-35.0,0.6534653465346535,66.0,101.0,0.002232677063333484,-11.5,-23.5,69,76
US100,H1,short,PD,1,False,next_open,2.5,145,0.2482758620689655,-0.1310344827586207,-19.0,0.8256880733944955,90.0,109.0,0.002232677063333484,-13.0,-6.0,69,76
US100,H1,short,PD,1,False,next_open,3.5,145,0.19310344827586207,-0.1310344827586207,-19.0,0.8376068376068376,98.0,117.0,0.002232677063333484,-15.0,-4.0,69,76
US100,H1,short,PD,1,False,break,1.5,98,0.3673469387755102,-0.08163265306122448,-8.0,0.8709677419354839,54.0,62.0,0.0038164129695236765,-4.5,-3.5,47,51
US100,H1,short,PD,1,False,break,2.5,98,0.30612244897959184,0.07142857142857142,7.0,1.1029411764705883,75.0,68.0,0.0038164129695236765,2.0,5.0,47,51
US100,H1,short,PD,1,False,break,3.5,95,0.24210526315789474,0.08947368421052632,8.5,1.1180555555555556,80.5,72.0,0.003787286193920399,4.5,4.0,45,50
US100,H1,short,PD,2,False,next_open,1.5,181,0.287292817679558,-0.28272680068382805,-51.17355092377288,0.603838784659786,78.0,129.1735509237729,0.002555336937090846,-20.67355092377288,-30.5,88,93
US100,H1,short,PD,2,False,next_open,2.5,181,0.23756906077348067,-0.16946713217554077,-30.67355092377288,0.7780070735773826,107.5,138.1735509237729,0.002555336937090846,-18.17355092377288,-12.5,88,93
US100,H1,short,PD,2,False,next_open,3.5,180,0.18888888888888888,-0.15096417179873822,-27.17355092377288,0.8141007675325377,119.0,146.1735509237729,0.002563245021310134,-19.67355092377288,-7.5,87,93
US100,H1,short,PD,2,False,break,1.5,128,0.328125,-0.1808503947893248,-23.148850533033574,0.7312924039055263,63.0,86.14885053303357,0.004014437840654193,-9.648850533033576,-13.5,62,66
US100,H1,short,PD,2,False,break,2.5,128,0.2734375,-0.04413164478932481,-5.648850533033576,0.939356733865113,87.5,93.14885053303357,0.004014437840654193,-2.6488505330335754,-3.0,62,66
US100,H1,short,PD,2,False,break,3.5,125,0.208,-0.06519080426426861,-8.148850533033576,0.9178119515332293,91.0,99.14885053303357,0.003997054088102835,-1.6488505330335759,-6.5,60,65
US100,H1,short,PD,1,True,next_open,1.5,73,0.3013698630136986,-0.2465753424657534,-18.0,0.6470588235294118,33.0,51.0,0.0023321019156606233,-7.5,-10.5,35,38
US100,H1,short,PD,1,True,next_open,2.5,73,0.2054794520547945,-0.2808219178082192,-20.5,0.646551724137931,37.5,58.0,0.0023321019156606233,-17.5,-3.0,35,38
US100,H1,short,PD,1,True,next_open,3.5,73,0.1643835616438356,-0.2602739726027397,-19.0,0.6885245901639344,42.0,61.0,0.0023321019156606233,-17.0,-2.0,35,38
US100,H1,short,PD,1,True,break,1.5,54,0.2962962962962963,-0.25925925925925924,-14.0,0.631578947368421,24.0,38.0,0.003689708698892412,-9.0,-5.0,24,30
US100,H1,short,PD,1,True,break,2.5,54,0.24074074074074073,-0.1574074074074074,-8.5,0.7926829268292683,32.5,41.0,0.003689708698892412,-6.5,-2.0,24,30
US100,H1,short,PD,1,True,break,3.5,54,0.18518518518518517,-0.16666666666666666,-9.0,0.7954545454545454,35.0,44.0,0.003689708698892412,-6.0,-3.0,24,30
US100,H1,short,PD,2,True,next_open,1.5,80,0.3125,-0.21875,-17.5,0.6818181818181818,37.5,55.0,0.0022987634700626708,-10.5,-7.0,38,42
US100,H1,short,PD,2,True,next_open,2.5,80,0.2125,-0.25625,-20.5,0.6746031746031746,42.5,63.0,0.0022987634700626708,-20.5,0.0,38,42
US100,H1,short,PD,2,True,next_open,3.5,80,0.175,-0.2125,-17.0,0.7424242424242424,49.0,66.0,0.0022987634700626708,-20.0,3.0,38,42
US100,H1,short,PD,2,True,break,1.5,61,0.29508196721311475,-0.26229508196721313,-16.0,0.627906976744186,27.0,43.0,0.0035792798468982034,-12.0,-4.0,27,34
US100,H1,short,PD,2,True,break,2.5,61,0.2459016393442623,-0.13934426229508196,-8.5,0.8152173913043478,37.5,46.0,0.0035792798468982034,-9.5,1.0,27,34
US100,H1,short,PD,2,True,break,3.5,61,0.18032786885245902,-0.1885245901639344,-11.5,0.77,38.5,50.0,0.0035792798468982034,-9.0,-2.5,27,34
US100,H1,long,PW,1,False,next_open,1.5,27,0.3333333333333333,-0.16666666666666666,-4.5,0.75,13.5,18.0,0.003233362698070613,1.0,-5.5,14,13
US100,H1,long,PW,1,False,next_open,2.5,27,0.2222222222222222,-0.2222222222222222,-6.0,0.7142857142857143,15.0,21.0,0.003233362698070613,-3.5,-2.5,14,13
US100,H1,long,PW,1,False,next_open,3.5,27,0.2222222222222222,0.0,0.0,1.0,21.0,21.0,0.003233362698070613,-0.5,0.5,14,13
US100,H1,long,PW,1,False,break,1.5,13,0.3076923076923077,-0.23076923076923078,-3.0,0.6666666666666666,6.0,9.0,0.006768129258112224,0.0,-3.0,5,8
US100,H1,long,PW,1,False,break,2.5,13,0.23076923076923078,-0.19230769230769232,-2.5,0.75,7.5,10.0,0.006768129258112224,2.0,-4.5,5,8
US100,H1,long,PW,1,False,break,3.5,13,0.15384615384615385,-0.32907187781798225,-4.277934411633769,0.6206810347096131,7.0,11.277934411633769,0.006768129258112224,-0.7779344116337694,-3.5,5,8
US100,H1,long,PW,2,False,next_open,1.5,30,0.3333333333333333,-0.16666666666666666,-5.0,0.75,15.0,20.0,0.0033999085003685327,1.5,-6.5,16,14
US100,H1,long,PW,2,False,next_open,2.5,30,0.23333333333333334,-0.18333333333333332,-5.5,0.7608695652173914,17.5,23.0,0.0033999085003685327,-2.0,-3.5,16,14
US100,H1,long,PW,2,False,next_open,3.5,30,0.23333333333333334,0.05,1.5,1.065217391304348,24.5,23.0,0.0033999085003685327,2.0,-0.5,16,14
US100,H1,long,PW,2,False,break,1.5,16,0.3125,-0.21875,-3.5,0.6818181818181818,7.5,11.0,0.006544219914857898,0.5,-4.0,7,9
US100,H1,long,PW,2,False,break,2.5,16,0.25,-0.125,-2.0,0.8333333333333334,10.0,12.0,0.006544219914857898,3.5,-5.5,7,9
US100,H1,long,PW,2,False,break,3.5,16,0.1875,-0.1736209007271106,-2.7779344116337694,0.7907856504246762,10.5,13.277934411633769,0.006544219914857898,1.7220655883662306,-4.5,7,9
US100,H1,long,PW,1,True,next_open,1.5,9,0.5555555555555556,0.3888888888888889,3.5,1.875,7.5,4.0,0.0040795031616795135,5.0,-1.5,5,4
US100,H1,long,PW,1,True,next_open,2.5,9,0.4444444444444444,0.5555555555555556,5.0,2.0,10.0,5.0,0.0040795031616795135,5.5,-0.5,5,4
US100,H1,long,PW,1,True,next_open,3.5,9,0.4444444444444444,1.0,9.0,2.8,14.0,5.0,0.0040795031616795135,8.5,0.5,5,4
US100,H1,long,PW,1,True,break,1.5,4,0.75,0.875,3.5,4.5,4.5,1.0,0.008450671784237737,3.0,0.5,2,2
US100,H1,long,PW,1,True,break,2.5,4,0.75,1.625,6.5,7.5,7.5,1.0,0.008450671784237737,5.0,1.5,2,2
US100,H1,long,PW,1,True,break,3.5,4,0.5,1.1805163970915578,4.722065588366231,3.072959416324675,7.0,2.2779344116337694,0.008450671784237737,2.2220655883662306,2.5,2,2
US100,H1,long,PW,2,True,next_open,1.5,9,0.5555555555555556,0.3888888888888889,3.5,1.875,7.5,4.0,0.0040795031616795135,5.0,-1.5,5,4
US100,H1,long,PW,2,True,next_open,2.5,9,0.4444444444444444,0.5555555555555556,5.0,2.0,10.0,5.0,0.0040795031616795135,5.5,-0.5,5,4
US100,H1,long,PW,2,True,next_open,3.5,9,0.4444444444444444,1.0,9.0,2.8,14.0,5.0,0.0040795031616795135,8.5,0.5,5,4
US100,H1,long,PW,2,True,break,1.5,4,0.75,0.875,3.5,4.5,4.5,1.0,0.008450671784237737,3.0,0.5,2,2
US100,H1,long,PW,2,True,break,2.5,4,0.75,1.625,6.5,7.5,7.5,1.0,0.008450671784237737,5.0,1.5,2,2
US100,H1,long,PW,2,True,break,3.5,4,0.5,1.1805163970915578,4.722065588366231,3.072959416324675,7.0,2.2779344116337694,0.008450671784237737,2.2220655883662306,2.5,2,2
US100,H1,short,PW,1,False,next_open,1.5,26,0.2692307692307692,-0.3269230769230769,-8.5,0.5526315789473685,10.5,19.0,0.0019963513242362623,-5.0,-3.5,15,11
US100,H1,short,PW,1,False,next_open,2.5,26,0.19230769230769232,-0.3269230769230769,-8.5,0.5952380952380952,12.5,21.0,0.0019963513242362623,-4.5,-4.0,15,11
US100,H1,short,PW,1,False,next_open,3.5,26,0.15384615384615385,-0.3076923076923077,-8.0,0.6363636363636364,14.0,22.0,0.0019963513242362623,-6.0,-2.0,15,11
US100,H1,short,PW,1,False,break,1.5,16,0.3125,-0.21875,-3.5,0.6818181818181818,7.5,11.0,0.0034402009263120236,-3.0,-0.5,8,8
US100,H1,short,PW,1,False,break,2.5,16,0.25,-0.125,-2.0,0.8333333333333334,10.0,12.0,0.0034402009263120236,-1.0,-1.0,8,8
US100,H1,short,PW,1,False,break,3.5,16,0.1875,-0.15625,-2.5,0.8076923076923077,10.5,13.0,0.0034402009263120236,1.0,-3.5,8,8
US100,H1,short,PW,2,False,next_open,1.5,34,0.2647058823529412,-0.34490712074303326,-11.726842105263131,0.5351442698879645,13.5,25.22684210526313,0.0022960360661693326,-4.5,-7.226842105263131,17,17
US100,H1,short,PW,2,False,next_open,2.5,34,0.17647058823529413,-0.3890247678018568,-13.226842105263131,0.5314090731107014,15.0,28.22684210526313,0.0022960360661693326,-6.5,-6.726842105263131,17,17
US100,H1,short,PW,2,False,next_open,3.5,34,0.14705882352941177,-0.34490712074303326,-11.726842105263131,0.5987646539770584,17.5,29.22684210526313,0.0022960360661693326,-8.0,-3.726842105263131,17,17
US100,H1,short,PW,2,False,break,1.5,23,0.30434782608695654,-0.24528450060683857,-5.641543513957287,0.6504954120974149,10.5,16.141543513957288,0.003479679233541076,-2.5,-3.141543513957287,10,13
US100,H1,short,PW,2,False,break,2.5,23,0.21739130434782608,-0.24528450060683857,-5.641543513957287,0.6890262667221817,12.5,18.141543513957288,0.003479679233541076,-3.0,-2.641543513957287,10,13
US100,H1,short,PW,2,False,break,3.5,23,0.13043478260869565,-0.41919754408509946,-9.641543513957288,0.5213105933377905,10.5,20.141543513957288,0.003479679233541076,-1.0,-8.641543513957288,10,13
US100,H1,short,PW,1,True,next_open,1.5,19,0.21052631578947367,-0.47368421052631576,-9.0,0.4,6.0,15.0,0.0022863029160746424,-7.0,-2.0,12,7
US100,H1,short,PW,1,True,next_open,2.5,19,0.10526315789473684,-0.631578947368421,-12.0,0.29411764705882354,5.0,17.0,0.0022863029160746424,-8.5,-3.5,12,7
US100,H1,short,PW,1,True,next_open,3.5,19,0.10526315789473684,-0.5263157894736842,-10.0,0.4117647058823529,7.0,17.0,0.0022863029160746424,-7.5,-2.5,12,7
US100,H1,short,PW,1,True,break,1.5,12,0.25,-0.375,-4.5,0.5,4.5,9.0,0.0038904710589837844,-3.5,-1.0,6,6
US100,H1,short,PW,1,True,break,2.5,12,0.16666666666666666,-0.4166666666666667,-5.0,0.5,5.0,10.0,0.0038904710589837844,-2.5,-2.5,6,6
US100,H1,short,PW,1,True,break,3.5,12,0.08333333333333333,-0.625,-7.5,0.3181818181818182,3.5,11.0,0.0038904710589837844,-1.5,-6.0,6,6
US100,H1,short,PW,2,True,next_open,1.5,22,0.2727272727272727,-0.3181818181818182,-7.0,0.5625,9.0,16.0,0.0024541085010575557,-5.5,-1.5,13,9
US100,H1,short,PW,2,True,next_open,2.5,22,0.13636363636363635,-0.5227272727272727,-11.5,0.39473684210526316,7.5,19.0,0.0024541085010575557,-9.5,-2.0,13,9
US100,H1,short,PW,2,True,next_open,3.5,22,0.13636363636363635,-0.38636363636363635,-8.5,0.5526315789473685,10.5,19.0,0.0024541085010575557,-8.5,0.0,13,9
US100,H1,short,PW,2,True,break,1.5,15,0.3333333333333333,-0.16666666666666666,-2.5,0.75,7.5,10.0,0.003885828388197512,-2.0,-0.5,7,8
US100,H1,short,PW,2,True,break,2.5,15,0.2,-0.3,-4.5,0.625,7.5,12.0,0.003885828388197512,-3.5,-1.0,7,8
US100,H1,short,PW,2,True,break,3.5,15,0.06666666666666667,-0.7,-10.5,0.25,3.5,14.0,0.003885828388197512,-2.5,-8.0,7,8
US100,H2,long,PD,1,False,next_open,1.5,105,0.34285714285714286,-0.14285714285714285,-15.0,0.782608695652174,54.0,69.0,0.0041350719245209335,-6.0,-9.0,56,49
US100,H2,long,PD,1,False,next_open,2.5,104,0.2980769230769231,0.04326923076923077,4.5,1.0616438356164384,77.5,73.0,0.004164251397890491,-2.5,7.0,55,49
US100,H2,long,PD,1,False,next_open,3.5,101,0.25742574257425743,0.15841584158415842,16.0,1.2133333333333334,91.0,75.0,0.004231581872206144,9.0,7.0,54,47
US100,H2,long,PD,1,False,break,1.5,65,0.38461538461538464,-0.038461538461538464,-2.5,0.9375,37.5,40.0,0.006619102097104643,2.0,-4.5,33,32
US100,H2,long,PD,1,False,break,2.5,64,0.328125,0.1484375,9.5,1.2209302325581395,52.5,43.0,0.0065533522453280965,10.0,-0.5,32,32
US100,H2,long,PD,1,False,break,3.5,62,0.2903225806451613,0.3064516129032258,19.0,1.4318181818181819,63.0,44.0,0.006702119692751383,14.0,5.0,31,31
US100,H2,long,PD,2,False,next_open,1.5,139,0.3597122302158273,-0.10071942446043165,-14.0,0.8426966292134831,75.0,89.0,0.00488363715375817,-8.5,-5.5,71,68
US100,H2,long,PD,2,False,next_open,2.5,131,0.31297709923664124,0.07715717866093807,10.107590404582888,1.112306560050921,100.1075904045829,90.0,0.004800397519049762,-3.0,13.107590404582888,66,65
US100,H2,long,PD,2,False,next_open,3.5,121,0.2727272727272727,0.19923628433539575,24.107590404582886,1.2739498909611693,112.1075904045829,88.0,0.004965354798923787,11.5,12.607590404582888,65,56
US100,H2,long,PD,2,False,break,1.5,91,0.42857142857142855,0.07142857142857142,6.5,1.125,58.5,52.0,0.007351727692229971,5.0,1.5,45,46
US100,H2,long,PD,2,False,break,2.5,84,0.38095238095238093,0.30446728569773407,25.575251998609662,1.4918317692040322,77.57525199860967,52.0,0.007276501043684173,15.0,10.575251998609664,41,43
US100,H2,long,PD,2,False,break,3.5,74,0.3108108108108108,0.35236827025148193,26.075251998609662,1.5112794509531307,77.07525199860966,51.0,0.007433051680778759,20.5,5.575251998609664,38,36
US100,H2,long,PD,1,True,next_open,1.5,39,0.3076923076923077,-0.23076923076923078,-9.0,0.6666666666666666,18.0,27.0,0.005253345798526009,0.5,-9.5,22,17
US100,H2,long,PD,1,True,next_open,2.5,39,0.28205128205128205,-0.01282051282051282,-0.5,0.9821428571428571,27.5,28.0,0.005253345798526009,6.0,-6.5,22,17
US100,H2,long,PD,1,True,next_open,3.5,39,0.23076923076923078,0.038461538461538464,1.5,1.05,31.5,30.0,0.005253345798526009,9.5,-8.0,22,17
US100,H2,long,PD,1,True,break,1.5,30,0.36666666666666664,-0.08333333333333333,-2.5,0.868421052631579,16.5,19.0,0.007061767832695004,4.0,-6.5,16,14
US100,H2,long,PD,1,True,break,2.5,30,0.36666666666666664,0.2833333333333333,8.5,1.4473684210526316,27.5,19.0,0.007061767832695004,12.0,-3.5,16,14
