symbol,tf,direction,zone,trigger,rr,rsi,k,trades,winrate,avg_r,sum_r,pf,gross_win,gross_loss,h1_avg_r,h2_avg_r,h1_sum_r,h2_sum_r,h1_trades,h2_trades
US100,M15,short,FIB,macd,2.5,9,3,43,0.20930232558139536,-0.26744186046511625,-11.5,0.6617647058823529,22.5,34.0,-0.2222222222222222,-0.3,-4.0,-7.5,18,25
US100,M15,short,FIB,candle+macd,1.5,9,3,52,0.36538461538461536,-0.08653846153846154,-4.5,0.8636363636363636,28.5,33.0,-0.047619047619047616,-0.11290322580645161,-1.0,-3.5,21,31
US100,M15,short,FIB,candle+macd,2.5,9,3,52,0.21153846153846154,-0.25961538461538464,-13.5,0.6707317073170732,27.5,41.0,-0.3333333333333333,-0.20967741935483872,-7.0,-6.5,21,31
US100,M15,short,SR+BB,candle,1.5,9,3,174,0.3390804597701149,-0.15353409268216578,-26.714932126696848,0.7681296023564064,88.5,115.21493212669685,-0.17647058823529413,-0.13162845086176234,-15.0,-11.714932126696848,85,89
US100,M15,short,SR+BB,candle,2.5,9,3,174,0.27011494252873564,-0.05583294325687844,-9.714932126696848,0.9236337121414215,117.5,127.21493212669685,-0.011764705882352941,-0.09792058569322301,-1.0,-8.714932126696848,85,89
US100,M15,short,SR+BB,macd,1.5,9,3,78,0.34615384615384615,-0.1346153846153846,-10.5,0.7941176470588235,40.5,51.0,-0.19117647058823528,-0.09090909090909091,-6.5,-4.0,34,44
US100,M15,short,SR+BB,macd,2.5,9,3,78,0.2692307692307692,-0.057692307692307696,-4.5,0.9210526315789473,52.5,57.0,-0.07352941176470588,-0.045454545454545456,-2.5,-2.0,34,44
US100,M15,short,SR+BB,candle+macd,1.5,9,3,138,0.34057971014492755,-0.14855072463768115,-20.5,0.7747252747252747,70.5,91.0,-0.2013888888888889,-0.09090909090909091,-14.5,-6.0,72,66
US100,M15,short,SR+BB,candle+macd,2.5,9,3,138,0.26811594202898553,-0.06159420289855073,-8.5,0.9158415841584159,92.5,101.0,-0.0763888888888889,-0.045454545454545456,-5.5,-3.0,72,66
US100,M15,short,SR+FIB,candle,1.5,9,3,65,0.4307692307692308,0.07692307692307693,5.0,1.135135135135135,42.0,37.0,0.3,-0.0625,7.5,-2.5,25,40
US100,M15,short,SR+FIB,candle,2.5,9,3,65,0.27692307692307694,-0.03076923076923077,-2.0,0.9574468085106383,45.0,47.0,-0.02,-0.0375,-0.5,-1.5,25,40
US100,M15,short,SR+FIB,macd,1.5,9,3,38,0.3157894736842105,-0.21052631578947367,-8.0,0.6923076923076923,18.0,26.0,-0.16666666666666666,-0.2391304347826087,-2.5,-5.5,15,23
US100,M15,short,SR+FIB,macd,2.5,9,3,38,0.18421052631578946,-0.35526315789473684,-13.5,0.5645161290322581,17.5,31.0,-0.3,-0.391304347826087,-4.5,-9.0,15,23
US100,M15,short,SR+FIB,candle+macd,1.5,9,3,45,0.3111111111111111,-0.2222222222222222,-10.0,0.6774193548387096,21.0,31.0,-0.16666666666666666,-0.25925925925925924,-3.0,-7.0,18,27
US100,M15,short,SR+FIB,candle+macd,2.5,9,3,45,0.15555555555555556,-0.45555555555555555,-20.5,0.4605263157894737,17.5,38.0,-0.4166666666666667,-0.48148148148148145,-7.5,-13.0,18,27
US100,M15,short,BB+FIB,candle,1.5,9,3,34,0.35294117647058826,-0.11764705882352941,-4.0,0.8181818181818182,18.0,22.0,0.07142857142857142,-0.25,1.0,-5.0,14,20
US100,M15,short,BB+FIB,candle,2.5,9,3,34,0.20588235294117646,-0.27941176470588236,-9.5,0.6481481481481481,17.5,27.0,0.0,-0.475,0.0,-9.5,14,20
US100,M15,short,BB+FIB,macd,1.5,9,3,19,0.3684210526315789,-0.07894736842105263,-1.5,0.875,10.5,12.0,-0.0625,-0.09090909090909091,-0.5,-1.0,8,11
US100,M15,short,BB+FIB,macd,2.5,9,3,19,0.15789473684210525,-0.4473684210526316,-8.5,0.46875,7.5,16.0,-0.5625,-0.36363636363636365,-4.5,-4.0,8,11
US100,M15,short,BB+FIB,candle+macd,1.5,9,3,26,0.34615384615384615,-0.1346153846153846,-3.5,0.7941176470588235,13.5,17.0,-0.16666666666666666,-0.10714285714285714,-2.0,-1.5,12,14
US100,M15,short,BB+FIB,candle+macd,2.5,9,3,26,0.15384615384615385,-0.46153846153846156,-12.0,0.45454545454545453,10.0,22.0,-0.7083333333333334,-0.25,-8.5,-3.5,12,14
US100,M15,short,SR+BB+FIB,candle,1.5,9,3,29,0.41379310344827586,0.034482758620689655,1.0,1.0588235294117647,18.0,17.0,0.25,-0.11764705882352941,3.0,-2.0,12,17
US100,M15,short,SR+BB+FIB,candle,2.5,9,3,29,0.2413793103448276,-0.15517241379310345,-4.5,0.7954545454545454,17.5,22.0,0.16666666666666666,-0.38235294117647056,2.0,-6.5,12,17
US100,M15,short,SR+BB+FIB,macd,1.5,9,3,17,0.35294117647058826,-0.11764705882352941,-2.0,0.8181818181818182,9.0,11.0,-0.2857142857142857,0.0,-2.0,0.0,7,10
US100,M15,short,SR+BB+FIB,macd,2.5,9,3,17,0.17647058823529413,-0.38235294117647056,-6.5,0.5357142857142857,7.5,14.0,-0.5,-0.3,-3.5,-3.0,7,10
US100,M15,short,SR+BB+FIB,candle+macd,1.5,9,3,22,0.3181818181818182,-0.20454545454545456,-4.5,0.7,10.5,15.0,-0.25,-0.16666666666666666,-2.5,-2.0,10,12
US100,M15,short,SR+BB+FIB,candle+macd,2.5,9,3,22,0.13636363636363635,-0.5227272727272727,-11.5,0.39473684210526316,7.5,19.0,-0.65,-0.4166666666666667,-6.5,-5.0,10,12
US100,M15,long,SR,candle,1.5,9,5,163,0.44785276073619634,0.11004804102963604,17.937830687830676,1.1959087560133486,109.5,91.56216931216932,0.0975609756097561,0.12268926775099599,8.0,9.937830687830676,82,81
US100,M15,long,SR,candle,2.5,9,5,159,0.34591194968553457,0.20086685967189105,31.937830687830676,1.3025499655410062,137.5,105.56216931216932,0.26875,0.13212443908646426,21.5,10.437830687830676,80,79
US100,M15,long,SR,macd,1.5,9,5,75,0.38666666666666666,-0.03333333333333333,-2.5,0.9456521739130435,43.5,46.0,0.14285714285714285,-0.1875,5.0,-7.5,35,40
US100,M15,long,SR,macd,2.5,9,5,75,0.3333333333333333,0.16666666666666666,12.5,1.25,62.5,50.0,0.3,0.05,10.5,2.0,35,40
US100,M15,long,SR,candle+macd,1.5,9,5,142,0.4295774647887324,0.0629424696326104,8.937830687830676,1.1082557636541326,91.5,82.56216931216932,0.0472972972972973,0.07996809835045113,3.5,5.437830687830677,74,68
