symbol,tf,direction,k,tol,bottoms,entry,tp,trades,winrate,avg_r,sum_r,pf,net05_avg_r,risk_pct,h1_avg_r,h2_avg_r,h1_n,h2_n
US100,M30,long,5,1.0,3,touch,2.5R,7,0.5714285714285714,0.6468360385879051,4.527852270115336,2.509284090038445,0.600831616642691,0.013443858930948547,0.1319630675288322,1.3333333333333357,4,3
US100,M30,long,5,1.0,3,touch,3.5R,6,0.5,0.47175776522971447,2.830546591378287,1.943515530459429,0.43453102208433486,0.014839940258892188,0.1319630675288322,1.1513471606314791,4,2
US100,M30,long,5,1.0,3,touch,measured,7,0.7142857142857143,0.28346515889231966,1.9842561122462374,1.9921280561231187,0.23746073694710554,0.013443858930948547,0.35354984010379453,0.19001891727701978,4,3
US100,M30,long,5,1.0,3,confirm,1.5R,5,0.6,0.4999999999999979,2.4999999999999893,2.2499999999999947,0.4604138000784152,0.014396719388058551,0.24999999999999778,0.6666666666666646,2,3
US100,M30,long,5,1.0,3,confirm,2.5R,5,0.4,0.07295772422218079,0.36478862111090393,1.121596207036968,0.03337152430059813,0.014396719388058551,-0.0676056894445512,0.16666666666666874,2,3
US100,M30,long,5,1.0,3,confirm,measured,5,0.8,0.20119104581139471,1.0059552290569735,2.0059552290569735,0.16160484588981205,0.014396719388058551,0.6063771523978809,-0.06893302524626277,2,3
US100,M30,short,3,0.5,2,touch,1.5R,77,0.4675324675324675,0.1709060986377875,13.159769595109637,1.3222256452680006,0.08016351745176026,0.008851227070396064,0.05912403717217198,0.27430450549348195,37,40
US100,M30,short,3,0.5,2,touch,2.5R,77,0.37662337662337664,0.3076310308489635,23.687589375370187,1.4852780076265668,0.21356324895635775,0.008080742196689302,0.14409970487139423,0.45121951219512185,36,41
US100,M30,short,3,0.5,2,touch,3.5R,72,0.2361111111111111,-0.09221123226542852,-6.639208723110853,0.8810442220859566,-0.18667886167395603,0.00812762545975785,-0.2628386439135158,0.06919307605032975,35,37
US100,M30,short,3,0.5,2,touch,measured,81,0.7037037037037037,0.1844065244234657,14.936928478300722,1.6025864579822435,0.09553900229209208,0.00897186344622369,-0.0034589289381844954,0.35885301683071225,39,42
US100,M30,short,3,0.5,2,confirm,1.5R,66,0.4696969696969697,0.16432170398338877,10.84523246290366,1.3041734166860004,0.09046938028975383,0.010380524506048167,-0.005732131003566715,0.28205128205128105,27,39
US100,M30,short,3,0.5,2,confirm,2.5R,60,0.3333333333333333,0.045524546152621,2.73147276915726,1.0671870222026203,-0.029631111126981444,0.010417621982776744,-0.0483912489733189,0.11260725695686377,25,35
US100,M30,short,3,0.5,2,confirm,3.5R,58,0.22413793103448276,-0.2454228435007011,-14.234524923040663,0.6882138341527082,-0.32103412803933806,0.0104485826083986,-0.2310406920522135,-0.2563184127798583,25,33
US100,M30,short,3,0.5,2,confirm,measured,66,0.7121212121212122,0.022401576664145918,1.4785040598336305,1.0751600495806264,-0.04874540997845847,0.011071343780101424,-0.19006212462929298,0.17895377761720618,28,38
US100,M30,short,3,0.5,3,touch,1.5R,7,0.42857142857142855,0.0714285714285693,0.4999999999999851,1.1249999999999962,-0.01319770274106372,0.00841161057716495,0.2500000000000029,-0.16666666666667548,4,3
US100,M30,short,3,0.5,3,touch,2.5R,7,0.14285714285714285,-0.4999999999999963,-3.499999999999974,0.416666666666671,-0.5846262741696293,0.00841161057716495,-1.0,0.1666666666666754,4,3
US100,M30,short,3,0.5,3,touch,3.5R,7,0.14285714285714285,-0.35714285714286087,-2.500000000000026,0.5833333333333289,-0.44176913131249396,0.00841161057716495,-1.0,0.4999999999999913,4,3
US100,M30,short,3,0.5,3,touch,measured,7,0.42857142857142855,-0.2806536032610047,-1.9645752228270328,0.5088561942932418,-0.36527987743063767,0.00841161057716495,-0.1598159164330396,-0.4417705190316248,4,3
US100,M30,short,3,0.5,3,confirm,1.5R,6,0.16666666666666666,-0.5833333333333334,-3.5,0.3,-0.6378652794577996,0.01259422650260341,-1.0,0.25,4,2
US100,M30,short,3,0.5,3,confirm,2.5R,6,0.16666666666666666,-0.4166666666666667,-2.5,0.5,-0.4711986127911329,0.01259422650260341,-1.0,0.75,4,2
US100,M30,short,3,0.5,3,confirm,3.5R,6,0.16666666666666666,-0.25,-1.5,0.7,-0.3045319461244662,0.01259422650260341,-1.0,1.25,4,2
US100,M30,short,3,0.5,3,confirm,measured,5,0.4,-0.5193201253827379,-2.5966006269136894,0.1344664576954369,-0.5782222751666832,0.012053183157087314,-0.6079478854584817,-0.38637848526912216,3,2
US100,M30,short,3,1.0,2,touch,1.5R,100,0.37,-0.0768154041960602,-7.68154041960602,0.8784211279340328,-0.16288969373441675,0.009214313551466534,-0.15230677257890554,0.0049669115520222795,52,48
US100,M30,short,3,1.0,2,touch,2.5R,98,0.30612244897959184,0.03870723616260309,3.7933091439351028,1.0544516766786316,-0.051009799310756776,0.008510278664539697,-0.06067188552699385,0.1380863578522,49,49
US100,M30,short,3,1.0,2,touch,3.5R,92,0.2391304347826087,-0.08045690792569409,-7.4020355291638555,0.8959712090576077,-0.1712778006701485,0.008278103772734495,-0.1654619062574763,0.008326090331945115,47,45
US100,M30,short,3,1.0,2,touch,measured,107,0.6074766355140186,0.02918193943214356,3.122467519239361,1.0723977655336077,-0.05573830383866535,0.009233222420406546,-0.2160395107049821,0.27903020938317724,54,53
US100,M30,short,3,1.0,2,confirm,1.5R,78,0.41025641025641024,-0.0012190067575362812,-0.09508252708782994,0.997973377135502,-0.07402509209467593,0.010428478100662693,-0.12638795628656033,0.1006626963474833,35,43
US100,M30,short,3,1.0,2,confirm,2.5R,73,0.3287671232876712,0.01927256794980352,1.406897460335657,1.0281848857168434,-0.055273366938523916,0.010044534931429018,-0.011683595428523789,0.04625999243347344,34,39
US100,M30,short,3,1.0,2,confirm,3.5R,71,0.2535211267605634,-0.12969249531157806,-9.208167167122042,0.8292150436453609,-0.20431920513047383,0.010122695888289807,-0.08716112710418089,-0.16877537420486197,34,37
US100,M30,short,3,1.0,2,confirm,measured,82,0.6463414634146342,-0.07473097367024667,-6.127939840960227,0.7952806970568512,-0.14461038346335095,0.01098305358794413,-0.3754913217048789,0.1725608680471176,37,45
US100,M30,short,3,1.0,3,touch,1.5R,20,0.3,-0.2500000000000028,-5.000000000000056,0.6428571428571389,-0.32705523584072976,0.009171571835065404,-0.6874999999999986,0.04166666666666108,8,12
US100,M30,short,3,1.0,3,touch,2.5R,20,0.1,-0.6499999999999984,-12.999999999999968,0.2777777777777797,-0.7270552358407254,0.009171571835065404,-1.0,-0.41666666666666385,8,12
US100,M30,short,3,1.0,3,touch,3.5R,19,0.10526315789473684,-0.5263157894736858,-10.000000000000032,0.411764705882351,-0.6058274443182868,0.00878815865343618,-1.0,-0.18181818181818488,8,11
US100,M30,short,3,1.0,3,touch,measured,20,0.55,-0.04913681224042293,-0.9827362448084586,0.8908070839101713,-0.12619204808114995,0.009171571835065404,-0.5643314793706229,0.29432629917971037,8,12
US100,M30,short,3,1.0,3,confirm,1.5R,17,0.17647058823529413,-0.5588235294117639,-9.499999999999988,0.32142857142857234,-0.6152007558641722,0.01200173916937971,-1.0,-0.31818181818181707,6,11
US100,M30,short,3,1.0,3,confirm,2.5R,16,0.125,-0.5625,-9.0,0.35714285714285715,-0.6206941789663551,0.011607410170265547,-1.0,-0.3,6,10
US100,M30,short,3,1.0,3,confirm,3.5R,16,0.0625,-0.71875,-11.5,0.23333333333333334,-0.7769441789663551,0.011607410170265547,-1.0,-0.55,6,10
US100,M30,short,3,1.0,3,confirm,measured,14,0.5,-0.24914579781721216,-3.48804116944097,0.5017084043655758,-0.3064946941839296,0.012022867230896192,-1.0,0.16799542561767014,5,9
US100,M30,short,5,0.5,2,touch,1.5R,46,0.3695652173913043,-0.03843790969283347,-1.7681438458703398,0.935157161563158,-0.12329150488228013,0.010238208983062798,-0.4318181818181793,0.32216067308873353,22,24
US100,M30,short,5,0.5,2,touch,2.5R,45,0.35555555555555557,0.2613261318753389,11.759675934390248,1.4164143409639862,0.1737468702144862,0.009597611930082288,-0.20454545454545706,0.7069424319300133,22,23
US100,M30,short,5,0.5,2,touch,3.5R,43,0.23255813953488372,-0.05571176078017211,-2.3956057135474005,0.9256953587478742,-0.14211314210265522,0.009844346070222627,-0.3571428571428562,0.23201792211148084,21,22
US100,M30,short,5,0.5,2,touch,measured,47,0.6382978723404256,0.09248065320828507,4.346590700789398,1.2556818059287884,0.008258451896639957,0.010213174087576209,-0.24744235172014778,0.391612897545306,22,25
US100,M30,short,5,0.5,2,confirm,1.5R,36,0.3888888888888889,-0.009899397134263521,-0.35637829683348676,0.98331279340157,-0.07468222115097797,0.012376954398568993,-0.4444444444444453,0.4246456501759184,18,18
US100,M30,short,5,0.5,2,confirm,2.5R,34,0.23529411764705882,-0.21922474866796376,-7.453641454710768,0.7060447131899117,-0.2856409897139981,0.012214302780071287,-0.5882352941176461,0.1497857967817186,17,17
US100,M30,short,5,0.5,2,confirm,3.5R,34,0.23529411764705882,-0.047138482057959244,-1.6027083899706143,0.936792692899255,-0.1135547231039936,0.012214302780071287,-0.4705882352941186,0.3763112711782001,17,17
US100,M30,short,5,0.5,2,confirm,measured,33,0.6363636363636364,-0.04337684009684558,-1.431435723195904,0.8807136897336748,-0.10638923972551376,0.01280276999495282,-0.4494978856733636,0.3881267708282049,17,16
US100,M30,short,5,1.0,2,touch,1.5R,66,0.2727272727272727,-0.2954835198653419,-19.501912311112566,0.5806212832573732,-0.37441608007740346,0.010375217890316391,-0.5454545454545446,-0.0455124942761393,33,33
US100,M30,short,5,1.0,2,touch,2.5R,65,0.24615384615384617,-0.11563534007768154,-7.516297105049301,0.8418164385067246,-0.19636380730875674,0.009933835452210708,-0.44067286588476984,0.21955960841087824,33,32
US100,M30,short,5,1.0,2,touch,3.5R,63,0.20634920634920634,-0.13579464901048144,-8.55506288766033,0.823666202943382,-0.21607272934632724,0.00985024199207997,-0.32715938735233907,0.06174314540691988,32,31
US100,M30,short,5,1.0,2,touch,measured,68,0.5294117647058824,-0.08489092260850907,-5.772582737378617,0.8209150523742447,-0.16320080172256363,0.010325171740086944,-0.40253034939629373,0.23274850417927556,34,34
US100,M30,short,5,1.0,2,confirm,1.5R,49,0.30612244897959184,-0.21092126327492625,-10.335141900471386,0.6852414424826033,-0.2721344675393903,0.012595006831922368,-0.5722903818631899,0.1655049019211816,25,24
US100,M30,short,5,1.0,2,confirm,2.5R,47,0.23404255319148937,-0.24151181160962068,-11.351055145652172,0.6741493065226012,-0.30435922965694373,0.012190584945489366,-0.46774623474513494,-0.005441109207344906,24,23
US100,M30,short,5,1.0,2,confirm,3.5R,47,0.23404255319148937,-0.07447068257259613,-3.5001220809120186,0.8995232431975637,-0.13731810061991917,0.012190584945489366,-0.3427462347451354,0.20546902404222747,24,23
US100,M30,short,5,1.0,2,confirm,measured,46,0.5869565217391305,-0.1345047824833086,-6.187219994232196,0.6772699744465631,-0.19421509839859272,0.012914704048894684,-0.5242162053337286,0.29063495153533125,24,22
US100,M30,short,5,1.0,3,touch,1.5R,10,0.3,-0.250000000000004,-2.50000000000004,0.6428571428571371,-0.32113642836802786,0.01169632769717301,-0.5000000000000009,-7.061018436615996e-15,5,5
US100,M30,short,5,1.0,3,touch,2.5R,10,0.1,-0.5542204574197342,-5.542204574197342,0.3108600355704744,-0.6253568857877582,0.01169632769717301,-0.8084409148394738,-0.29999999999999477,5,5
US100,M30,short,5,1.0,3,touch,3.5R,10,0.1,-0.45422045741973954,-4.542204574197395,0.4352040497986564,-0.5253568857877633,0.01169632769717301,-0.8084409148394738,-0.10000000000000524,5,5
US100,M30,short,5,1.0,3,touch,measured,10,0.7,0.208848066294285,2.08848066294285,1.69616022098095,0.13771163792626118,0.01169632769717301,-0.32422674428485365,0.7419228768734237,5,5
US100,M30,short,5,1.0,3,confirm,1.5R,9,0.1111111111111111,-0.6452510607310824,-5.807259546579742,0.20527531428688536,-0.6958998593161448,0.014006504376809639,-0.8268148866449353,-0.5,4,5
US100,M30,short,5,1.0,3,confirm,2.5R,9,0.1111111111111111,-0.5341399496199712,-4.807259546579742,0.34212552381147565,-0.5847887482050338,0.014006504376809639,-0.8268148866449353,-0.3,4,5
US100,M30,short,5,1.0,3,confirm,3.5R,9,0.1111111111111111,-0.42302883850886014,-3.807259546579741,0.47897573333606586,-0.47367763709392263,0.014006504376809639,-0.8268148866449353,-0.1,4,5
US100,M30,short,5,1.0,3,confirm,measured,6,0.6666666666666666,-0.09391666040405823,-0.5634999624243494,0.7182500187878252,-0.14144736186380866,0.015864995177358114,-0.5451581840163947,0.35732486320827817,3,3
US100,H1,long,3,0.5,2,touch,1.5R,27,0.48148148148148145,0.2033717916312157,5.491038374042824,1.4191563883164815,0.1587706536522517,0.019475525943026244,0.27275015630204796,0.11664883579267538,15,12
US100,H1,long,3,0.5,2,touch,2.5R,26,0.38461538461538464,0.17000114877985759,4.4200298682762975,1.2756583264270982,0.1257200932530443,0.0198612139463605,0.26801625591761336,0.03634418450109976,15,11
US100,H1,long,3,0.5,2,touch,3.5R,25,0.36,0.15175198061016645,3.793799515254161,1.2366030222286104,0.10589640650445226,0.01658904401764615,0.42112956835627857,-0.19109222197579429,14,11
US100,H1,long,3,0.5,2,touch,measured,30,0.6333333333333333,0.12414518018125513,3.7243554054376538,1.360350250947952,0.08103035783694824,0.01930098275717936,0.2094479948752955,0.0125953455813562,17,13
US100,H1,long,3,0.5,2,confirm,1.5R,24,0.4583333333333333,0.07094384655695915,1.7026523173670196,1.1346702831419921,0.033777308214242345,0.022262619479780688,0.14840924880152515,-0.02060617427752788,13,11
US100,H1,long,3,0.5,2,confirm,2.5R,24,0.4166666666666667,0.2179872001998999,5.231692804797597,1.3834675255933964,0.18082066185718312,0.022262619479780688,0.4634133029690737,-0.07206183034548722,13,11
US100,H1,long,3,0.5,2,confirm,3.5R,23,0.391304347826087,0.14902189302024885,3.4275035394657234,1.2512258173943716,0.11044718571814623,0.018681341565721342,0.627016380035483,-0.37242663826909744,12,11
US100,H1,long,3,0.5,2,confirm,measured,25,0.64,0.007410032872745216,0.1852508218186304,1.0205834246465146,-0.029036140308457196,0.022333086238278777,0.06388871077867539,-0.05377520152534576,13,12
US100,H1,long,3,1.0,2,touch,1.5R,39,0.46153846153846156,0.15151756169456002,5.90918490608784,1.2927938341357434,0.10892433225874132,0.018032313008522666,0.13207362508293294,0.1699893014756057,19,20
US100,H1,long,3,1.0,2,touch,2.5R,36,0.3333333333333333,0.037171566675591614,1.3381764003212981,1.055488452390735,-0.0054663340301056235,0.018456249096664455,0.052132798378288964,0.022210334972894298,18,18
US100,H1,long,3,1.0,2,touch,3.5R,36,0.3055555555555556,-0.01758126924612721,-0.6329256928605795,0.9748002060130706,-0.06065084280531939,0.01631109575577741,0.10077558272404998,-0.1359381212163044,18,18
US100,H1,long,3,1.0,2,touch,measured,44,0.6136363636363636,0.09632024222237737,4.238090657784604,1.2581489535594044,0.054817559130834255,0.017809920372421698,0.09462993531325385,0.09801054913150095,22,22
US100,H1,long,3,1.0,2,confirm,1.5R,33,0.42424242424242425,0.0061409793141521795,0.2026523173670219,1.010870086989747,-0.03132363365048324,0.020212886011470477,0.1619546822946551,-0.12370377316960021,15,18
US100,H1,long,3,1.0,2,confirm,2.5R,32,0.375,0.06563583790933511,2.1003468130987235,1.106925325404604,0.028309513053580093,0.02047153649123718,0.2682915292398639,-0.11317800738230793,15,17
US100,H1,long,3,1.0,2,confirm,3.5R,30,0.3333333333333333,0.004447315097228528,0.13341945291685584,1.0067921727637883,-0.034470304293911756,0.017595622013442874,0.3945854686018425,-0.3369235692193087,14,16
US100,H1,long,3,1.0,2,confirm,measured,36,0.6666666666666666,0.042735104284237733,1.5384637542325583,1.1282053128527132,0.0063495777993418205,0.02021926420209448,0.07928942661734335,0.010028605354616919,17,19
US100,H1,long,3,1.0,3,touch,1.5R,9,0.5555555555555556,0.2879169271700797,2.5912523445307176,1.6478130861326794,0.25603250395600735,0.025248634795564752,0.5152087240884518,-0.16666666666666438,6,3
US100,H1,long,3,1.0,3,touch,2.5R,8,0.5,0.2429395321889927,1.9435162575119416,1.4858790643779853,0.21063173435837315,0.026211533631717958,0.28870325150238973,0.1666666666666643,5,3
US100,H1,long,3,1.0,3,touch,3.5R,8,0.5,0.24559781319151422,1.9647825055321138,1.4911956263830284,0.21329001536089473,0.026211533631717958,0.48870325150238525,-0.15957791732660423,5,3
US100,H1,long,3,1.0,3,touch,measured,9,0.6666666666666666,0.1711385952011287,1.5402473568101582,1.5134157856033859,0.13925417198705628,0.025248634795564752,0.15136628098537516,0.2106832236326356,6,3
US100,H1,long,3,1.0,3,confirm,1.5R,5,0.8,0.5691541176938333,2.845770588469166,3.845770588469166,0.5427508231466243,0.03455794468220596,0.7819235294897199,0.25000000000000333,3,2
US100,H1,long,3,1.0,3,confirm,2.5R,5,0.8,0.9691541176938276,4.845770588469138,5.845770588469138,0.9427508231466188,0.03455794468220596,1.1152568628230484,0.7499999999999967,3,2
US100,H1,long,3,1.0,3,confirm,3.5R,5,0.8,0.9212406709584003,4.606203354792002,5.606203354792002,0.8948373764111917,0.03455794468220596,1.4485901961563865,0.13021638316142103,3,2
US100,H1,long,3,1.0,3,confirm,measured,6,0.8333333333333334,0.32426621354584695,1.9455972812750817,2.9455972812750817,0.2975305839470192,0.031732838022762284,0.536442827381946,-0.10008701412635135,4,2
US100,H1,long,5,0.5,2,touch,1.5R,15,0.4666666666666667,0.22665240196747363,3.3997860295121045,1.478828672437668,0.19433660154514992,0.020943808757764897,0.49999999999999967,-0.3200427940975784,10,5
US100,H1,long,5,0.5,2,touch,2.5R,15,0.4,0.3104855465441256,4.657283198161884,1.5749580461861996,0.27732558879241204,0.02064332199135093,0.525749716864979,-0.12004279409758123,10,5
US100,H1,long,5,0.5,2,touch,3.5R,15,0.4,0.16140112760891742,2.4210169141337614,1.2988830817253008,0.1284920373383924,0.020856374588918605,0.3999964636601473,-0.31578954449354235,10,5
US100,H1,long,5,0.5,2,touch,measured,18,0.6111111111111112,0.13210882262628335,2.3779588072731004,1.3780620337411704,0.09985579522411975,0.020273807020029216,0.32971114054175665,-0.2630958132046633,12,6
US100,H1,long,5,0.5,2,confirm,1.5R,13,0.46153846153846156,0.12012454896604186,1.5616191365585441,1.2507953141810852,0.09017739054716624,0.02316442331179638,0.4110358817014189,-0.34533358341056136,8,5
US100,H1,long,5,0.5,2,confirm,2.5R,13,0.46153846153846156,0.45633668453306464,5.93237689892984,1.9527369980151013,0.42638952611418895,0.02316442331179638,0.8323806019978326,-0.145333583410564,8,5
US100,H1,long,5,0.5,2,confirm,3.5R,13,0.46153846153846156,0.22939128001081033,2.982086640140534,1.4789217411086868,0.19959892979703528,0.023305730740360683,0.6185402238588131,-0.39324703014599427,8,5
US100,H1,long,5,0.5,2,confirm,measured,15,0.6,0.04444240365944428,0.6666360548916642,1.124109716174829,0.015439541473727133,0.02295000573010744,0.29327620086860096,-0.3288082921542908,9,6
US100,H1,long,5,1.0,2,touch,1.5R,25,0.44,0.132717302462285,3.317932561557125,1.251700469372583,0.10142434833144341,0.0219915959650973,0.24415332371750123,-0.009110360953444726,14,11
US100,H1,long,5,1.0,2,touch,2.5R,24,0.3333333333333333,0.1073095720919529,2.5754297302068694,1.1696362989197082,0.0744372816091613,0.020390124181957087,0.16735720774575194,0.036344184501099434,13,11
US100,H1,long,5,1.0,2,touch,3.5R,23,0.34782608695652173,0.13688900846063579,3.148447194594623,1.2220019900667105,0.10303473563388878,0.019163326572847906,0.3393555547685063,-0.08398358751158667,12,11
US100,H1,long,5,1.0,2,touch,measured,28,0.5714285714285714,0.043165153559317486,1.2086242996608896,1.106283355545678,0.011802962838777171,0.02144861764719589,0.09230820341394297,-0.022358912913516545,16,12
US100,H1,long,5,1.0,2,confirm,1.5R,19,0.5263157894736842,0.2324415684856669,4.416389801227671,1.5368382248751125,0.20201724522201356,0.026477189748382996,0.5143057718280475,-0.08074087967253378,10,9
US100,H1,long,5,1.0,2,confirm,2.5R,18,0.4444444444444444,0.32227949484616464,5.801030907230963,1.6287243628341106,0.29038911357379643,0.02106441326436648,0.6287827573314063,0.015776232360922772,9,9
US100,H1,long,5,1.0,2,confirm,3.5R,17,0.4117647058823529,0.2960364389823499,5.032619462699948,1.5454427869240437,0.2635722212453193,0.020974761349731683,0.699215411108754,-0.15753990465985482,9,8
US100,H1,long,5,1.0,2,confirm,measured,21,0.6666666666666666,0.09310979340605616,1.9553056615271793,1.306890582999739,0.062264412579370786,0.020958645205900166,0.3029835989617423,-0.13775139270519862,11,10
US100,H1,short,3,0.5,2,touch,1.5R,32,0.4375,0.043459055351875886,1.3906897712600284,1.0764001170357786,-0.01987821494380082,0.012792745476992504,-0.26470588235293885,0.3927126514173325,17,15
US100,H1,short,3,0.5,2,touch,2.5R,31,0.2903225806451613,0.009589747977210074,0.2972821872935123,1.0133894503277152,-0.05504858005192934,0.012504288997948518,-0.17647058823529543,0.23552015623525246,17,14
US100,H1,short,3,0.5,2,touch,3.5R,31,0.25806451612903225,0.15475103829979137,4.797282187293533,1.206755183854643,0.09011271027065197,0.012504288997948518,0.05882352941176601,0.2712344419495364,17,14
US100,H1,short,3,0.5,2,touch,measured,34,0.5882352941176471,-0.003849601645775038,-0.1308864559563513,0.9907844077674166,-0.06736784365140186,0.012514604189249153,-0.1992089237318282,0.24360553966322568,19,15
US100,H1,short,3,0.5,2,confirm,1.5R,23,0.30434782608695654,-0.20644045267696273,-4.748130411570143,0.6886090108484844,-0.2643060600158367,0.016108651920557764,-0.3749999999999997,-0.02255731014274064,12,11
US100,H1,short,3,0.5,2,confirm,2.5R,23,0.21739130434782608,-0.20644045267696476,-4.748130411570189,0.724716227308607,-0.26430606001583873,0.016108651920557764,-0.41666666666666696,0.022897235311801302,12,11
US100,H1,short,3,0.5,2,confirm,3.5R,23,0.21739130434782608,0.010950851670862613,0.2518695884298401,1.0146027182320516,-0.0469147556680113,0.016108651920557764,-0.2499999999999997,0.295624508039076,12,11
US100,H1,short,3,0.5,2,confirm,measured,23,0.6086956521739131,-0.09349158692838797,-2.150306499352923,0.7650215322993275,-0.15135719426726188,0.016108651920557764,-0.3488816332498142,0.1851157363313498,12,11
US100,H1,short,3,1.0,2,touch,1.5R,43,0.4418604651162791,0.0656253565775598,2.8218903328350713,1.1162634500199415,0.002459672834102293,0.012882014515463256,-0.20454545454545367,0.34866144442071667,22,21
US100,H1,short,3,1.0,2,touch,2.5R,43,0.3023255813953488,-0.004142085282906465,-0.178109667164978,0.9941162623040204,-0.06730776902636394,0.012882014515463256,-0.04545454545454646,0.039137634896906845,22,21
US100,H1,short,3,1.0,2,touch,3.5R,42,0.2857142857142857,0.1981402460198827,8.321890332835073,1.27490826653309,0.13421941545803726,0.012810193547516476,0.2272727272727283,0.1660945166417525,22,20
US100,H1,short,3,1.0,2,touch,measured,48,0.5833333333333334,-0.007569438188565832,-0.36333303305115994,0.9818333483474421,-0.0683812357940432,0.01329740056052999,-0.17825068721014423,0.17795365857401937,25,23
US100,H1,short,3,1.0,2,confirm,1.5R,29,0.41379310344827586,0.06561891363230166,1.902948495336748,1.1182172085854023,0.010877102022448338,0.016858817724873323,-0.5,0.6716391782383392,15,14
US100,H1,short,3,1.0,2,confirm,2.5R,28,0.25,-0.09275183945226215,-2.59705150466334,0.870774501221698,-0.14751645163152802,0.016890159744321554,-0.3,0.1463806534874354,15,13
US100,H1,short,3,1.0,2,confirm,3.5R,27,0.25925925925925924,0.20010920353098974,5.402948495336723,1.2829205594391038,0.14427806860218803,0.016802606481702967,-0.1,0.575245707944727,15,12
US100,H1,short,3,1.0,2,confirm,measured,31,0.6129032258064516,-0.09725578064426031,-3.0149291999720695,0.7487559000023275,-0.1492912254680942,0.01780505097477177,-0.35401838620847126,0.17662433195756475,16,15
US100,H1,short,3,1.0,3,touch,1.5R,7,0.2857142857142857,-0.2857142857142857,-2.0,0.6,-0.3323816485963023,0.01402298511761207,-0.5,0.25,5,2
US100,H1,short,3,1.0,3,touch,2.5R,7,0.14285714285714285,-0.5,-3.5,0.4166666666666667,-0.5466673628820166,0.01402298511761207,-0.3,-1.0,5,2
US100,H1,short,3,1.0,3,touch,3.5R,7,0.14285714285714285,-0.35714285714285715,-2.5,0.5833333333333334,-0.40381022002487377,0.01402298511761207,-0.1,-1.0,5,2
US100,H1,short,3,1.0,3,touch,measured,8,0.5,-0.15445755142469134,-1.2356604113975307,0.6910848971506174,-0.2057330495918865,0.013018324242949708,-0.15447266457350564,-0.15441221197824834,6,2
US100,H1,short,3,1.0,3,confirm,1.5R,6,0.16666666666666666,-0.5833333333333334,-3.5,0.3,-0.6213563961270291,0.01691377305962761,-0.5,-1.0,5,1
US100,H1,short,3,1.0,3,confirm,2.5R,6,0.16666666666666666,-0.4166666666666667,-2.5,0.5,-0.45468972946036246,0.01691377305962761,-0.3,-1.0,5,1
US100,H1,short,3,1.0,3,confirm,3.5R,6,0.16666666666666666,-0.25,-1.5,0.7,-0.28802306279369577,0.01691377305962761,-0.1,-1.0,5,1
US100,H1,short,3,1.0,3,confirm,measured,6,0.6666666666666666,-0.04082561299820317,-0.24495367798921902,0.8775231610053905,-0.07884867579189896,0.01691377305962761,-0.09149050195609458,0.2124988317912539,5,1
US100,H1,short,5,0.5,2,touch,1.5R,20,0.35,-0.20472971808932075,-4.094594361786415,0.6895212497974306,-0.25844197694699267,0.015872917054314983,-0.7727272727272717,0.48948951535706375,11,9
US100,H1,short,5,0.5,2,touch,2.5R,19,0.2631578947368421,-0.08884220767120561,-1.6880019457529067,0.881026098515711,-0.14417066538673748,0.015564391829418083,-0.6818181818181828,0.726499756780888,11,8
US100,H1,short,5,0.5,2,touch,3.5R,19,0.21052631578947367,-0.06252641819752068,-1.188001945752893,0.9217802348198211,-0.11785487591305256,0.015564391829418083,-0.5909090909090899,0.6639997567808871,11,8
US100,H1,short,5,0.5,2,touch,measured,20,0.55,-0.05484046863470913,-1.0968093726941825,0.8806259098365584,-0.10855272749238098,0.015872917054314983,-0.3750314115600777,0.3365040171629637,11,9
US100,H1,short,5,0.5,2,confirm,1.5R,14,0.14285714285714285,-0.5783608217616641,-8.097051504663298,0.27034208129423587,-0.6243070660032365,0.020219206935241606,-1.0,0.18058969906734043,9,5
US100,H1,short,5,0.5,2,confirm,2.5R,14,0.14285714285714285,-0.43550367890452285,-6.09705150466332,0.45057013549039054,-0.48144992314609525,0.020219206935241606,-1.0,0.580589699067336,9,5
US100,H1,short,5,0.5,2,confirm,3.5R,14,0.14285714285714285,-0.29264653604737845,-4.097051504663298,0.6307981896865491,-0.3385927802889509,0.020219206935241606,-1.0,0.9805896990673405,9,5
US100,H1,short,5,0.5,2,confirm,measured,14,0.5714285714285714,-0.14880581449917757,-2.083281402988486,0.6527864328352524,-0.19475205874075002,0.020219206935241606,-0.48592868745734896,0.45801535682553113,9,5
US100,H1,short,5,1.0,2,touch,1.5R,28,0.35714285714285715,-0.11486893136206314,-3.216330078137768,0.8234369895395214,-0.170605537330468,0.014014081145357989,-0.26470588235294124,0.1166972656238394,17,11
US100,H1,short,5,1.0,2,touch,2.5R,28,0.32142857142857145,0.0366184683489174,1.0253171137696873,1.0533565519326804,-0.019118137619487417,0.014014081145357989,0.029411764705882405,0.04775610125178965,17,11
US100,H1,short,5,1.0,2,touch,3.5R,28,0.2857142857142857,0.16161846834891705,4.5253171137696775,1.2238446392732487,0.1058818623805122,0.014014081145357989,0.32352941176470584,-0.0886075351118474,17,11
US100,H1,short,5,1.0,2,touch,measured,30,0.5666666666666667,-0.03444339795426664,-1.0333019386279991,0.9218162733134768,-0.09013277351373145,0.013907697521798127,-0.14616089563079104,0.13313284856051993,18,12
