family,symbol,tf,direction,p1,p2,p3,p4,p5,trades,winrate,avg_r,sum_r,pf,net05,risk_pct,h1,h2,q_pos
H.IGNPB,US100,H4,long,pb0.4,low,t20,,,66,0.3333333333333333,0.14569539904011508,9.615896336647596,1.2305718769119443,0.09030628264620609,0.012156756571736354,0.3797559627663482,-0.061615385974548534,3
H.IGNPB,US100,H4,short,pb0.4,low,t20,,,71,0.22535211267605634,-0.22616809132207813,-16.057934483867548,0.6889875329610146,-0.2809466145453537,0.012400298785814778,-0.27199943386268194,-0.1762928067925975,1
H.IGNPB,US100,H4,long,pb0.4,low,2.5R,,,57,0.2807017543859649,-0.01911777584842252,-1.0897132233600837,0.9728987255066665,-0.07495470779534567,0.012227090404903263,0.12996732625307503,-0.12754330464951164,2
H.IGNPB,US100,H4,short,pb0.4,low,2.5R,,,62,0.20967741935483872,-0.28434816936500307,-17.62958650063019,0.6410922853896202,-0.34075751848195684,0.012221769646523968,-0.2499999999999995,-0.3126348970773588,1
H.IGNPB,US100,H4,long,pb0.4,low,3.5R,,,52,0.19230769230769232,-0.15557140814154133,-8.08971322336015,0.8036902824416874,-0.20852955103329263,0.012774840985042944,0.09213981869885889,-0.35203203632530705,2
H.IGNPB,US100,H4,short,pb0.4,low,3.5R,,,59,0.1864406779661017,-0.16305271560077755,-9.620110220445875,0.800081292906965,-0.2198639711660293,0.012412055783185445,-0.035714285714286094,-0.278068071627286,2
H.IGNPB,US100,H4,long,pb0.8,mid,t20,,,29,0.0,-1.2010794246733043,-34.83130331552582,0.0,-2.277064273912157,0.0025398767013981964,-1.0,-1.3430178420897543,0
H.IGNPB,US100,H4,short,pb0.8,mid,t20,,,38,0.02631578947368421,-0.7514349899764323,-28.55452961910443,0.2282559562404208,-1.6251156176795096,0.0022258954414529873,-1.0,-0.4752516455058017,0
H.IGNPB,US100,H4,long,pb0.8,mid,2.5R,,,29,0.20689655172413793,-0.2758620689655075,-7.9999999999997184,0.6521739130434905,-1.3518469182043604,0.0025398767013981964,-1.0,0.2352941176470754,1
H.IGNPB,US100,H4,short,pb0.8,mid,2.5R,,,40,0.15,-0.47499999999999715,-18.999999999999886,0.4411764705882386,-1.3501884473944858,0.002143555461047808,-0.5,-0.4473684210526256,0
H.IGNPB,US100,H4,long,pb0.8,mid,3.5R,,,29,0.20689655172413793,-0.06896551724138902,-2.0000000000002816,0.9130434782608572,-1.1449503664802418,0.0025398767013981964,-1.0,0.5882352941176305,1
H.IGNPB,US100,H4,short,pb0.8,mid,3.5R,,,40,0.075,-0.6625000000000008,-26.500000000000032,0.28378378378378294,-1.5376884473944894,0.002143555461047808,-0.5714285714285714,-0.7631578947368438,0
H.IGNPB,US100,H4,long,pb0.8,low,t20,,,50,0.22,-0.10415204269606124,-5.207602134803062,0.8664717401332549,-0.1875405371328628,0.009269938308935173,0.03512823366957826,-0.20501017385738632,1
H.IGNPB,US100,H4,short,pb0.8,low,t20,,,57,0.15789473684210525,-0.2642625696418601,-15.062966469586028,0.6790481729696782,-0.34588772487325053,0.009135202395740945,-0.2671645780800796,-0.261460630460131,0
H.IGNPB,US100,H4,long,pb0.8,low,2.5R,,,45,0.17777777777777778,-0.3885803998831571,-17.48611799474207,0.5274022163583224,-0.47424620640908277,0.009366911300468265,-0.7990745329828022,-0.18333333333333449,2
H.IGNPB,US100,H4,short,pb0.8,low,2.5R,,,55,0.14545454545454545,-0.4933818763194272,-27.136003197568495,0.4243041124248666,-0.5759626704033977,0.009065495399038209,-0.416666666666668,-0.552774296695757,0
H.IGNPB,US100,H4,long,pb0.8,low,3.5R,,,44,0.13636363636363635,-0.42013904533504576,-18.486117994742013,0.5135232106646839,-0.505149451615741,0.009480552877728256,-0.7990745329828022,-0.22413793103448212,2
H.IGNPB,US100,H4,short,pb0.8,low,3.5R,,,53,0.1320754716981132,-0.40822647542581925,-21.63600319756842,0.5310386314801383,-0.4913235051387595,0.00911779140146257,-0.43749999999999867,-0.38400011026098113,0
I.IGN+MA,US100,H4,long,ma0,t20,,,,105,0.2571428571428571,0.100199999123412,10.52099990795826,1.1317965081522348,0.0016016206298504426,0.006528790799327507,0.09262705407665979,0.10682632603932,2
I.IGN+MA,US100,H4,long,ma50,t20,,,,75,0.24,0.00030669774471177763,0.023002330853383324,1.000403599957606,-0.1077933725966027,0.005919241210586548,0.1392430016378223,-0.10308776096644025,3
I.IGN+MA,US100,H4,long,ma100,t20,,,,75,0.18666666666666668,-0.1761436734508432,-13.21077550881324,0.7897297691584366,-0.2852248854913537,0.005918102414901394,-0.13032548049066134,-0.2141392481007501,0
I.SQZ+MA,US100,H4,long,nr5,ma0,3.5R,,,101,0.3465346534653465,0.5486161996173319,55.410236161350525,1.8259119274083597,0.33497994824760075,0.0030113459190395687,0.7162429330135337,0.3707266049927912,4
I.SQZ+MA,US100,H4,long,nr5,ma50,3.5R,,,63,0.31746031746031744,0.41127358986270596,25.910236161350475,1.587670105382543,0.17020927603907782,0.0025996843803452185,0.5801654470251323,0.2761601041327649,4
I.SQZ+MA,US100,H4,long,nr5,ma100,3.5R,,,67,0.26865671641791045,0.20895522388059531,13.999999999999886,1.2857142857142834,-0.04347263137901638,0.002396382354797035,0.306451612903227,0.12499999999999595,4
I.SQZ+MA,US100,H4,long,nr7,ma0,3.5R,,,62,0.3709677419354839,0.6517780026024276,40.41023616135051,2.007993869058222,0.4190165324881289,0.0026500168539765,0.8307244857854015,0.43448584445167376,4
I.SQZ+MA,US100,H4,long,nr7,ma50,3.5R,,,39,0.3333333333333333,0.47205733747052686,18.410236161350547,1.6796012054960934,0.21298923744702172,0.002452998798958197,0.7080351398168726,0.2697906497450876,4
I.SQZ+MA,US100,H4,long,nr7,ma100,3.5R,,,43,0.27906976744186046,0.25581395348837,10.99999999999991,1.3548387096774164,-0.012457283420586671,0.002312182604680352,0.4999999999999994,0.022727272727269175,3
G.DONCH,US100,H8,long,N20,tr2.0,,,,23,0.391304347826087,0.12350734281160061,2.840668884666814,1.3313171586784123,0.10055593605722517,0.023796747625760818,0.08983723265785588,0.16023837207023126,2
G.DONCH,US100,H8,short,N20,tr2.0,,,,20,0.15,-0.45650435876634604,-9.13008717532692,0.32972086870117584,-0.4758478835433129,0.027073559970150644,0.08530708715652237,-0.8998046327032384,1
G.DONCH,XAUUSD,H4,long,N20,tr2.0,,,,58,0.603448275862069,0.4829139559056958,28.009009442530356,2.997843057124905,0.4426035777918966,0.014028188186172403,0.3869687899948586,0.5857123479530213,4
G.DONCH,XAUUSD,H4,short,N20,tr2.0,,,,38,0.42105263157894735,0.035375305032098577,1.344261591219746,1.088348693837485,0.0005184767417770624,0.017312141022408953,-0.17853884411661058,0.2996221951569746,2
